Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
47252,"MOTOSSERRA INDUSTRIAL , MOTO SERRA INDUSTRIAL NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,09919: MOTOSSERRA INDUSTRIAL                                                                               ,Ativo,Não
47260,"CASQUEIRO INDUSTRIAL , CASQUEIRO INDUSTRIAL NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,04690: CASQUEIRO INDUSTRIAL                                                                                ,Ativo,Não
49492,"MALHETADEIRA INDUSTRIAL , MALHETADEIRA INDUSTRIAL NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,09050: MALHETADEIRA INDUSTRIAL                                                                             ,Ativo,Não
49506,"TORNO PARA COMPENSADO , TORNO PARA COMPENSADO NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,12829: TORNO PARA COMPENSADO                                                                               ,Ativo,Não
49514,"LAMINA DE SERRA DE MAQUINA DE TRABALHO EM MADEIRA , LAMINA DE SERRA DE MAQUINA DE TRABALHO E NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,08619: LAMINA DE SERRA DE MAQUINA DE TRABALHO EM MADEIRA                                                   ,Inativo,Não
49522,"SERRA CIRCULAR DE MAQUINA DE TRABALHO EM MADEIRA , SERRA CIRCULAR DE MAQUINA DE TRABALHO EM NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,12033: SERRA CIRCULAR DE MAQUINA DE TRABALHO EM MADEIRA                                                    ,Inativo,Não
49530,"CABEÇOTE DE FACA DE MÁQUINA DE TRABALHO EM MADEIRA , CABECOTE DE FACA DE MAQUINA DE TRABALHO NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03985: CABEÇOTE DE FACA DE MÁQUINA DE TRABALHO EM MADEIRA                                                  ,Ativo,Não
49549,"LAMINA ENSAMBLADORA - MAQUINA TRABALHO EM MADEIRA , LAMINA ENSAMBLADORA - MAQUINA TRABALHO E NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,08625: LAMINA ENSAMBLADORA - MAQUINA TRABALHO EM MADEIRA                                                   ,Inativo,Não
49557,"LAMINA ENTALHADORA - MAQUINA TRABALHO EM MADEIRA , LAMINA ENTALHADORA - MAQUINA TRABALHO EM NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,08626: LAMINA ENTALHADORA - MAQUINA TRABALHO EM MADEIRA                                                    ,Inativo,Não
49565,"LÂMINA DE MÁQUINA PARA TRABALHO EM MADEIRA , LAMINA DE MAQUINA PARA TRABALHO EM MADEI NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,08616: LÂMINA DE MÁQUINA PARA TRABALHO EM MADEIRA                                                          ,Ativo,Não
60585,"SERRARIA TRANSPORTAVEL , SERRARIA TRANSPORTAVEL NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3210: MÁQUINAS PARA SERRARIA E PREPARO DE MADEIRA                                                                             ,12047: SERRARIA TRANSPORTAVEL                                                                              ,Ativo,Não
70750,"CORRENTE CORTANTE , CORRENTE CORTANTE - MADEIRA NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,05902: CORRENTE CORTANTE                                                                                   ,Inativo,Não
73377,"BANCADA PROFISSIONAL , BANCADA DE CARPINTEIRO NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
112658,"LAPIS DE CARPINTEIRO , LAPIS DE CARPINTEIRO NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,08719: LAPIS DE CARPINTEIRO                                                                                ,Inativo,Não
131520,"SERRA CIRCULAR MANUAL , SERRA CIRCULAR MANUAL NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,12035: SERRA CIRCULAR MANUAL                                                                               ,Ativo,Não
131539,"DESEMPENADEIRA DE MADEIRA , DESEMPENADEIRA DE MADEIRA NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,06081: DESEMPENADEIRA DE MADEIRA                                                                           ,Ativo,Não
131555,"SERRA TICO-TICO BANCADA , SERRA TICO-TICO BANCADA NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3210: MÁQUINAS PARA SERRARIA E PREPARO DE MADEIRA                                                                             ,12043: SERRA TICO-TICO BANCADA                                                                             ,Ativo,Não
150149,"BANCADA PROFISSIONAL , BANCADA PROFISSIONAL NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
150658,"PEÇAS E ACESSÓRIOS FERRAMENTAS , PEÇAS E ACESSÓRIOS FERRAMENTAS NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,08618: PEÇAS E ACESSÓRIOS FERRAMENTAS                                                                      ,Ativo,Não
150931,"PEÇA / ACESSÓRIO - MOTOSERRA , PEÇA / ACESSÓRIO - MOTOSERRA NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,17560: PEÇA / ACESSÓRIO - MOTOSERRA                                                                        ,Ativo,Não
193210,"MÁQUINAS PARA SERRARIA E PREPARO DE MADEIRA , MÁQUINAS PARA SERRARIA E PREPARO DE MADE NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3210: MÁQUINAS PARA SERRARIA E PREPARO DE MADEIRA                                                                             ,16839: MÁQUINAS PARA SERRARIA E PREPARO DE MADEIRA                                                         ,Inativo,Não
193220,"MÁQUINAS PARA TRABALHOS EM MADEIRA , MÁQUINAS PARA TRABALHOS EM MADEIRA NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3220: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                                      ,16840: MÁQUINAS PARA TRABALHOS EM MADEIRA                                                                  ,Inativo,Não
193230,"FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM MADEI-RA , FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PAR NOME",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,16841: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM MADEI-RA                                      ,Inativo,Não
234448,"BANCADA PROFISSIONAL , MATERIAL MADEIRA MACIÇA, COMPRIMENTO 1,50 M, LARGURA 0,70 M, ALTURA 1,10 M, ESPESSURA 4 CM, APLICAÇÃO CHAVEIRO",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
234449,"BANCADA PROFISSIONAL , MATERIAL MADEIRA MACIÇA, COMPRIMENTO 1,50 M, LARGURA 0,70 M, ALTURA 1,10 M, ESPESSURA 4 CM, APLICAÇÃO CARPINTEIRO",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
235699,"BANCADA PROFISSIONAL , MATERIAL MADEIRA REVESTIDA FÓRMICA, COMPRIMENTO 1,60 M, LARGURA 0,70 M, ALTURA 1,10 M, ESPESSURA 1,50 CM, APLICAÇÃO SERVIÇOS GERAIS - OFICINA, CARACTERÍSTICAS ADICIONAIS ESTRUTURA METÁLICA",32: MÁQUINAS E EQUIPAMENTOS PARA TRABALHOS EM MADEIRA                                                                       ,3230: FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM  MADEIRA                                                          ,03271: BANCADA PROFISSIONAL                                                                                ,Ativo,Não
