Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
191055,"LANÇADORES DE FOGUETES E PIROTÉCNICOS, LANÇADORES DE FOGUETES E PIROTÉCNICOS NOME","10: ARMAMENTO                                                                                                               ","1055: LANÇADORES DE FOGUETES E PIROTÉCNICOS                                                                                   ","16666: LANÇADORES DE FOGUETES E PIROTÉCNICOS                                                               ",Inativo,Não
191070,"REDES SUBMARINAS DE DEFESA DE PORTOS, REDES SUBMARINAS DE DEFESA DE PORTOS NOME","10: ARMAMENTO                                                                                                               ","1070: REDES SUBMARINAS DE DEFESA DE PORTOS                                                                                    ","16667: REDES SUBMARINAS DE DEFESA DE PORTOS                                                                ",Inativo,Não
191075,"EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VARREDURA DE MINAS, EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VAR NOME","10: ARMAMENTO                                                                                                               ","1075: EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VARREDURA DE MINAS                                                                 ","16668: EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VARREDURA DE MINAS                                             ",Inativo,Não
191080,"ACESSÓRIO/EQUIPAMENTO CAMUFLAGEM E DISSIMULAÇÃO, EQUIPAMENTOS DE CAMUFLAGEM E DE DISSIMUL NOME","10: ARMAMENTO                                                                                                               ","1080: EQUIPAMENTOS DE CAMUFLAGEM E DE DISSIMULAÇÃO                                                                            ","16669: ACESSÓRIO/EQUIPAMENTO CAMUFLAGEM E DISSIMULAÇÃO                                                     ",Ativo,Não
191090,"CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAIS CLASSES, CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAI NOME","10: ARMAMENTO                                                                                                               ","1090: CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAIS CLASSES                                                                       ","16670: CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAIS CLASSES                                                   ",Inativo,Não
227483,"REFORÇADOR TIRO FESTIM, MATERIAL AÇO FLEXÍVEL  TIPO ESPIRAL  FUNÇÃO BLOQUEAR SAÍDA CANO ARMA,  FIM   MANTER    PRESSÃO  APLICAÇÃO FUZIL CALIBRE 5,56 MM/MODELO M16 A 2","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13799: REFORÇADOR TIRO FESTIM                                                                              ",Ativo,Não
227485,"MOLA EJETOR, MATERIAL AÇO FLEXÍVEL  TIPO ESPIRAL  FUNÇÃO PERMITIR MOVIMENTO EJETOR  APLICAÇÃO SISTEMA   EXTRAÇÃO  CARABINA  CALIBRE  5,56  MM  /","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13800: MOLA EJETOR                                                                                         ",Ativo,Não
227486,"EJETOR, MATERIAL AÇO CARBONO  FUNÇÃO LIBERAR CÁPSULA DEFLAGRADA DA GARRA DE EJEÇÃO  APLICAÇÃO SISTEMA TOMADA GASES CARABINA CALIBRE 5,56 MM","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13801: EJETOR                                                                                              ",Ativo,Não
227487,"PINO SEGURANÇA MIRA, MATERIAL AÇO CARBONO  FUNÇÃO FIXAR REGULAGEM MIRA DIANTEIRA  APLICAÇÃO SISTEMA PONTARIA CARABINA CALIBRE  5,56 MM/ MODELO","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13802: PINO SEGURANÇA MIRA                                                                                 ",Ativo,Não
227488,"PINO TUBO TOMADA GÁS, MATERIAL AÇO CARBONO  FUNÇÃO FIXAR TUBO DE GÁS  APLICAÇÃO SISTEMA TOMADA GASES CARABINA CALIBRE 5,56 MM","10: ARMAMENTO                                                                                                               ","1005: ARMAS DE FOGO DE CALIBRE ATÉ 120MM                                                                                      ","13803: PINO TUBO TOMADA GÁS                                                                                ",Ativo,Não
