Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
296118,"DICIONÁRIO , CARACTERÍSTICAS ADICIONAIS EDIÇÃO 2004, TÍTULO DICIONÁRIO NOVO AURÉLIO, AUTOR HOLANDA,AURÉLIO BUARQUE DE, EDITORA POSITIVO, TIPO LÍNGUA PORTUGUESA, QUANTIDADE PÁGINA 2.120 UN","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7610: LIVROS E FOLHETOS                                                                                                       ,06170: DICIONÁRIO                                                                                          ,Ativo,Não
296299,"PROGRAMA IMPRESSO , MATERIAL PAPEL ALTA-ALVURA, TIPO LISO, FORMATO FECHADO 10 X 10 CM, FORMATO ABERTO 30 X 21 CM, GRAMATURA 120 G/M2, TIPO IMPRESSÃO 4/4 CORES, CARACTERÍSTICAS ADICIONAIS COM 2 DOBRAS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
296300,"PROGRAMA IMPRESSO , MATERIAL PAPEL ALTA-ALVURA, TIPO LISO, FORMATO FECHADO 21 X 21 CM, FORMATO ABERTO 84 X 30 CM, GRAMATURA 120 G/M2, TIPO IMPRESSÃO 4/4 CORES, CARACTERÍSTICAS ADICIONAIS COM 3 DOBRAS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
296431,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA, COMPRIMENTO 105 CM, LARGURA 70 CM, APLICAÇÃO CAMPANHA EDUCATIVA, CARACTERÍSTICAS ADICIONAIS COM IMPRESSÃO DIGITAL, CONTENDO 2 BOLSAS EM POLIE-, COR BRANCA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
296432,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA, COMPRIMENTO 130 CM, LARGURA 105 CM, APLICAÇÃO CAMPANHA EDUCATIVA, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL, CONTENDO 7 BOLSAS EM POLIETILE-, COR BRANCA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
296433,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA, COMPRIMENTO 105 CM, LARGURA 70 CM, APLICAÇÃO CAMPANHA EDUCATIVA, CARACTERÍSTICAS ADICIONAIS COM IMPRESSÃO DIGITAL, CONTENDO 2 BOLSAS EM POLIE-, COR AZUL","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
296434,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA, COMPRIMENTO 105 CM, LARGURA 70 CM, APLICAÇÃO CAMPANHA EDUCATIVA, CARACTERÍSTICAS ADICIONAIS IMPRESSÃO DIGITAL, COR BRANCA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
296885,"PROGRAMA IMPRESSO , MATERIAL PAPEL COUCHÊ, TIPO FOSCO/LISO, FORMATO FECHADO 10 X 21 CM, FORMATO ABERTO 20 X 21 CM, GRAMATURA 210 G/M2, TIPO IMPRESSÃO 4/2 CORES, CARACTERÍSTICAS ADICIONAIS ACABAMENTO COM UMA DOBRA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
296887,"PROGRAMA IMPRESSO , MATERIAL PAPEL COUCHÊ, TIPO FOSCO/LISO, FORMATO FECHADO 21,50 X 25 CM, FORMATO ABERTO 43 X 25 CM, GRAMATURA 145 G/M2, TIPO IMPRESSÃO 4/4 CORES, CARACTERÍSTICAS ADICIONAIS ACABAMENTO COM UMA DOBRA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
296888,"PROGRAMA IMPRESSO , MATERIAL PAPEL COUCHÊ, TIPO FOSCO/LISO, FORMATO FECHADO 21,50 X 25 CM, FORMATO ABERTO 64,50 X 25 CM, GRAMATURA 145 G/M2, TIPO IMPRESSÃO 4/4 CORES, CARACTERÍSTICAS ADICIONAIS ACABAMENTO COM UMA DOBRA","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
296985,"PROGRAMA IMPRESSO , MATERIAL PAPEL COUCHÊ, FORMATO FECHADO 99 X 210 MM, FORMATO ABERTO 210X297 MM, GRAMATURA 230 G/M2, TIPO IMPRESSÃO 1/1, CARACTERÍSTICAS ADICIONAIS ACABAMENTO DOBRADO E REFILADO E IMPRESSÃO EM OFSET","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,11254: PROGRAMA IMPRESSO                                                                                   ,Ativo,Não
297875,"DICIONÁRIO , CARACTERÍSTICAS ADICIONAIS ED. PORTO, TIPO TRADUÇÃO IDIOMA, QUANTIDADE PÁGINA 617 UN, ACABAMENTO CAPA DURA, ALTURA 15 CM, LARGURA 10 CM, ORIGEM BRASIL, TIPO IDIOMA PORTUGUÊS-LATIM/LATIM-PORTUGUÊS","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7610: LIVROS E FOLHETOS                                                                                                       ,06170: DICIONÁRIO                                                                                          ,Ativo,Não
298486,"FAIXA DIVULGAÇÃO DE EVENTOS , MATERIAL LONA NIGTH E DAY, COMPRIMENTO 2 M, LARGURA 0,70 M, QUANTIDADE CORES 3/0, CARACTERÍSTICAS ADICIONAIS LOGOMARCA DA PREVIDÊNCIA SOCIAL, IMPRESSÃO DIGITAL","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ",7690: IMPRESSOS DIVERSOS                                                                                                      ,15691: FAIXA DIVULGAÇÃO DE EVENTOS                                                                         ,Ativo,Não
298781,"MAPA , TIPO GEOECONOVIÁRIO DO BRASIL, COMPRIMENTO 2,35 M, LARGURA 2,30 M, CARACTERÍSTICAS ADICIONAIS ESCALA 1/2.000.000, EDIÇÃO 2005","76: LIVROS, MAPAS E OUTRAS PUBLICAÇÕES                                                                                      ","7640: MAPAS, CARTAS E GLOBOS GEOGRÁFICOS                                                                                      ",09134: MAPA                                                                                                ,Ativo,Não
