Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
303796,"TRATOR , QUANTIDADE MARCHAS RÉ 2 UN, TRAÇÃO 4X4, TIPO SISTEMA HIDRÁULICO DE 3 PONTOS, TIPO DIREÇÃO HIDROSTÁTICA C/ BOMBA INDEPENDENTE, CARACTERÍSTICAS ADICIONAIS TDP A 540 RPM INDEPENDENTE, BARRA DE TRAÇÃO, PNEUS, POTÊNCIA 85 A 100 CV, TIPO COMBUSTÍVEL DIESEL, QUANTIDADE MARCHA FRENTE 6 UN",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
303850,"TRATOR , TRAÇÃO 4X4, TIPO DIREÇÃO HIDRÁULICA, CARACTERÍSTICAS ADICIONAIS ENGATE HIDRÁULICO, PNEUS 14,9 X 26, CABINE DE PRO-, POTÊNCIA 55 A 65 CV",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
304347,"TRATOR , TRAÇÃO 4X4, TIPO SISTEMA HIDRÁULICO DE 3 PONTOS, TIPO DIREÇÃO HIDROSTÁTICA, TIPO USO TRAÇÃO DE CARRETA, PULVERIZADOR E ARADO, POTÊNCIA 39 A 51 CV, TIPO COMBUSTÍVEL DIESEL, TIPO ARREFECIMENTO MOTOR AR E ÁGUA",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
305199,"TRATOR , TRAÇÃO 4X4, TIPO DIREÇÃO HIDROSTÁTICA, CARACTERÍSTICAS ADICIONAIS KIT DE FERRAMENTAS, BOMBA DE ENGRAXAR, BUZINA, TOL, POTÊNCIA 75 CV, TIPO COMBUSTÍVEL DIESEL, CILINDRADA MOTOR MÍNIMO 4.000 CM3",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
318471,"TRATOR DE ESTEIRA , TIPO CHASSI ESTEIRA OSCILANTE RÍGIDO, TIPO MOTOR DIESEL, CAPACIDADE 2,50 M3, TIPO SAPATA MÍNIMO 500 MM DE LARGURA, QUANTIDADE CILINDRO 6 UN, CARACTERÍSTICAS ADICIONAIS FABRICAÇÃO NACIONAL, INJEÇÃO INDIRETA E ESTEIRAS, POTÊNCIA MOTOR MÍNIMO 110 HP, PESO MÍNIMO 10.000 KG, TIPO TURBO ALIMENTADO, SISTEMA TRANSMISSÃO POWERSHIFT / HIDROSHIFT, TIPO LÂMINA ANGULÁVEL, INCLINAÇÃO HIDRÁULICA MÍNIMO 50 GRAUS, QUANTIDADE MARCHAS MÍNIMO 3 A FRENTE E 1 RÉ, TIPO FREIO MULTIDISCOS BANHADOS A ÓLEO",24: TRATORES                                                                                                                ,2410: TRATORES DE BAIXA VELOCIDADE SOBRE LAGARTA                                                                              ,12934: TRATOR DE ESTEIRA                                                                                   ,Ativo,Não
318711,"TRATOR , QUANTIDADE MARCHAS RÉ MÍNIMO 2 UN, QUANTIDADE MARCHAS FRENTE MÍNIMO 5 UN, TRAÇÃO 4X4, TIPO DIREÇÃO HIDRÁULICA/HIDROSTÁTICA, TIPO USO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS MÍNIMO 2 CILINDROS, ROTAÇÃO 2.400 RPM; TOMADA DE F, POTÊNCIA 36 A 50 CV",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
318712,"TRATOR , QUANTIDADE MARCHAS RÉ MÍNIMO 2 UN, QUANTIDADE MARCHAS FRENTE MÍNIMO 6 UN, TRAÇÃO 4X4, TIPO DIREÇÃO HIDRÁULICA/HIDROSTÁTICA, TIPO USO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS COM TOMADA DE FORÇA; CAIXA DE FERRAMENTA; CHAVE DE, POTÊNCIA MÍNIMA 75 CV",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
318713,"TRATOR , QUANTIDADE MARCHAS RÉ MÍNIMO 4 UN, QUANTIDADE MARCHAS FRENTE MÍNIMO 12 UN, TIPO MOTOR TURBO, TRAÇÃO 4X4, TIPO DIREÇÃO HIDROSTÁTICA, TIPO USO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS NACIONAL; COM TOMADA DE FORÇA INDEPENDENTE; CAIXA, POTÊNCIA MÍNIMA 102 CV",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
338003,"TRATOR , QUANTIDADE MARCHAS RÉ MÍNIMO 2 UN, QUANTIDADE MARCHAS FRENTE MÍNIMO 6 UN, TIPO MOTOR 4 CILINDROS, TIPO USO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS ROTATIVA E SISTEMA PARTIDA MANUAL COM MANIVELA, POTÊNCIA 14 A 16 CV, TIPO COMBUSTÍVEL ÓLEO DIESEL",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
339512,"TRATOR , CARACTERÍSTICAS ADICIONAIS SISTEMA DE INJEÇÃO EM BOMBA LINHA E INJEÇÃO DIRETA, POTÊNCIA 62 CV, TIPO COMBUSTÍVEL DIESEL OU BIODIESEL, CILINDRADA MOTOR 2.942 CM3",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
341027,"TRATOR , QUANTIDADE MARCHAS RÉ 3 UN, QUANTIDADE MARCHAS FRENTE 7 UN, TIPO MOTOR 1 CILINDRO, TRAÇÃO 4X4, TIPO USO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS DIREÇÃO HIDROSTÁTICA, TETO SOLAR, PROTETOR FRONTAL, POTÊNCIA MÍNIMA 14,50 CV, TIPO COMBUSTÍVEL DIESEL",24: TRATORES                                                                                                                ,2420: TRATORES SOBRE RODAS                                                                                                    ,12936: TRATOR                                                                                              ,Ativo,Não
