Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
88250,"TRANSFORMADOR SOLDAGEM , TRANSFORMADOR SOLDAGEM ARCO VOLTAICO NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3431: EQUIPAMENTO PARA SOLDA A ARCO VOLTAICO                                                                                  ,01034: TRANSFORMADOR SOLDAGEM                                                                              ,Ativo,Não
88269,"MAÇARICO CORTE , MACARICO CORTE NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3433: EQUIPAMENTO PARA SOLDA A GÁS, CORTE POR AQUECIMENTO E DE  METALIZAÇÃO                                                   ",01027: MAÇARICO CORTE                                                                                      ,Ativo,Não
88277,"LIMPADOR MACARICO , LIMPADOR MACARICO NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3433: EQUIPAMENTO PARA SOLDA A GÁS, CORTE POR AQUECIMENTO E DE  METALIZAÇÃO                                                   ",08854: LIMPADOR MACARICO                                                                                   ,Ativo,Não
88285,"MAQUINA MANUAL DE CORTE OXIACETILENICA , MAQUINA MANUAL DE CORTE OXIACETILENICA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3433: EQUIPAMENTO PARA SOLDA A GÁS, CORTE POR AQUECIMENTO E DE  METALIZAÇÃO                                                   ",09313: MAQUINA MANUAL DE CORTE OXIACETILENICA                                                              ,Ativo,Não
88293,"MACARICO ENXOFRE , MACARICO ENXOFRE NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,"3433: EQUIPAMENTO PARA SOLDA A GÁS, CORTE POR AQUECIMENTO E DE  METALIZAÇÃO                                                   ",08997: MACARICO ENXOFRE                                                                                    ,Ativo,Não
88307,"ESTAÇÃO SOLDA , ESTACAO PARA SOLDA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3438: EQUIPAMENTOS DIVERSOS DE SOLDA                                                                                          ,01177: ESTAÇÃO SOLDA                                                                                       ,Ativo,Não
88315,"DESSOLDADOR , DESSOLDADOR NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3438: EQUIPAMENTOS DIVERSOS DE SOLDA                                                                                          ,06118: DESSOLDADOR                                                                                         ,Ativo,Não
88323,"SUPORTE FERRO SOLDA , SUPORTE PARA FERRO SOLDA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3438: EQUIPAMENTOS DIVERSOS DE SOLDA                                                                                          ,01175: SUPORTE FERRO SOLDA                                                                                 ,Ativo,Não
88331,"CADINHO SOLDAGEM , CADINHO E ESTANHADOR PARA SOLDAGEM NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3438: EQUIPAMENTOS DIVERSOS DE SOLDA                                                                                          ,04096: CADINHO SOLDAGEM                                                                                    ,Ativo,Não
88463,"MANDRILADEIRA VERTICAL , MANDRILADEIRA VERTICAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3412: MÁQUINAS DE MANDRILAR                                                                                                   ,09084: MANDRILADEIRA VERTICAL                                                                              ,Ativo,Não
88471,"MANDRILADEIRA HORIZONTAL UNIVERSAL , MANDRILADEIRA HORIZONTAL UNIVERSAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3412: MÁQUINAS DE MANDRILAR                                                                                                   ,09083: MANDRILADEIRA HORIZONTAL UNIVERSAL                                                                  ,Ativo,Não
88480,"FURADEIRA COLUNA , FURADEIRA DE COLUNA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3413: MÁQUINAS DE FURAR E ABRIR ROSCAS                                                                                        ,01033: FURADEIRA COLUNA                                                                                    ,Ativo,Não
88498,"ROSQUEADEIRA , ROSQUEADEIRA NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3413: MÁQUINAS DE FURAR E ABRIR ROSCAS                                                                                        ,11837: ROSQUEADEIRA                                                                                        ,Ativo,Não
88501,"TORNO UNIVERSAL , TORNO AUTOMATICO MONOFUSO NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3416: TORNOS                                                                                                                  ,01119: TORNO UNIVERSAL                                                                                     ,Inativo,Não
88510,"TORNO COPIADOR , TORNO COPIADOR NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3416: TORNOS                                                                                                                  ,12823: TORNO COPIADOR                                                                                      ,Ativo,Não
88528,"TORNO UNIVERSAL , TORNO HORIZONTAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3416: TORNOS                                                                                                                  ,01119: TORNO UNIVERSAL                                                                                     ,Inativo,Não
88536,"FRESADORA UNIVERSAL , FRESADORA AUTOMATICA - INDUSTRIAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3417: MÁQUINAS DE FRESAR                                                                                                      ,01086: FRESADORA UNIVERSAL                                                                                 ,Inativo,Não
88544,"FRESADORA UNIVERSAL , FRESADORA UNIVERSAL - INDUSTRIAL NOME",34: MAQUINAS PARA TRABALHO EM METAIS                                                                                        ,3417: MÁQUINAS DE FRESAR                                                                                                      ,01086: FRESADORA UNIVERSAL                                                                                 ,Ativo,Não
