Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
34681,"TRANSMISSOES MECANICAS DE AERONAVES , TRANSMISSOES MECANICAS DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,12904: TRANSMISSOES MECANICAS DE AERONAVES                                                                 ,Ativo,Não
46655,"SINCRONIZADORES DE HELICES DE AERONAVES , SINCRONIZADORES DE HELICES DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1610: HELICES DE AERONAVES                                                                                                    ,12087: SINCRONIZADORES DE HELICES DE AERONAVES                                                             ,Ativo,Não
46663,"PAS DE HELICES DE AERONAVES , PAS DE HELICES DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1610: HELICES DE AERONAVES                                                                                                    ,10467: PAS DE HELICES DE AERONAVES                                                                         ,Ativo,Não
46680,"UNIDADES DE FORCA DE HELICES DE AERONAVES , UNIDADES DE FORCA DE HELICES DE AERONAVE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1610: HELICES DE AERONAVES                                                                                                    ,13196: UNIDADES DE FORCA DE HELICES DE AERONAVES                                                           ,Ativo,Não
46710,"ROTORES DE HELICES DE AERONAVES , ROTORES DE HELICES DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1610: HELICES DE AERONAVES                                                                                                    ,11845: ROTORES DE HELICES DE AERONAVES                                                                     ,Ativo,Não
46736,"PAS DE ROTORES DE ACIONAMENTO DE HELICOPTEROS , PAS DE ROTORES DE ACIONAMENTO DE HELICOP NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1615: PÁS DE ROTOR DE HELICOPTERO, MECANISMOS DE TRANSMISSÃO E    COMPONENTES                                                 ",10468: PAS DE ROTORES DE ACIONAMENTO DE HELICOPTEROS                                                       ,Ativo,Não
46744,"PERNAS AMORTECEDORAS DE TREM DE POUSO DE AERONAVES , PERNAS AMORTECEDORAS DE TREM DE POUSO DE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1620: COMPONENTES DE TREM DE POUSO DE AERONAVE                                                                                ,10677: PERNAS AMORTECEDORAS DE TREM DE POUSO DE AERONAVES                                                  ,Ativo,Não
46779,"MONTANTES DE TREM DE POUSO DE AERONAVES , MONTANTES DE TREM DE POUSO DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1620: COMPONENTES DE TREM DE POUSO DE AERONAVE                                                                                ,09902: MONTANTES DE TREM DE POUSO DE AERONAVES                                                             ,Ativo,Não
46809,"TIRANTES DE TREM DE POUSO DE AERONAVES , TIRANTES DE TREM DE POUSO DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1620: COMPONENTES DE TREM DE POUSO DE AERONAVE                                                                                ,12785: TIRANTES DE TREM DE POUSO DE AERONAVES                                                              ,Ativo,Não
46817,"ESQUIS DE FREIO DE AERONAVES , ESQUIS DE FREIO DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1630: SISTEMAS DE RODAS E DE FREIO DE AERONAVES                                                                               ,07062: ESQUIS DE FREIO DE AERONAVES                                                                        ,Ativo,Não
46825,"FLUTUADORES DE SISTEMA DE RODAS E FREIO DE AERONAVES , FLUTUADORES DE SISTEMA DE RODAS E FREIO NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1630: SISTEMAS DE RODAS E DE FREIO DE AERONAVES                                                                               ,07674: FLUTUADORES DE SISTEMA DE RODAS E FREIO DE AERONAVES                                                ,Ativo,Não
46833,"ESTEIRAS DO SISTEMA DE RODAS E FREIO DE AERONAVES , ESTEIRAS DO SISTEMA DE RODAS E FREIO DE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1630: SISTEMAS DE RODAS E DE FREIO DE AERONAVES                                                                               ,07119: ESTEIRAS DO SISTEMA DE RODAS E FREIO DE AERONAVES                                                   ,Ativo,Não
46841,"VALVULAS ESPECIFICAS DO SISTEMA DE FREIO DE AERONAVES , VALVULAS ESPECIFICAS DO SISTEMA DE FREIO NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1630: SISTEMAS DE RODAS E DE FREIO DE AERONAVES                                                                               ,13295: VALVULAS ESPECIFICAS DO SISTEMA DE FREIO DE AERONAVES                                               ,Ativo,Não
46884,"MOTORES DO SISTEMA HIDRAULICO, DE VACUO E DEGELO DE AERONAVES , MOTORES DO SISTEMA HIDRAULICO, DE VACUO NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1650: COMPONENTES DOS SISTEMAS HIDRÁULICOS,DE VÁCUO E DEGELO      DE AERONAVES                                                ","09998: MOTORES DO SISTEMA HIDRAULICO, DE VACUO E DEGELO DE AERONAVES                                       ",Ativo,Não
46922,"MASCARAS DE OXIGENIO DE AERONAVES , MASCARAS DE OXIGENIO DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1660: EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                                                ",09415: MASCARAS DE OXIGENIO DE AERONAVES                                                                   ,Ativo,Não
46930,"TUBOS DE RESPIRACAO DE OXIGENIO DE AERONAVES , TUBOS DE RESPIRACAO DE OXIGENIO DE AERON NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1660: EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                                                ",13121: TUBOS DE RESPIRACAO DE OXIGENIO DE AERONAVES                                                        ,Ativo,Não
46949,"REGULADORES DE PRESSAO DA CABINA DE AERONAVES , REGULADORES DE PRESSAO DA CABINA DE AERO NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1660: EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                                                ",11603: REGULADORES DE PRESSAO DA CABINA DE AERONAVES                                                       ,Ativo,Não
46957,"TROCADORES DE CALOR DE AERONAVES , TROCADORES DE CALOR DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1660: EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                                                ",13013: TROCADORES DE CALOR DE AERONAVES                                                                    ,Ativo,Não
46973,"SELETORES DE PRESSAO DA CABINA DE AERONAVES , SELETORES DE PRESSAO DA CABINA DE AERONA NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1660: EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                                                ",11985: SELETORES DE PRESSAO DA CABINA DE AERONAVES                                                         ,Ativo,Não
46990,"QUADRANTES DE CONTROLE DA CARLINGA DE AERONAVES , QUADRANTES DE CONTROLE DA CARLINGA DE AE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,11357: QUADRANTES DE CONTROLE DA CARLINGA DE AERONAVES                                                     ,Ativo,Não
47023,"VENTILADORES DE AERONAVES , VENTILADORES DE AERONAVES 1 NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,13378: VENTILADORES DE AERONAVES                                                                           ,Inativo,Não
106640,"VISOR DE REFLEXO - AERONAVE , VISOR DE REFLEXO - AERONAVE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,13457: VISOR DE REFLEXO - AERONAVE                                                                         ,Ativo,Não
107476,"BRACO DE SUSTENCAO - AERONAVE , BRACO DE SUSTENCAO - AERONAVE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,03860: BRACO DE SUSTENCAO - AERONAVE                                                                       ,Ativo,Não
150060,"PEÇAS E COMPONENTES DA CARENAGEM AERONAVES , PEÇAS E COMPONENTES DA CARENAGEM AERONAV NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,16261: PEÇAS E COMPONENTES DA CARENAGEM AERONAVES                                                          ,Inativo,Não
191610,"HELICES DE AERONAVES , HELICES DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1610: HELICES DE AERONAVES                                                                                                    ,16744: HELICES DE AERONAVES                                                                                ,Inativo,Não
191615,"PÁS DE ROTOR DE HELICOPTERO, MECANISMOS DE TRANSMISSÃO E COMPONENTES , PÁS DE ROTOR DE HELICOPTERO, MECANISMOS NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1615: PÁS DE ROTOR DE HELICOPTERO, MECANISMOS DE TRANSMISSÃO E    COMPONENTES                                                 ","16745: PÁS DE ROTOR DE HELICOPTERO, MECANISMOS DE TRANSMISSÃO E    COMPONENTES                             ",Inativo,Não
191620,"COMPONENTES DE TREM DE POUSO DE AERONAVE , COMPONENTES DE TREM DE POUSO DE AERONAVE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1620: COMPONENTES DE TREM DE POUSO DE AERONAVE                                                                                ,16746: COMPONENTES DE TREM DE POUSO DE AERONAVE                                                            ,Inativo,Não
191630,"SISTEMAS DE FREIO E DIRECAO DE AERONAVES , SISTEMAS DE FREIO E DIRECAO DE AERONAVES NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1630: SISTEMAS DE RODAS E DE FREIO DE AERONAVES                                                                               ,16747: SISTEMAS DE FREIO E DIRECAO DE AERONAVES                                                            ,Inativo,Não
191650,"COMPONENTES DE SISTEMAS HIDRÁULICOS, DE VÁCUO E DE ANTIGELODE AERONVES , COMPONENTES DE SISTEMAS HIDRÁULICOS, DE NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1650: COMPONENTES DOS SISTEMAS HIDRÁULICOS,DE VÁCUO E DEGELO      DE AERONAVES                                                ","16748: COMPONENTES DE SISTEMAS HIDRÁULICOS, DE VÁCUO E DE  ANTIGELODE AERONVES                             ",Inativo,Não
191660,"EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES , EQUIPAMENTOS DE AR CONCICIONADO, AQUECIM NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1660: EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                                                ","16749: EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                            ",Inativo,Não
191670,"PARAQUEDAS: SISTEMAS DE RECOLHA, DISTRIBUIÇÃO E RECUPERAÇÃO AÉREAS: EQUIPAMENTO DE FIXAÇÃO DE CARGA , PARAQUEDAS: SISTEMAS DE RECOLHA, DISTRIB NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,"1670: PÁRA-QUEDAS,SISTEMAS DE COLETA, LANÇAMENTO E RESGATE AÉREO  E EQUIPAMENTOS DE AMARRAÇÃO DE CARGAS                       ","16750: PARAQUEDAS: SISTEMAS DE RECOLHA, DISTRIBUIÇÃO E RECUPERAÇÃO AÉREAS: EQUIPAMENTO DE FIXAÇÃO DE CARGA ",Inativo,Não
191680,"ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES , ACESSORIOS E COMPONENTES DIVERSOS DE AER NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,16751: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                      ,Inativo,Não
191695,"COMPONENTES E ACESSORIOS DE AERONAVES DIVERSOS , COMPONENTES E ACESSORIOS DE AERONAVES DI NOME",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1695: COMPONENTES E ACESSORIOS DE AERONAVES DIVERSOS                                                                          ,16752: COMPONENTES E ACESSORIOS DE AERONAVES DIVERSOS                                                      ,Inativo,Não
252053,"JANELA AERONAVE , TIPO CO-PILOTO, PARA MAL TEMPO, REFERÊNCIA FABRIL PN 002-430052-13, APLICAÇÃO AERONAVE MARCA BEECH BARON, MODELO B-58",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,16215: JANELA AERONAVE                                                                                     ,Ativo,Não
252054,"JANELA AERONAVE , TIPO CO-PILOTO, GROSSA, REFERÊNCIA FABRIL PN 36-430044-3, APLICAÇÃO AERONAVE MARCA BEECH BARON, MODELO B-58",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,16215: JANELA AERONAVE                                                                                     ,Ativo,Não
252055,"JANELA AERONAVE , TIPO CO-PILOTO, FINA, REFERÊNCIA FABRIL PN 36-430044-5, APLICAÇÃO AERONAVE MARCA BEECH BARON, MODELO B-58",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,16215: JANELA AERONAVE                                                                                     ,Ativo,Não
252328,"PÁRA-BRISA , REFERÊNCIA FABRIL PN 002-430051-1, APLICAÇÃO AERONAVE MARCA BEECH BARON, MODELO B-58",16: COMPONENTES E ACESSORIOS DE AERONAVES                                                                                   ,1680: ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                                          ,16224: PÁRA-BRISA                                                                                          ,Ativo,Não
