Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
99848,"ARMA DE FOGO - EMPUNHÁVEL - MÉDIO PORTE , ARMA DE FOGO - EMPUNHAVEL - MEDIO PORTE NOME",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,02994: ARMA DE FOGO - EMPUNHÁVEL - MÉDIO PORTE                                                             ,Ativo,Não
99856,"CABO PARA ARMA DE FOGO , CABO PARA ARMA DE FOGO NOME",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,04050: CABO PARA ARMA DE FOGO                                                                              ,Ativo,Não
103128,"SISTEMA DE LIMPEZA / MANUTENCAO DE MATERIAL BELICO PORTATIL , SISTEMA DE LIMPEZA / MANUTENCAO DE MATER NOME",10: ARMAMENTO                                                                                                               ,1095: ARMAMENTOS DIVERSOS                                                                                                     ,12124: SISTEMA DE LIMPEZA / MANUTENCAO DE MATERIAL BELICO PORTATIL                                         ,Ativo,Não
103268,"PEÇAS / COMPONENTES CANHÃO , CANHAO NOME",10: ARMAMENTO                                                                                                               ,1020: ARMAS DE FOGO DE CALIBRE ACIMA DE 125MM ATÉ 150MM                                                                       ,04419: PEÇAS / COMPONENTES CANHÃO                                                                          ,Ativo,Não
113352,"COMPONENTE / SOBRESSALENTE USO MILITAR , SOBRESSALENTE - USO MILITAR NOME",10: ARMAMENTO                                                                                                               ,1095: ARMAMENTOS DIVERSOS                                                                                                     ,12172: COMPONENTE / SOBRESSALENTE  USO MILITAR                                                             ,Ativo,Não
136344,"CARREGADOR PARA MUNIÇÃO , CARREGADOR METALICO - PISTOLA NOME",10: ARMAMENTO                                                                                                               ,1010: ARMAS DE FOGO DE CALIBRE ACIMA DE 30MM ATÉ 75MM                                                                         ,04570: CARREGADOR PARA MUNIÇÃO                                                                             ,Ativo,Não
150877,"PEÇAS / ACESSÓRIOS ARMAMENTO , PEÇAS / ACESSÓRIOS ARMAMENTO NOME",10: ARMAMENTO                                                                                                               ,1005: ARMAS DE FOGO DE CALIBRE ATÉ 30MM                                                                                       ,01712: PEÇAS / ACESSÓRIOS ARMAMENTO                                                                        ,Ativo,Não
150913,"ARMA NÃO LETAL , ARMA NÃO LETAL NOME",10: ARMAMENTO                                                                                                               ,1095: ARMAMENTOS DIVERSOS                                                                                                     ,16657: ARMA NÃO LETAL                                                                                      ,Ativo,Não
151015,"ESPARGIDOR DEFENSIVO , ESPARGIDOR DEFENSIVO NOME",10: ARMAMENTO                                                                                                               ,1040: ARMAMENTO E EQUIPAMENTOS DE GUERRA QUÍMICA                                                                              ,17996: ESPARGIDOR DEFENSIVO                                                                                ,Ativo,Não
191005,"ARMA NÃO LETAL , ARMAS DE FOGO DE CALIBRE ATÉ 30MM NOME",10: ARMAMENTO                                                                                                               ,1095: ARMAMENTOS DIVERSOS                                                                                                     ,16657: ARMA NÃO LETAL                                                                                      ,Inativo,Não
