Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
400489,"TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA , DIMENSÕES 120 X 88 X 25 MM, TEMPERATURA OPERAÇÃO 0 A 40°C - ARMAZENAMENTO -25 A 70 °C, CONSUMO 7,2 W, TENSÃO NOMINAL (1,5A) 7,5 V, TIPO MÍDIA WDM (WAVE DIVISION MULTIPLEX), CONVERSÃO MONOMODO 10/100 MBPS TX P/ 100BASE-FX WDM (20KM), PADRÃO IEEE 802.3U, TAXA TRANSMISSÃO 100 MBPS, TIPO CONECTOR MONOMODO SC, VELOCIDADE TRANSFERÊCIA 100 BASE-TX, CARACTERÍSTICAS ADICIONAIS CABO UTO DE 10M","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6030: DISPOSITIVOS DE FIBRA ÓTICA                                                                                             ,14655: TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA                                                              ,Ativo,Não
400500,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, CARACTERISTICAS ADICIONAIS POLIMENTO PC;CERTIFIC.ANATEL P/FIBRA E CONECTOR, DIÂMETRO NÚCLEO 50/125 MICROM, COR BEGE, CLASSE II OU SUPERIOR JÁ CONECTORIZADO NA FIBRA, TIPO CONECTOR SC/SC DUPLEX CERÂMICO, DIAMETRO 3 MM, COMPRIMENTO 2 M, REVESTIMENTO SEGUNDÁRIO ELEMENTO TRAÇÃO KEVLAR E CAPA ANTI-CHAMA","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
401067,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MONO-MODO, TIPO CONECTOR SC, DIAMETRO 9/125 MM, COMPRIMENTO 5 M","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
404615,"TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA , TIPO CONECTOR RJ-45 E SC, VELOCIDADE TRANSFERÊCIA 10/100 BASE-TX, CARACTERÍSTICAS ADICIONAIS PORTA AUTO-SENSE E RALF/FULL DUPLEX AUTONEGOCIÁVEL, TIPO FIBRA MONOMODO","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6030: DISPOSITIVOS DE FIBRA ÓTICA                                                                                             ,14655: TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA                                                              ,Ativo,Não
404621,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MONOMODO DUPLEX, CARACTERISTICAS ADICIONAIS FORMATO ADEQUADO AO PROCESSO DE FUSÃO, TIPO CABO ÓPTICO MONOFIBRA, TIPO CONECTOR SC/SC, DIAMETRO 3 MM, COMPRIMENTO 2,5 M","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
404624,"PEÇA / ACESSÓRIO - FIBRA ÓPTICA , TIPO BLOQUEADOR, USO INTERNO, APLICAÇÃO ALOJAR NO MÍNIMO 6 EMENDAS DE FIBRAS ÓTICAS ENCAPS, TIPO FIBRA MONOMODO","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6070: ACESSÓRIOS E MATERIAIS DE FIBRAS ÓTICAS                                                                                 ,01725: PEÇA / ACESSÓRIO - FIBRA ÓPTICA                                                                     ,Ativo,Não
415199,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, CARACTERISTICAS ADICIONAIS CONECTORIZADO, DIÂMETRO NÚCLEO 50/125 MICROM, TIPO CABO ÓPTICO POLIFIBRAS, TIPO CONECTOR LC/SPC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
415200,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, CARACTERISTICAS ADICIONAIS CONCTORIZADO, 0M3 10GIGABIT, DIÂMETRO NÚCLEO 50/125 MICROM, TIPO CABO ÓPTICO POLIFIBRAS, TIPO CONECTOR LC/SPC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
415202,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, CARACTERISTICAS ADICIONAIS CONECTORIZADO, DIÂMETRO NÚCLEO 50/125 MICROM, TIPO CABO ÓPTICO POLIFIBRAS, TIPO CONECTOR SC/SPC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
415204,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, CARACTERISTICAS ADICIONAIS CONECTORIZADO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO POLIFIBRAS, TIPO CONECTOR LC/SPC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
415205,"EXTENSÃO ÓPTICA , TIPO EXTENSÃO MULTIMODO, CARACTERISTICAS ADICIONAIS CONECTORIZADO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO POLIFIBRAS, TIPO CONECTOR SC/SPC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6015: CABOS DE FIBRA ÓTICA                                                                                                    ,16117: EXTENSÃO ÓPTICA                                                                                     ,Ativo,Não
415538,"CONJUNTO MONTADO CABO DE FIBRA ÓPTICA , TIPO FIBRA MULTIMODO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO POLIFIBRAS, USO INTERNO/EXTERNO, NORMAS TÉCNICAS EIA/TIA 568B E ANSI EIA/TIA 568-B.3","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6020: CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA                                                                              ,05764: CONJUNTO MONTADO CABO DE FIBRA ÓPTICA                                                               ,Ativo,Não
415539,"CONJUNTO MONTADO CABO DE FIBRA ÓPTICA , TIPO FIBRA MULTIMODO, DIÂMETRO NÚCLEO 50/125 MICROM, TIPO CABO ÓPTICO POLIFIBRAS, USO INTERNO/EXTERNO, NORMAS TÉCNICAS EIA/TIA 568B E ANSI EIA/TIA 568-B.3","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6020: CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA                                                                              ,05764: CONJUNTO MONTADO CABO DE FIBRA ÓPTICA                                                               ,Ativo,Não
415542,"CONJUNTO MONTADO CABO DE FIBRA ÓPTICA , CABEAMENTO PATCH CORD ÓPTICO DUPLEX, TIPO FIBRA MULTIMODO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO MONOFIBRA, NORMAS TÉCNICAS ANSI EIA/TIA 568B.2-1, COMPRIMENTO NOMINAL 3 M, CARACTERÍSTICAS ADICIONAIS CONECTORIZADO, CONECTOR LC/LC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6020: CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA                                                                              ,05764: CONJUNTO MONTADO CABO DE FIBRA ÓPTICA                                                               ,Ativo,Não
415543,"CONJUNTO MONTADO CABO DE FIBRA ÓPTICA , CABEAMENTO PATCH CORD ÓPTICO DUPLEX, TIPO FIBRA MULTIMODO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO MONOFIBRA, NORMAS TÉCNICAS ANSI EIA/TIA 568B.2-1, COMPRIMENTO NOMINAL 3 M, CARACTERÍSTICAS ADICIONAIS CONECTORIZADO, CONECTOR MTRJ/LC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6020: CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA                                                                              ,05764: CONJUNTO MONTADO CABO DE FIBRA ÓPTICA                                                               ,Ativo,Não
415544,"CONJUNTO MONTADO CABO DE FIBRA ÓPTICA , CABEAMENTO PATCH CORD ÓPTICO DUPLEX, TIPO FIBRA MULTIMODO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO MONOFIBRA, NORMAS TÉCNICAS ANSI EIA/TIA 568B.3, COMPRIMENTO NOMINAL 3 M, CARACTERÍSTICAS ADICIONAIS CONECTORIZADO, CONECTOR LC/SC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6020: CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA                                                                              ,05764: CONJUNTO MONTADO CABO DE FIBRA ÓPTICA                                                               ,Ativo,Não
415546,"CONJUNTO MONTADO CABO DE FIBRA ÓPTICA , CABEAMENTO PATCH CORD ÓPTICO DUPLEX, TIPO FIBRA MULTIMODO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO MONOFIBRA, NORMAS TÉCNICAS ANSI EIA/TIA 568B.2-1, COMPRIMENTO NOMINAL 3 M, CARACTERÍSTICAS ADICIONAIS CONECTORIZADO, CONECTOR MTRJ/MTRJ","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6020: CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA                                                                              ,05764: CONJUNTO MONTADO CABO DE FIBRA ÓPTICA                                                               ,Ativo,Não
415547,"CONJUNTO MONTADO CABO DE FIBRA ÓPTICA , CABEAMENTO PATCH CORD ÓPTICO DUPLEX, TIPO FIBRA MULTIMODO, DIÂMETRO NÚCLEO 62,5/125 MICROM, TIPO CABO ÓPTICO MONOFIBRA, NORMAS TÉCNICAS ANSI EIA/TIA 568B.2-1, COMPRIMENTO NOMINAL 3 M, CARACTERÍSTICAS ADICIONAIS CONECTORIZADO, CONECTOR MTRJ/SC","60: MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS                                                       ",6020: CONJUNTOS MONTADOS DE CABOS DE FOBRA ÓTICA                                                                              ,05764: CONJUNTO MONTADO CABO DE FIBRA ÓPTICA                                                               ,Ativo,Não
