"id","pdm","grupo"
02382,ALVO DE TIRO,69
02383,BASE ALVO DE TIRO,69
02682,APARELHO COMUNICAÇÃO PARA TREINAMENTO,69
02714,APARELHO INSTRUÇÃO DE COMUNICAÇÃO,69
02715,APARELHO DE INSTRUCAO DE RADAR,69
02725,APARELHO NAVEGAÇÃO PARA TREINAMENTO,69
02733,APARELHO DE RADAR PARA TREINAMENTO,69
02747,APARELHO DE TREINAR ATERRISSAGEM,69
02748,APARELHO DE TREINAR BOMBARDEIO,69
02749,APARELHO DE TREINAR PILOTAGEM,69
02750,APARELHO DE TREINAR TIRO DE CANHAO,69
05742,CONJUNTO DE TREINAMENTO DE MISSIL GUIADO,69
06316,DISPOSITIVO DE TREINAMENTO DE DERIVOMETRO,69
06317,DISPOSITIVO DE TREINAMENTO DE NAVEGACAO CELESTIAL,69
06318,DISPOSITIVO TREINAMENTO DE PILOTO AUTOMÁTICO,69
06725,EQUIPAMENTO DE PRATICA DE CODIGO DE COMUNICACAO,69
06767,EQUIPAMENTO DE TREINAMENTO - INSTRUMENTO DE AERONAVE,69
06768,EQUIPAMENTO DE TREINAMENTO DE INSTRUMENTO DE VOO,69
06769,EQUIPAMENTO DE TREINAMENTO DE NAVEGACAO,69
06770,EQUIPAMENTO DE TREINAMENTO DE SISTEMA HIDRAULICO,69
06771,EQUIPAMENTO DE TREINAMENTO EM MOTOR,69
06839,EQUIPAMENTO PARA TREINAMENTO DE VEICULO,69
07058,EQUIPAMENTOS/ACESSÓRIOS SIMULAÇÃO ACIDENTES,69
07439,FILME EDUCACIONAL,69
07445,FILME PARA TREINAMENTO,69
07986,GERADORES DE FUMAÇA,69
08579,KIT ELETRÔNICO,69
09137,MAPA PARA TREINAMENTO,69
09458,MATERIAL DIDATICO - ESQUELETO / SIMULADOR MEDICO /,69
09835,EQUIPAMENTO DE INSTRUÇÃO,69
09836,MODELO TAMANHO REDUZIDO,69
09837,MODELO ANATÔMICO PARA FINS DIDÁTICOS,69
09993,MOTOR SECCIONADO DE TREINAMENTO,69
10022,MUNICAO SECCIONADA,69
10597,PELICULA CINEMATOGRAFICA PARA TREINAMENTO,69
10601,PELICULA FOTOGRAFICA,69
10843,PLACA DE TREINAMENTO EM CIRCUITO,69
10883,PLANTA PARA TREINAMENTO,69
11141,PRATICA EM CODIGO TELEGRAFICO,69
11252,"PROGRAMA / PRODUCAO - EDUCATIVO, INSTITUCIONAL",69
12071,SIMULADOR,69
12072,SIMULADOR DE POSICAO DE ANTENA,69
12948,TREINADOR DE RADAR DE BUSCA,69
12949,TREINADOR DE RADAR SUPERSONICO,69
12950,TREINADOR DE VOO SIMULADO ( LINK TRAINER ),69
12951,TREINADOR PARA RADAR DE DETECCAO,69
12952,TREINADOR PARA RADAR DE NAVEGACAO,69
12953,TREINAMENTO EM RADAR,69
13720,CONJUNTO INSTRUÇÃO,69
14299,EQUIPAMENTO ALVO MÓVEL,69
16111,OBRÉIA,69
16556,LUDIÃO,69
16557,PISTA LOOPING,69
16560,PONTEIRA - ESCRITA BRAILE,69
16561,PUNÇÃO - ESCRITA BRAILE,69
16572,CONJUNTO PLANETÁRIO,69
16573,GUIA ASSINATURA,69
16575,SOROBAN - DEFICIENTE VISUAL,69
16576,REGLETE - DEFICIENTE VISUAL,69
16586,PÊNDULO DE NEWTON,69
16607,MODELO PARA ESTUDO,69
17181,ACESSÓRIOS PARA ESTUDO/TREINAMENTO,69
17182,ACESSÓRIOS PARA TREINAMENTO DE ARMAMENTO,69
17183,ACESSÓRIOS PARA TREINAMENTO OPERACIONAL,69
17184,ACESSÓRIOS PARA TREINAMENTO DE COMUNICAÇÕES,69
