"id","pdm","grupo"
00080,BARBANTE ALGODÃO,40
01223,BRAÇADEIRA CABO AÇO,40
01660,ACESSORIO / PECA - AMARRACAO NAVIO / PLATAFORMA,40
01717,ACESSORIO PARA LINGA DE CORRENTE,40
02119,ADRICA DE BANDEIRA,40
02391,AMARRA - MARINHA,40
02503,ANEL GUIA,40
02504,ANEL GUIA DE CORDA,40
03324,BARBANTE,40
03325,BARBANTE DE SISAL,40
04010,CABO AÇO,40
04011,CABO DE ACO GALVANIZADO,40
04012,CABO DE AÇO PARA REBOQUE,40
04013,CABO DE ACO POLIDO,40
04014,CABO AMARRAÇÃO DE EMBARCAÇÃO,40
04024,CABO DE CORDOALHA,40
04027,CABO DE FIBRA,40
04060,CABO TEXTIL,40
05701,CONJUNTO DE CABO DE ACO,40
05708,CONJUNTO DE CORRENTE,40
05852,CORDA FIBRA,40
05854,CORDA,40
05855,CORDA DE POLIESTER,40
05856,CORDA DE SISAL,40
05858,CORDÃO ARREMATE,40
05869,CORDEL DE FIBRA,40
05871,CORDOALHA,40
05872,CORDOALHA DE ACO,40
05873,CORDOALHA DE ACO DE PUXAMENTO DE CABO,40
05876,CORDOALHA DE COBRE DE PUXAMENTO DE CABO,40
05899,CORRENTE SOLDADA,40
05900,CORRENTE - GALVANIZADA,40
05901,CORRENTE COM SOLDA,40
05903,CORRENTE DE ACO,40
05905,CORRENTE DE ARAME,40
05908,CORRENTE PARA CARGA DE ARAME,40
05909,CORRENTE PARA ELEVACAO / SUSPENSAO DE CARGA,40
05910,CORRENTE PARA TALHA - ELETRICA / PNEUMATICA / MA-NUAL,40
05911,CORRENTE SEM SOLDA,40
06488,OLHAL,40
06490,ELO PARA CORRENTE,40
06522,EMENDA DE CABO DE FIBRA,40
06524,EMENDA PARA CORRENTE,40
06563,ENFRECHADURA,40
07133,ESTICADOR DE CABO ( TENSOR ),40
07613,FITILHO,40
07617,FIXADOR CARGA,40
07914,GANCHO DE CARGA,40
07929,GARRA DE CORDOALHA,40
08074,GRAMPO PARA CABO,40
10738,PINGENTE PARA ICAMENTO / SUSPENSAO / MOVIMENTACAO DE CARGA,40
11169,PRENDEDOR PARA CORRENTE,40
11203,PRESILHA DE CABO / CORDA,40
11364,QUARTEL DE AMARRA,40
11382,RABICHO,40
11940,SAPATILHA DE CABO / CORDA,40
12650,TERMINAL DE CABO DE ACO,40
12651,TERMINAL DE CABO DE FIBRA,40
12783,TIRANTE,40
16931,CORRENTES E CABOS DE AÇO,40
16932,FIO,40
16933,"ACESSÓRIOS PARA CORDAS, CABOS E CORRENTES",40
