"id","pdm"
13024,TUBO ACO COBREADO
13028,TUBO CAPILAR
13030,TUBO CERÂMICO
13032,TUBO CONDENSADOR COBRE
13035,TUBO DE ACO INOXIDAVEL DE CONSTRUCAO MECANICA
13036,TUBO DE ACO LIGA DE CONSTRUCAO MECANICA
13037,TUBO DE ALUMINIO DE CONSTRUCAO MECANICA
13044,TUBO DE CIMENTO AMIANTO
13048,TUBO DE CONCRETO
13049,TUBO DE CONDUCAO - ACO CARBONO
13050,TUBO DE CONDUCAO - ACO CHUMBO
13051,TUBO DE CONDUÇÃO
13052,TUBO DE CONDUCAO - ACO LIGA
13053,TUBO DE CONDUCAO - ALUMINIO
13054,TUBO DE CONDUCAO - COBRE
13055,TUBO DE CONDUCAO - LIGA
13056,TUBO DE CONDUCAO - NIQUEL / CROMO
13057,TUBO FERRO FUNDIDO
13058,TUBO FERRO GALVANIZADO
13061,TUBO DE INSTRUMENTACAO DE LIGA COBRE
13064,TUBO DE LATEX
13066,TUBO DE METAL
13068,TUBO DE METAL RIGIDO
13071,TUBO PLÁSTICO
13072,TUBO DE PLASTICO RIGIDO
13073,TUBO DE POLIAMIDA
13074,TUBO DE POLIESTER - COM / SEM REFORçO
13075,TUBO DE POLIPROPILENO
13076,TUBULAÇÃO AÇO
13083,TUBO DE TRANSPORTE DE CORRESPONDENCIA
13084,TUBO DE TROCA TERMICA DE ACO - LIGA
13085,TUBO DE TROCA TERMICA DE ACO CARBONO
13086,TUBO DE TROCA TERMICA DE ACO INOXIDAVEL
13087,TUBO DE TROCA TERMICA DE ALUMINIO
13088,TUBO DE TROCA TERMICA DE CROMO
13089,TUBO DE TROCA TERMICA DE FERRO
13090,TUBO DE TROCA TERMICA DE NIQUEL
13095,TUBO EPOXI
13096,TUBO ESTACA DE ACO CARBONO
13097,TUBO ESTRUTURAL DE ACO CARBONO
13098,TUBO ALUMÍNIO
13100,TUBO FLEXIVEL POLIETILENO
13104,TUBO LIGA COBRE CONDENSADOR
13107,TUBO NYLON SEMI-RIGIDO
13111,TUBO TERMOCONTRÁTIL
13112,TUBO POLIETILENO
13115,TUBO HIDRÁULICO
13116,TUBO PVC ROSCAVEL
13148,UNIÃO REDUTORA
13149,CONEXÃO TUBO CONDUÇÃO
13150,UNIAO TUBO PRECISAO
13545,CONEXAO HIDRAULICA - MATERIAL METALICO FERROSO
13546,CONEXÃO HIDRÁULICA
13547,CONEXAO PARA TUBO FLEXIVEL DE USO GERAL
13606,NIPLE - ACESSORIO PARA TUBO CANOS
13642,TUBO AÇO
13821,MANGUEIRA
13904,CONEXÃO LABORATÓRIO
13971,MANGUEIRA ALTA PRESSÃO
13994,MANGUEIRA SISTEMA EXAUSTÃO
14211,COTOVELO
14273,BULBO AFOGADOR
14416,TAMPA DE SUCÇÃO BOMBA D'ÁGUA
14418,CORPO RECALQUE BOMBA D'ÁGUA
14482,CONJUNTO REPARO REGISTRO
14495,TUBO METALON
14684,MANGUEIRA GÁS
14778,BRAÇADEIRA ASPERSOR
14792,FLANGE
14799,REDUÇÃO CONCÊNTRICA
14812,CONJUNTO DISTRIBUIÇÃO GÁS
15330,TUBO DESCARGA
15397,TUBO NÍVEL ÁGUA
16196,PONTA IRRIGAÇÃO
16197,CANO COBRE
16313,MANGUEIRA ASPIRAÇÃO
16962,CANOS E TUBOS
16963,MANGUEIRAS E TUBULAÇÕES FLEXÍVEIS
16964,"ACESSÓRIOS E FERRAGENS ESPECIAIS PARA MANGUEIRAS, CANOS ETUBOS"
17486,CONEXÃO MANGUEIRA
17625,TAMPA CEGA
17800,SILENCIADOR DE ESCAPE
18278,JUNTA ATIRANTADA
