"id","pdm","grupo"
00270,REFRIGERADOR ALIMENTOS,41
00687,AR CONDICIONADO PORTÁTIL,41
00688,VENTILADOR TETO,41
00703,COIFA,41
00704,EXAUSTOR,41
00705,EXAUSTOR CENTRÍFUGO,41
00706,HÉLICE VENTILADOR,41
00707,VENTILADOR AXIAL,41
00708,DEPURADOR/EXAUSTOR AR,41
00710,VENTILADOR,41
00718,AR CONDICIONADO CENTRAL,41
00763,BALCÃO FRIGORÍFICO,41
00783,FREEZER,41
00784,FRIGOBAR,41
00785,REFRIGERADOR DUPLEX,41
02739,APARELHO DE REFRIGERAÇÃO,41
02938,ACOPLAMENTO ELÁSTICO,41
02939,BOBINA VÁLVULA SOLENÓIDE,41
02940,AR CONDICIONADO - COMPRESSOR,41
02941,AR CONDICIONADO - DEFLETOR,41
02942,AR CONDICIONADO - DIFUSOR,41
02943,AR CONDICIONADO - EMBARCACAO,41
02944,AR CONDICIONADO - FILTRO REFRIGERAÇÃO,41
02945,AR CONDICIONADO - HÉLICE,41
02946,PROTETOR,41
02947,AR CONDICIONADO - VEÍCULO,41
02948,AR CONDICIONADO / REFRIGERAÇÃO - DUTO,41
02949,AR CONDICIONADO / REFRIGERAÇÃO - TROCADOR CALOR,41
02950,AR CONDICIONADO / REFRIGERAÇÃO - TUBULAÇÃO,41
02951,AR CONDICIONADO / REFRIGERAÇÃO - UNIDADE CARGA,41
02952,AR CONDICIONADO / REFRIGERAÇÃO - UNIDADE TESTE,41
02953,EQUIPAMENTO ÁGUA GELADA - UNIDADE CLIMATIZADORA,41
03489,BEBEDOURO ÁGUA,41
03492,BEBEDOURO ÁGUA GARRAFÃO,41
04346,CÂMARA FRIGORÍFICA MORTUÁRIA,41
04444,CAPA DE CIRCULADOR DE AR TIPO DOMESTICO,41
04450,CAPA PARA VENTILADOR,41
04748,CAIXA VENTILAÇÃO,41
05045,CIRCULADOR DE AR DE PEDESTAL,41
05046,CIRCULADOR AR,41
05047,CIRCULADOR DE AR NAO INDUSTRIAL,41
05048,CIRCULADOR INDUSTRIAL DE AR,41
05462,COMPONENTE OPERATIVO - UNIDADE REFRIGERAÇÃO,41
05501,COMPRESSOR REFRIGERAÇÃO,41
05632,CONGELADOR ELÉTRICO / NÃO ELÉTRICO,41
05642,CONJUNTO CÂMARA FRIA,41
05771,CONJUNTO REFRIGERAÇÃO LÍQUIDO,41
05813,CONTROLADOR ELETROMECANICO,41
05817,CONTROLADOR ELETRONICO MICROPROCESSADO,41
06411,DUMPER,41
