"id","pdm","grupo"
01022,MAÇARICO SOLDA,34
01027,MAÇARICO CORTE,34
01028,FORNO MUFLA,34
01029,GABINETE JATEAMENTO AREIA,34
01030,EQUIPAMENTO SOLDAGEM ARCO,34
01033,FURADEIRA COLUNA,34
01034,TRANSFORMADOR SOLDAGEM,34
01035,RETIFICADOR SOLDAGEM,34
01036,MÁQUINA SOLDA PORTÁTIL,34
01040,SOLDAGEM SEMI-AUTOMÁTICA,34
01047,REBARBADORA ANGULAR,34
01048,FORNO CÂMARA,34
01061,CALANDRA ROTATIVA,34
01062,MÁQUINA TREFILAR,34
01065,GUILHOTINA INDUSTRIAL,34
01066,CHAMFRADEIRA,34
01078,PRENSA PNEUMÁTICA CADERNO DOBRADO/LIVRO COSTURADO,34
01081,MANDRIL COM PINÇA,34
01084,TORNO VERTICAL,34
01085,FRESADORA COMANDO NUMÉRICO,34
01086,FRESADORA UNIVERSAL,34
01087,PINÇA,34
01088,PORTA-MACHO,34
01089,AFIADORA BURIL FRESA,34
01090,AFIADORA FERRAMENTA GRAVAÇÃO,34
01091,PRENSA HIDRÁULICA REPUXE,34
01092,PRENSA MANUAL,34
01096,TESOURA MECÂNICA,34
01107,SERRA CIRCULAR,34
01108,ROSQUEADEIRA PORTÁTIL,34
01109,SERRA PORTÁTIL,34
01110,TESOURA PORTÁTIL,34
01111,ESMERILHADEIRA PORTÁTIL,34
01119,TORNO UNIVERSAL,34
01120,PRENSA HIDRÁULICA ELÉTRICA,34
01121,SERRA RÁPIDA PORTÁTIL,34
01122,MARTELETE,34
01131,POLITRIZ MOTORIZADA,34
01136,FIO SOLDA,34
01137,FLUXO SOLDA,34
01141,SOLDA ESTANHO,34
01144,POLITRIZ ANGULAR,34
01147,ARAME SOLDA,34
01148,PRENSA HIDRÁULICA ELÉTRICA DIGITAL,34
01149,PRENSA HIDRÁULICA MANUAL DIGITAL,34
01152,PRENSA HORIZONTAL,34
01153,SULCADOR,34
01157,ELETRODO SOLDA,34
01158,PRENSA PARA ENSAIO ELÉTRICA,34
01159,SERRA ESQUADRIA,34
01175,SUPORTE FERRO SOLDA,34
01177,ESTAÇÃO SOLDA,34
01179,MÁQUINA SOLDA,34
01193,SUGADOR SOLDA,34
01215,ABAFADOR ARCO VOLTAICO,34
01666,ACESSORIO DE AFIADOR DE LAMINA DE MAQUINA DE TRABALHO EM MADEIRA,34
01677,ACESSÓRIO DE FURADEIRA,34
01684,ACESSÓRIO MÁQUINA RETIFICADORA,34
01689,ACESSORIO DE MOTO-ESMERIL,34
01693,ACESSORIO DE POLITRIZ,34
01703,ACESSORIO DE TORNO REPUXADOR,34
02142,CONJUNTO AFIADOR FERRAMENTA,34
02144,AFIADORA FERRAMENTA GRAVACAO,34
02215,ALARGADOR INDUSTRIAL DE TUBO,34
02218,ALARGADOR PARA MAQUINA - FERRAMENTA,34
02532,ANODO,34
02533,ANODO INERTE / MAGNÉSIO - ACABAMENTO EM METAL,34
02813,APARELHO OXIGÊNIO SOLDAGEM,34
03273,BANCADA INDUSTRIAL DE ESTIRAR METAL,34
03533,BICO SOLDAGEM,34
03535,BICO INJETOR JATEAMENTO DE AREIA,34
03617,BLOCO EM V MÁQUINA FERRAMENTA,34
03646,BOBINADORA INDUSTRIAL DE ARAME,34
03647,BOBINADORA INDUSTRIAL DE FITA METÁLICA,34
04035,CABO SOLDA,34
04096,CADINHO SOLDAGEM,34
04188,CALANDRA MANUAL,34
04706,CATODO - EQUIPAMENTO ACABAMENTO EM METAIS,34
04905,CHAVE ELETROLITICA DE PROTECAO CATODICA,34
05306,COIFA DE FORJA,34
05832,CONVERSOR DE ARCO,34
05843,CONVERSOR SOLDA,34
05918,CORTADOR AUTOMÁTICO CHAMA,34
06044,DECAPANTE SOLDA,34
06118,DESSOLDADOR,34
06255,DISCO DE LAPIDACAO,34
06348,DISTRIBUIDOR DE ACIDO PARA SOLDA,34
06463,ELETRODUTO DE CARVAO E GRAFITE,34
06667,EQUIPAMENTO DE CARBONETACAO,34
06668,EQUIPAMENTO DE CIANETACAO,34
06683,EQUIPAMENTO DE DECAPAGEM POR ACIDO,34
06694,EQUIPAMENTO DE ESTANHAGEM,34
06697,EQUIPAMENTO DE FONTE DE SOLDA,34
06699,EQUIPAMENTO DE GALVANIZACAO,34
06710,EQUIPAMENTO DE NITRETACAO,34
06711,EQUIPAMENTO DE NORMALIZACAO,34
06712,EQUIPAMENTO DE OFICINA DE SOLDA MONTADO EM VEICULO,34
06713,EQUIPAMENTO DE OFICINA MECÂNICA,34
06717,EQUIPAMENTO DE OXIDACAO A OLEO,34
06739,EQUIPAMENTO DE RECOZIMENTO,34
06745,EQUIPAMENTO DE REVENIDO,34
06746,EQUIPAMENTO DE REVESTIMENTO ELETROLITICO,34
06747,EQUIPAMENTO REVESTIMENTO ELETROSTÁTICO,34
06753,VÁLVULA CORTA-CHAMA,34
06761,EQUIPAMENTO DE TEMPERA,34
06808,EQUIPAMENTO PARA ANODIZACAO,34
06821,EQUIPAMENTO PARA ENDURECIMENTO DE METAL,34
06826,EQUIPAMENTO PARA GALVANOPLASTIA,34
06828,EQUIPAMENTO PARA IMPREGNACAO DE OLEO,34
06972,ESMERILHADEIRA INDUSTRIAL COM EIXO FLEXIVEL,34
06973,ESMERILHADEIRA INDUSTRIAL MANUAL DE BAIXA ROTACAO,34
06974,ESMERILHADEIRA INDUSTRIAL MOTORIZADA DE BAIXA ROTACAO,34
07384,FERRAMENTA DE BROCAR PARA MAQUINA - FERRAMENTA,34
07401,FERRO DE SOLDAR,34
07402,FERRO NAO ELETRICO DE SOLDA,34
07403,FERRO PARA SOLDA A GAS,34
07424,FIEIRA DE ESTIRAGEM OU DE EXTRUSAO PARA METAIS,34
07724,FORJA DE FERREIRO,34
07761,FORNO DE ENDURECIMENTO DE MATERIAL METALICO,34
07762,FORNO DE UNIAO CONICA ( TOOLL JOINTS ),34
07840,FRESA,34
07841,FRESADORA COPIADORA INDUSTRIAL,34
07869,FURADEIRA - FRESADORA11310 DE BANCADA INDUSTRIAL,34
07870,FURADEIRA DE BANCADA INDUSTRIAL,34
07871,FURADEIRA DE MULTICABECOTE INDUSTRIAL,34
07872,FURADEIRA DE MULTIFUSO INDUSTRIAL,34
07874,FURADEIRA RADIAL INDUSTRIAL,34
08060,GRAMPO - TERRA DE SOLDAGEM,34
08181,PLACA MAGNÉTICA,34
08838,LIMA DE MAQUINA - FERRAMENTA,34
08842,LIMADOR PORTATIL,34
08854,LIMPADOR MACARICO,34
08997,MACARICO ENXOFRE,34
09083,MANDRILADEIRA HORIZONTAL UNIVERSAL,34
09084,MANDRILADEIRA VERTICAL,34
09140,MAQUINA - FERRAMENTA PORTATIL OPERADA POR SUSPENSAO DESLOCAVEL EM VIGA I,34
09145,MAQUINA AFIAR SERRA - TRABALHO MATERIAL METALICO,34
09149,MAQUINA AUTOMATICA DE SOLDA A ARCO,34
09156,MAQUINA COM LAMINA DE SERRA MECANICA,34
09158,MAQUINA DE APLAINAR ENGRENAGEM,34
09176,PEÇAS / COMPONENTES MÁQUINA CORTE,34
09178,MAQUINA DE DENTAR ( RETIFICAR E FAZER DENTES ),34
09179,MAQUINA DE DESBASTAR DESCARGA ELETRICA ( ELETROEROSAO ),34
09184,MAQUINA DE ENDIREITAR E EMPACOTAR FIO,34
09191,MAQUINA DE ESMERILHAMENTO ELETROLITICO,34
09196,MAQUINA DE FABRICAR FITA DE METAL,34
09199,MAQUINA DE FORJAR,34
09215,MAQUINA DE RECUPERAR ACIDO,34
09216,MAQUINA DE RECUPERAR FUNDENTE,34
09218,MAQUINA DE RESISTENCIA ELETRICA PARA SOLDA COM ACUMULADOR DE ENERGIA,34
09219,MAQUINA DE RESISTENCIA ELETRICA PARA SOLDA FORTE,34
09223,MAQUINA DE SOBREPOLIMENTO,34
09224,MAQUINA DE SOLDAR A ARCO SUBMERSO,34
09225,MAQUINA DE SOLDAR A PONTO,34
09243,LÂMINA SERRA,34
09250,MAQUINA ELETRICA DE REBITAR,34
09260,MAQUINA INDUSTRIAL COM LAMINA DE SERRA ALTERNATIVA,34
09261,MAQUINA INDUSTRIAL COM LAMINA DE SERRA MOTORIZADA,34
09262,MAQUINA INDUSTRIAL COMBINADA DE APLAINAR E TALHAR,34
09263,MAQUINA INDUSTRIAL DE ACABAMENTO DE ENGRENAGEM,34
09265,MAQUINA INDUSTRIAL DE CORTAR ENGRENAGEM,34
09266,MAQUINA INDUSTRIAL DE CORTAR ROSCA EM TUBO E PARA FUSO,34
09268,MAQUINA INDUSTRIAL DE DESBASTAR,34
09271,MAQUINA INDUSTRIAL DE DOBRAR FIO DE METAL,34
