"id","pdm","grupo"
02137,PEÇAS / ACESSÓRIOS AEROMODELO,15
03161,AVIÃO,15
08134,GUIAS DE CABOS PARA AERONAVES,15
08184,HELICÓPTERO,15
10522,PEÇA / COMPONENTE - AEROMODELO,15
10572,PEÇAS ESPECIAIS DE AERONAVES,15
10713,PILONES,15
10878,PLANADORES COMPLETOS,15
12168,SISTEMAS DE ESCAPAMENTO DE AERONAVES,15
12428,SUPORTES ESPECIAIS PARA AERONAVES,15
12544,TANQUES AUXILIARES DE COMBUSTIVEL DE AERONAVES,15
12545,TANQUES DE COMBUSTIVEIS DE AERONAVES,15
12546,TANQUES DE COMBUSTIVEL FIXO DE AERONAVES,15
16733,AERONAVES,15
16734,AERONAVES DE ASAS FIXAS,15
16735,HELICES DE AERONAVES E COMPONENTES,15
16736,AERONAVES DE ASAS ROTATIVAS - HELICOPTEROS E ASSEMELHADOS,15
16737,COMPONENTES DE SISTEMA DE FREIOS E RODAS,15
16738,"COMPNENTES DE SISTEMA HIDRAULICO, DE VACUO E DEGELAMENTO",15
16739,"COMPONENTE DE SISTEMAS DE CONDICIONAMENTO DE AR,DO AQUECIMENTO E DE PRESSURIZACAO",15
16740,PLANADORES,15
16741,AERONAVES TELEGUIADAS,15
16742,COMPONENTES ESTRUTURAIS DE AERONAVES,15
16743,AERONAVES E COMPONENTES ESTRUTURAIS DIVERSOS,15
