id,pdm,grupo
00528,BOMBA VÁCUO,43
03719,BOMBA DIAFRAGMA,43
03720,BOMBA ALTERNATIVA HASTE,43
03721,BOMBA D'ÁGUA - PEÇA/COMPONENTE,43
03722,BOMBA ALTERNATIVA PARA ÓLEO,43
03726,BOMBA CENTRÍFUGA - PEÇA / COMPONENTE,43
03727,BOMBA CENTRÍFUGA AXIAL,43
03728,BOMBA CENTRIFUGA DE FILTRO MISTO HORIZONTAL,43
03729,BOMBA CENTRIFUGA DE FLUXO MISTO,43
03730,BOMBA CENTRIFUGA DE FLUXO MISTO VERTICAL,43
03731,BOMBA CENTRIFUGA DE PEQUENO PORTE,43
03733,BOMBA CENTRÍFUGA,43
03734,BOMBA CENTRIFUGA RADIAL,43
03743,BOMBA DE ALTERNATIVA A PISTAO,43
03745,BOMBA DE AR PEÇAS E ACESSÓRIOS,43
03751,BOMBA DE DEFLACAO,43
03754,BOMBA DE EIXO VERTICAL E HORIZONTAL,43
03755,BOMBA ENCHER,43
03756,BOMBA ENCHER PNEU DE BICICLETA,43
03757,BOMBA DE ENCHER PNEU DE VEICULO AUTOMOTIVO E AERONAVE,43
03760,BOMBA DE FLUIDO DE PERFURACAO,43
03761,BOMBA DE INFLACAO,43
03763,BOMBA DE VÁCUO - PEÇAS / ACESSÓRIOS,43
03766,BOMBA DE VACUO,43
03767,BOMBA DE VÁCUO,43
03769,PEÇAS/ACESSÓRIOS BOMBA DOSADORA / HIDRÁULICA,43
03771,BOMBA ENGRENAGEM,43
03772,BOMBA ESPECIAL JATO DE AR,43
03775,BOMBA HIDRAULICA CIRCULACAO,43
03776,BOMBA HIDRÁULICA,43
03777,BOMBA HIDRÁULICA TIPO DOMÉSTICA,43
03782,BOMBA LAMA,43
03785,BOMBA MAGNETICA,43
03787,BOMBA MANUAL DE ENCHER PNEU - VEICULO AUTOMOTIVO,43
03788,BOMBA MANUAL DE TRANSFERENCIA DE COMBUSTIVEL,43
03789,BOMBA OPERADA A LIQUIDO E GASES,43
03790,BOMBA PARA CAMARA DE AR ( MOTOBOMBA ),43
03792,BOMBA PERISTÁLTICA / PEÇAS E ACESSÓRIOS,43
03795,BOMBA SUBMERSA PEÇAS E ACESSÓRIOS,43
03797,BOMBA TURBINA VERTICAL E HORIZONTAL,43
04420,CANHÃO DE ÁGUA,43
04561,CARNEIRO HIDRÁULICO,43
04756,CENTRÍFUGA INDUSTRIAL / PEÇAS E ACESSÓRIOS,43
05499,COMPRESSOR ALTERNATIVO PARA VAZAO DE 300 M3/MIN. EACIMA,43
05502,COMPRESSOR DE AR,43
05503,COMPRESSOR HERMÉTICO ALTERNATIVO,43
05504,COMPRESSOR DE AR DE ANEL LIQUIDO,43
05505,COMPRESSOR DE AR DE LOBULOS PARALELOS (ROOTS),43
05506,COMPRESSOR DE AR DE PARAFUSO,43
05507,COMPRESSOR DE AR ROTATIVO,43
05508,COMPRESSOR GÁS ALTERNATIVO,43
05509,COMPRESSOR DE GAS CENTRIFUGO RADIAL,43
05510,COMPRESSOR DE GAS DE ANEL LIQUIDO,43
05511,COMPRESSOR DE GAS DE PARAFUSO,43
05512,COMPRESSOR DE GAS LOBULOS PARALELOS (ROOTS),43
05513,COMPRESSOR GÁS ROTATIVO,43
05514,COMPRESSOR MONTADO EM CAMINHAO,43
05515,COMPRESSOR MONTADO REBOQUE,43
05516,COMPRESSOR MONTADO EM VIATURA,43
05518,COMPRESSOR PORTÁTIL DIAFRAGMA,43
05519,COMPRESSOR PORTÁTIL PISTÃO,43
05765,CONJUNTO MOTOR BOMBA,43
06446,ELEMENTO FILTRANTE,43
06456,ELETROBOMBA,43
07448,FILTRO Y,43
07452,FILTRO SEPARADOR AR,43
07453,FILTRO A VACUO,43
07457,FILTRO CARTUCHO,43
07458,FILTRO CESTO,43
07459,FILTRO CESTO DUPLO,43
07460,FILTRO COLETOR DE PÓ,43
07462,FILTRO CONICO,43
07470,FILTRO DE FIBRA DE VIDRO,43
07482,FILTRO GAVETA,43
07486,FILTRO PARA AR COMPRIMIDO,43
07487,FILTRO PARA LINHA DE GAS,43
07488,FILTRO LINHA,43
07491,FILTRO PLANO,43
07493,FILTRO REGULADOR DE PRESSAO,43
08741,LAVADOR DE GAS,43
10556,PEÇA/COMPONENTE COMPRESSOR,43
11308,PROTETOR DE BOMBA - SUBMERSA / IRRIGACAO,43
11343,PURGADOR,43
11512,BOMBA,43
11996,SEMEADOR CENTRIFUGO PARA LIQUIDO,43
11997,SEMEADOR CENTRIFUGO PARA SOLIDOS,43
12024,SEPARADOR INDUSTRIAL,43
12579,TECIDO PARA FILTRO,43
13176,UNIDADE DE TRATAMENTO DE GAS SF6,43
13177,UNIDADE DE TRATAMENTO DE OLEO ISOLANTE,43
13186,UNIDADE MOVEL PARA TRATAMENTO DE OLEO,43
13770,REGULADOR PRESSÃO,43
14298,BOMBA HIDRÁULICA MANUAL,43
14376,BOMBA AMOSTRAGEM AR,43
14377,FILTRO BOMBA AMOSTRAGEM AR,43
14379,CICLONE,43
15162,BOMBA CENTRÍFUGA ÁGUA,43
15250,REGULADOR BOTIJÃO GÁS,43
15277,FILTRO ORDENHADEIRA,43
15340,REGULADOR GÁS,43
15635,BOMBA CORTADEIRA PRECISÃO,43
16218,ESTATOR,43
16945,BOMBAS E COMPRESSORES A VÁCUO,43
16946,CONJUNTO CILINDRO / BOMBA,43
16947,"CENTRIFUGADORES, SEPARADORES E FILTROS DE PRESSÃO E A VÁCUO",43
17923,COMPRESSOR HERMÉTICO SCROLL,43
17924,VÁLVULA SERVIÇO COMPRESSOR,43
18717,PINO COMPRESSOR,43
