id,pdm,grupo
02323,ALIMENTADOR DE MAQUINA DE SERRARIA,32
03271,BANCADA PROFISSIONAL,32
03985,CABEÇOTE DE FACA DE MÁQUINA DE TRABALHO EM MADEIRA,32
04690,CASQUEIRO INDUSTRIAL,32
05902,CORRENTE CORTANTE,32
06081,DESEMPENADEIRA DE MADEIRA,32
06268,DISCO PARA SERRA DE FITA PARA MADEIRA,32
06568,ENGENHO DE SERRARIA,32
06584,ENTALHADEIRA INDUSTRIAL,32
06795,EQUIPAMENTO INDUSTRIAL DE SERRAR MADEIRA,32
07280,FACA DE MAQUINA - MADEIRA,32
07385,FERRAMENTA DE CORTE - MAQUINA DE TRABALHO EM MADEIRA,32
08616,LÂMINA DE MÁQUINA PARA TRABALHO EM MADEIRA,32
08618,PEÇAS E ACESSÓRIOS FERRAMENTAS,32
08619,LAMINA DE SERRA DE MAQUINA DE TRABALHO EM MADEIRA,32
08625,LAMINA ENSAMBLADORA - MAQUINA TRABALHO EM MADEIRA,32
08626,LAMINA ENTALHADORA - MAQUINA TRABALHO EM MADEIRA,32
08719,LAPIS DE CARPINTEIRO,32
09050,MALHETADEIRA INDUSTRIAL,32
09160,MAQUINA DE CARPINTARIA MOTORIZADA,32
09161,MAQUINA DE CARPINTARIA NAO MOTORIZADA - MANUAL,32
09264,MAQUINA INDUSTRIAL DE APLAINAR MADEIRA,32
09270,MAQUINA INDUSTRIAL DE DESDOBRAR MADEIRA,32
09302,MAQUINA INDUSTRIAL DE SERRAR MADEIRA,32
09919,MOTOSSERRA INDUSTRIAL,32
11694,RESPIGADEIRA INDUSTRIAL,32
12033,SERRA CIRCULAR DE MAQUINA DE TRABALHO EM MADEIRA,32
12034,SERRA CIRCULAR INDUSTRIAL,32
12035,SERRA CIRCULAR MANUAL,32
12043,SERRA TICO-TICO BANCADA,32
12047,SERRARIA TRANSPORTAVEL,32
12829,TORNO PARA COMPENSADO,32
13129,TUPIA INDUSTRIAL,32
15189,SABRE,32
16839,MÁQUINAS PARA SERRARIA E PREPARO DE MADEIRA,32
16840,MÁQUINAS PARA TRABALHOS EM MADEIRA,32
16841,FERRAMENTAS E ACESSÓRIOS DE MÁQUINAS PARA TRABALHO EM MADEI-RA,32
17544,JUNTA CILINDRO,32
17545,PROTETOR MÃO,32
17546,JUNTA SILENCIADOR,32
17559,PARAFUSO PARA MOTOSERRA,32
17560,PEÇA / ACESSÓRIO - MOTOSERRA,32
