"id","pdm","grupo"
01350,VELA IGNIÇÃO,29
01359,FILTRO AR,29
01426,RADIADOR,29
01679,ACESSORIO DE GERADOR ELETRICO DE MOTOR DE AERONAVE,29
01720,ACESSORIO PARA MOTOR EXCETO DE AERONAVE,29
01723,ACESSORIO PARA TODO O TIPO DE MOTOR EXCETO DE MISSIL GUIADO,29
02045,ACIONADOR INTERNO DO ALTERNADOR ( ESTATOR ) DE CORRENTE ELETRICA - VEICULO AUTOMOTIVO,29
02065,ACUMULADOR DE CILINDRO HIDRAULICO DE AERONAVE,29
02070,ACUMULADOR HIDRAULICO DE MOTOR DE AERONAVE,29
02080,ADAPTADOR DE CARBURADOR,29
02180,AGULHA DE BOIA DE CARBURADOR DE VEICULO,29
02225,ALARME SONORO ANTI - FURTO DE VEICULO AUTOMOTIVO,29
02367,ALTERNADOR VEÍCULO AUTOMOTIVO,29
02430,AMORTECEDOR DE RUIDO DE MOTOR DE ADMISSAO EXCETO DE MOTOR DE AERONAVE,29
02499,ANEL CIRCULAÇÃO ÓLEO,29
02551,ANTI - CONGELANTE ESPECIFICO DE MOTOR A JATO DE AERONAVE,29
02906,APOIO DE AMORTECEDOR DE SUSPENSAO DE MOTOR DE AERONAVE,29
02925,AQUECEDOR DE DUTO DE AR,29
02926,AQUECEDOR DE DUTO DE AR DE MOTOR AUTOMOTIVO,29
03005,ARMADURA PARA MOTOR,29
03021,ARO BUZINA - VEICULO AUTOMOTIVO,29
03040,ARRANQUE PNEUMATICO DE MOTOR DE AERONAVE,29
03041,ARREFECEDOR DE OLEO LUBRIFICANTE DE SISTEMA DE RESFRIAMENTO DE MOTOR DE AERONAVE,29
03057,ARRUELA PARA BICO / BOMBA INJETORA DE COMBUSTIVEL DE MOTOR DIESEL,29
03122,ATUADOR ELETRICO - ACIONAMENTO DE VALVULA,29
03123,ATUADOR ELÉTRICO / MECÂNICO,29
03140,AUTOMATICO DE PARTIDA - VEICULO AUTOMOTIVO,29
03148,AVANCO DO DISTRIBUIDOR - MOTOR VEICULO AUTOMOTIVO,29
03409,BASE COM VALVULA BORBOLETA DE CARBURADOR DE CORPO DUPLO,29
03525,BICO BOMBA INJETORA COMBUSTÍVEL,29
03637,BOBINA IGNIÇÃO MAGNETO,29
03642,BOBINA IGNIÇÃO AUTOMOTIVA,29
03655,BOIA DE CARBURADOR DE CORPO DUPLO,29
03656,BOIA DE CARBURADOR DE CORPO SIMPLES,29
03661,BÓIA TANQUE COMBUSTÍVEL,29
03662,BOIA PARA CARBURADOR,29
03736,BOMBA D ' AGUA PARA MOTOR,29
03742,BOMBA DE ALCOOL,29
03749,BOMBA DE COMBUSTIVEL,29
03750,BOMBA COMBUSTÍVEL DE AERONAVE,29
03768,BOMBA DO SISTEMA DE REFRIGERACAO DE MOTOR AERONAVE,29
03770,BOMBA ELÉTRICA INJEÇÃO COMBUSTÍVEL,29
03774,BOMBA DIREÇÃO VEÍCULO AUTOMOTIVO,29
03780,BOMBA INJETORA COMBUSTÍVEL,29
03943,BUCHA PARA COMPONENTE DO SISTEMA ELETRICO - VEICU LO AUTOMOTIVO,29
03953,BUJÃO DE SUPORTE DE CALIBRE DE PULVERIZADOR PRINCI,29
03973,BUZINA - VEICULO AUTOMOTIVO,29
03984,CABEÇOTE BOMBA INJETORA DE COMBUSTÍVEL - MOTOR DIE,29
04037,CABO DE VELA,29
04044,CABO ELETRICO FONTE EXTERNA - AERONAVE,29
04273,CALIBRE MARCHA LENTA DE CARBURADOR,29
04503,CAPTADOR DE AR DO SISTEMA DE PRE - AQUECIMENTO DO MOTOR,29
04523,CARBURADOR,29
04525,CARBURADOR DE CORPO DUPLO,29
04526,CARBURADOR DE CORPO SIMPLES,29
04527,CARBURADOR DE MOTOR DE AERONAVE,29
04531,CARCACA / CABECOTE PARA FILTRO DE OLEO,29
04698,CATALISADOR VEÍCULO AUTOMOTIVO,29
04892,CHAVE CONTATO,29
04955,CHICOTE DE VELA DE IGNICAO DE MOTOR DE AERONAVE,29
04956,CONJUNTO CILINDRO E PISTÃO,29
05001,CILINDRO IGNIÇÃO,29
05416,COMPONENTE DE MOTOR EXCETO DE MOTOR PRIMARIO DE AERONAVE,29
05421,COMPONENTE DE TODO O TIPO DE MOTOR DE RESFRIAMENTO EXCETO MOTOR PRIMARIO DE AERONAVE,29
05422,COMPONENTE DE TODO TIPO DE MOTOR DE RESFRIAMENTO EXCETO MOTOR PRIMARIO DE MISSIL GUIADO,29
05465,COMPONENTE PARA MOTOR EXCETO PARA MOTOR PRIMARIO DE MISSIL GUIADO,29
05523,COMUTADOR IGNIÇÃO,29
05539,CONDENSADOR IGNIÇÃO - VEÍCULO AUTOMOTIVO,29
05557,CONDUTOR LATERAL ARREFECIMENTO AR-VEICULO AUTOMOTIVO,29
05558,CONDUTOR SUPERIOR ARREFECIMENTO AR - VEICULO AUTOMOTIVO,29
05636,CONJUNTO DE ANEL DE CONTATO DE MOTOR ELETRICO -VEICULO AUTOMOTIVO,29
05703,ÁRVORE DE COMANDO,29
05704,CONJUNTO DE COMANDO TIPO VAI E VEM DE AERONAVE,29
05707,CONJUNTO DE CILINDROS,29
05733,CONJUNTO DE MANGUEIRA PARA AGUA,29
05757,CONJUNTO GERADOR ELETRICO - VEICULO AUTOMOTIVO,29
05762,CONJUNTO MANGUEIRA ÁGUA SISTEMA DE RESFRIAMENTO,29
05822,CONTROLE DE COMBUSTIVEL PARA MOTOR A JATO,29
05823,CONTROLE DE INJECAO D' AGUA DE SISTEMA DE COMBUSTIVEL DE AERONAVE,29
05862,CORDÃO DE PARTIDA,29
05885,CORPO DISTRIBUIDOR BOMBA INJETORA DE COMBUSTIVEL - MOTOR DIESEL,29
05895,TENSOR CORREIA DENTADA,29
06156,DIAFRAGMA DE CARBURADOR,29
06313,DISPOSITIVO DE PARTIDA DE MOTOR A COMBUSTAO DE AERONAVE,29
06352,DISTRIBUIDOR DE IGNICAO DE MOTOR,29
06353,DISTRIBUIDOR IGNIÇÃO MOTOR DE AERONAVE,29
06449,ELEMENTO FILTRANTE COMBUSTÍVEL - VEÍCULO AUTOMOTI,29
06450,ELEMENTO FILTRANTE SISTEMA ADMISSAO,29
06451,ELEMENTO FILTRO AR - VEÍCULO AUTOMOTIVO,29
06452,ELEMENTO INJETOR DE COMBUSTIVEL PARA BOMBA INJETORA DE COMBUSTIVEL DE MOTOR DIESEL,29
06911,ESCAPAMENTO COMPLETO - VEICULO AUTOMOTIVO,29
06924,ESCOADOR DE COMBUSTIVEL,29
06931,ESCORVADOR DE COMBUSTIVEL DE SISTEMA DE AERONAVE,29
07456,FILTRO ARVORE INTERMEDIARIA BOMBA OLEO - VEICULO AUTOMOTIVO,29
07466,FILTRO COMBUSTÍVEL,29
07467,FILTRO DE COMBUSTIVEL PARA BOMBA INJETORA - MOTORDIESEL,29
07471,FILTRO ÓLEO HIDRÁULICO,29
07481,FILTRO DO SISTEMA DE COMBUSTÍVEL DE AERONAVE,29
07485,FILTRO ÓLEO,29
07492,FILTRO PURIFICADOR DE AR - MOTOR VEICULO AUTOMOTI,29
07496,FILTRO SISTEMA REFRIGERACAO - MOTOR VEICULO AUTOMOTIVO,29
07633,FLANGE INTERMEDIARIA BOMBA GASOLINA,29
07922,GARFO ACIONAMENTO MOTOR DE PARTIDA - VECULO AUTOMO,29
07967,GERADOR,29
07972,GERADOR DE AERONAVE,29
08051,GRADE PROTETORA DO RADIADOR,29
08171,HASTE DE COMANDO DE BOMBA DE MOTOR A GASOLINA,29
08172,HASTE DE COMANDO DE CARBURADOR,29
08182,HASTE UNIAO SISTEMA RESFRIAMENTO - VEICULO AUTOMO TIVO,29
08321,IMPULSOR PARA MOTOR DE PARTIDA - VEICULO AUTOMOTI VO,29
08366,INDUZIDO DE MOTOR DE PARTIDA - VEICULO AUTOMOTIVO,29
08383,INSTALACAO ELETRICA - VEICULO AUTOMOTIVO (FIACAO /CHICOTE ELETRICO ),29
08447,INTERRUPTOR DE PARTIDA MOTOR ELETRICO - VEICULO,29
08566,JUNTA ( JOGO / KIT ) MOTOR - VEICULO AUTOMOTIVO,29
08574,JUNTA PARA BOMBA INJETORA DE COMBUSTIVEL DE MOTOR DIESEL,29
09021,MAGNETO,29
09023,MAGNETO DE AERONAVE,29
09086,MANETE DE MOTOR DE AERONAVE,29
09094,MANGUEIRA COMBUSTÍVEL,29
09103,MANGUEIRA RADIADOR VEÍCULO AUTOMOTIVO,29
09104,MANGUEIRA SISTEMA ADMISSAO,29
09108,MANGUEIRA VACUO SISTEMA ADMISSAO,29
09112,MANIVELA DE PARTIDA DE MOTOR A EXPLOSAO,29
09113,MANIVELA DO TIPO COMBUSTAO,29
09858,MOLA DE VALVULA DE ESCAPAMENTO,29
09925,MOTOCICLETA - BOIA CARBURADOR,29
09928,MOTOCICLETA - CANO DESCARGA,29
09930,MOTOCICLETA - CARBURADOR,29
09940,MOTOCICLETA - INTERRUPTOR SISTEMA ELETRICO,29
09947,MOTOCICLETA - VELA MOTOR,29
09961,MOTOR DE PARTIDA - VEÍCULO AUTOMOTIVO,29
09962,MOTOR DE PARTIDA DE AERONAVE,29
09963,MOTOR DE PARTIDA DE MOTOR A EXPLOSAO,29
09976,MOTOR ELETRICO DE PARTIDA - VEICULO AUTOMOTIVO,29
10271,PA - HELICE AERONAVE,29
10427,PARAFUSO BOMBA INJETORA DE COMBUSTIVEL - MOTOR DIESEL,29
10560,PECA/COMPONENTE ALIMENTACAO COMBUSTIVEL - MOTOR DEPOPA,29
10561,PECA/COMPONENTE ALIMENTACAO COMBUSTIVEL - TRATOR,29
10568,PEÇA/COMPONENTE MOTOR DE EMBARCAÇÃO,29
10571,PECAS E COMPONENTES - AERONAVE / VEICULOS ESPACIAIS / SATELITE,29
10789,PISTÃO MOTOR,29
10907,PLATINADO DISTRIBUIDOR DE ENERGIA ELETRICA - VEICU,29
10914,PLUG UNIVERSAL - AERONAVE,29
11143,PRATO ASSENTO VALVULA,29
11355,QUADRANTE DA MANETA DO MOTOR DE AERONAVE,29
11391,RADIADOR DE AERONAVE,29
11587,REGULADOR DE FLUXO SISTEMA DE COMBUSTIVEL - AERONAVE,29
11593,REGULADOR DE VOLTAGEM DE MOTOR AERONAVE,29
11595,REGULADOR HIDRAULICO DE AGUA DE MOTOR A JATO DE AERONAVE,29
11596,REGULADOR HIDRAULICO DE AR DE MOTOR A JATO DE AERONAVE,29
11597,REGULADOR HIDRAULICO DE OLEO DE MOTOR A JATO DE AERONAVE,29
11598,REGULADOR HIDRAULICO PARA OLEO - MOTOR DE AERONAVE,29
11599,REGULADOR TEMPERATURA DE OLEO - SISTEMA DE RESFRIAMENTO MOTOR AERONAVE,29
11600,REGULADOR TURBOSUPERCOMPRESSOR DE MOTOR - COMBUSTAO INTERNA,29
11601,REGULADOR VELOCIDADE - VEICULO AUTOMOTIVO,29
11602,CAIXA REGULADORA VOLTAGEM,29
11610,RELÉ VEÍCULO AUTOMOTIVO,29
11643,REPARO BOMBA D'AGUA,29
11644,CONJUNTO REPARO CARBURADOR,29
11645,REPARO DO MOTOR DE PARTIDA - VEICULO AUTOMOTIVO,29
11647,REPARO BOMBA INJETORA COMBUSTÍVEL,29
11648,REPARO PARA GERADOR DE ENERGIA ELETRICA - VEICULO,29
11668,RESERVATORIO COMPENSACAO DE AGUA DE RADIADOR DE MOTOR - VEICULO AUTOMOTIVO,29
11732,REVERSOR HIDRAULICO,29
11843,ROTOR DISTRIBUIDOR ENERGIA ELETRICA - VEICULO AUTO,29
12017,SENSOR TERMICO - VEICULO AUTOMOTIVO,29
12059,SILENCIADOR ESCAPAMENTO DESCARGA,29
12114,SISTEMA DE CONTROLE DE FUMACA DE SISTEMA DE COMBUSTIVEL DE AERONAVE,29
12363,SUPERALIMENTADOR ACIONADO POR MOTOR,29
12372,SUPORTE BOMBA COMBUSTIVEL,29
12380,SUPORTE DE CARENAGEM DE MOTOR DE AERONAVE,29
12424,SUPORTE RADIADOR - VEICULO AUTOMOTIVO,29
12433,SUPRESSOR RUIDO PARA VELA DE IGNICAO - VEICULO AUTOMOTIVO,29
12509,TAMPA BOMBA AGUA - VEICULO AUTOMOTIVO,29
12515,TAMPA DISTRIBUIDOR ENERGIA ELETRICA - VEICULO AUTO,29
12524,TAMPA RESERVATÓRIO COMBUSTÍVEL,29
12525,TAMPA RADIADOR,29
12526,TAMPA TUBO ABASTECIMENTO,29
12539,CONJUNTO CONVERSÃO VEÍCULO,29
13059,TUBO BOMBA INJETORA,29
13060,TUBO DE INJECAO DE CARBURADOR DE CORPO DUPLO,29
13082,TUBO DE TANQUE DE COMBUSTIVEL,29
13122,TUBO FILTRO COMBUSTÍVEL,29
13123,TUBULACAO ESCAPAMENTO - VEICULO AUTOMOTIVO,29
13137,TURBOCOMPRESSOR DE MOTOR DE COMBUSTAO INTERNA,29
13246,VALVULA AGULHA CARBURADOR,29
13255,VALVULA DE CONTROLE SISTEMA RESFRIAMENTO MOTOR - AERONAVE,29
13256,VALVULA DE ESCAPAMENTO DE CARBURADOR DE MOTOR,29
13258,VALVULA DE ESTILETE DE CARBURADOR DE MOTOR,29
13265,VALVULA COMBUSTÍVEL,29
13272,VALVULA DO SISTEMA DE COMBUSTIVEL DE AERONAVE,29
13276,VALVULA INJECAO D' AGUA SISTEMA DE COMBUSTIVEL - AERONAVE,29
13362,VELA DE IGNICAO DE AERONAVE,29
13374,VENTILADOR DE REFRIGERACAO DE MOTOR AUTOMOTIVO,29
13381,VENTOINHA PARA RADIADOR - VEICULO AUTOMOTIVO,29
13603,MOTOCICLETA - PEÇA MOTOR,29
13604,MOTOCICLETA - PECA SISTEMA ELETRICO,29
14233,JUNTA BASE BOMBA COMBUSTÍVEL,29
14234,JUNTA CARBURADOR,29
14245,CHAVE COMANDO FAROL,29
14247,RADIADOR ÓLEO,29
14254,SENSOR AUTOMOTIVO,29
14265,JUNTA AUTOMOTIVA,29
14266,VÁLVULA AUTOMOTIVA,29
14271,BOMBA AUTOMOTIVA,29
14304,CONEXÃO SISTEMA PARTIDA,29
14344,VEDADOR AUTOMOTIVO,29
14353,BENDIX VEÍCULO AUTOMOTIVO,29
14355,SUPORTE DIODO AUTOMOTIVO,29
14356,ARGOLA AUTOMOTIVA,29
14358,BOBINA IGNIÇÃO,29
14383,COPO FILTRO COMBUSTÍVEL,29
14387,SELO VÁLVULA,29
14390,CASQUILHO,29
