id,pdm,grupo
00647,CAMINHÃO CARGA,23
00648,VEÍCULO TRANSPORTE PESSOAL,23
00649,VIATURA TRANSPORTE ESPECIALIZADO CISTERNA,23
00650,VIATURA TRANSPORTE ESPECIALIZADO FRIGORÍFICO,23
00651,CARRETA TRANSPORTE EMBARCAÇÃO,23
00653,BICICLETA,23
00654,TRICICLO,23
00685,VEÍCULO AUTOMOTIVO - PICAPE,23
00686,REBOQUE TRANSPORTE ANIMAL,23
00803,CHASSI,23
00804,VEÍCULO TRANSPORTE ANIMAL,23
00805,VEÍCULO TRANSPORTE PRESO,23
02396,AMBULÂNCIA,23
02993,ARMA AUTO - PROPULSIONADA SOBRE MEIA LAGARTA,23
03142,AUTOMÓVEL,23
03950,BUGGY,23
04358,CAMINHÃO,23
04360,CAMINHAO BASCULANTE,23
04361,CAMINHAO DE CACAMBA FIXA,23
04362,CAMINHAO DE CARGA,23
04363,CAMINHAO DE TRANSPORTE DE CARGA LIQUIDA,23
04367,CAMINHAO TANQUE PARA DISTRIBUICAO DE COMBUSTIVEL,23
04368,CAMIONETA / VEÍCULO - TRANSPORTE PASSAGEIRO,23
04369,CAMIONETA DE TRANSPORTE DE CARGA,23
04370,CAMIONETA TRANSPORTE PASSAGEIRO E CARGA,23
04371,CAMIONETA FECHADA DE TRANSPORTE DE CARGA ( FURGAO),23
04592,CARRO TANQUE,23
04595,CARRO BLINDADO,23
04600,CARRO DE COMBATE SOBRE LAGARTA,23
04601,CARRO DE COMBATE SOBRE MEIA LAGARTA,23
04613,CARRO FORTE PARA TRANSPORTE DE VALOR,23
04614,CARRO FUNERARIO,23
04628,CARRO TRATOR DE TRACAO - USO EM AEROPORTO,23
04629,CARRO TRATOR DE TRACAO - USO EM PLATAFORMA DE ESTACAO FERROVIARIA,23
04630,CARRO TRATOR DE TRACAO - USO EM PORTO,23
05454,COMPONENTE MECANICO - VEICULO DE CONTROLE REMOTODE MANIPULACAO DE CARGA EXPLOSIVA,23
07248,EXTENSAO PARA REBOQUE,23
08531,JIPE DE TRANSPORTE DE PASSAGEIRO,23
08679,LANCA - CHAMA AUTO - PROPULSIONADO SOBRE MEIA LAGARTA,23
09718,MICROÔNIBUS,23
09921,QUADRICICLO,23
09948,MOTONETA,23
10218,ÔNIBUS,23
10902,PLATAFORMA PARA ONIBUS,23
11449,REBOQUE - INSTALACAO COMERCIAL,23
11450,REBOQUE - PLATAFORMA,23
11451,REBOQUE - RESIDENCIA,23
11452,REBOQUE - TANQUE,23
11453,REBOQUE - TANQUE DE DISTRIBUICAO DE COMBUSTIVEL,23
11456,REBOQUE CISTERNA,23
11458,REBOQUE DE TRANSPORTE DE PESSOAL E/OU CARGA,23
11459,REBOQUE DE TRANSPORTE DE POSTE,23
11463,REBOQUE FRIGORIFICO,23
11464,REBOQUE HOSPITALAR,23
11465,REBOQUE LABORATORIO DENTARIO,23
11466,REBOQUE LAVANDERIA MOVEL,23
11467,REBOQUE PARA SERVICO ESPECIAL,23
11468,REBOQUE PORTADA ( BARCO / PONTOES ),23
12001,SEMI - REBOQUE - TANQUE DISTRIBUIÇÃO COMBUSTÍVEL,23
12002,SEMI - REBOQUE PARA TRANSPORTE DE POSTE,23
12003,SEMI - REBOQUE TIPO TUNEL PARA TRANSPORTE DE VIDRO EM CAVALETE,23
12956,TRENO SOBRE LAGARTA,23
12957,TRENO SOBRE MEIA LAGARTA,23
13336,VEICULO ANFIBIO SOBRE LAGARTA,23
13337,VEICULO ANFIBIO SOBRE MEIA LAGARTA,23
13338,VEICULO ANFIBIO SOBRE RODAS,23
13339,VEICULO AUTOMOTIVO (MOTOR HOME) - COMERCIAL / RESIDENCIAL,23
13343,VEICULO BASCULANTE GRANELEIRO,23
13344,VEÍCULO CARROCERIA ABERTA,23
13347,VEICULO EQUIPADO COM BOMBA PARA CONCRETO,23
13348,VEICULO LABORATORIO DENTARIO SOBRE RODAS,23
13349,VEICULO LAVANDERIA SOBRE RODAS,23
13350,VEICULO MANIPULACAO E TRANSPORTE DE CARGA EXPLOSIVA - CONTROLE REMOTO ( ROBO ),23
13351,VEICULO OFICINA SOBRE RODAS,23
13352,VEICULO PARA LAVAR RUAS,23
13354,VEICULO PARA TRANSPORTAR AUTOMOVEL / CAMINHAO,23
13355,VEICULO PARA TRANSPORTAR BOBINA,23
13356,VEICULO PARA TRANSPORTAR CONTAINER,23
13357,VEICULO QUE SE MOVIMENTA SOBRE COLCHAO DE AR,23
13416,VIATURA TRANSPORTE ESPECIALIZADO FRIGORIFICO,23
13635,SEMI - REBOQUE TRANSPORTE DE PESSOAL E/OU DE CARGA,23
14329,VEÍCULO TRANSPORTE,23
14408,VEÍCULO FURGÃO,23
14411,VEÍCULO VAN,23
14413,VEÍCULO PASSEIO,23
14414,VEÍCULO PERUA,23
14415,VEÍCULO UTILITÁRIO,23
14419,VEÍCULO PICK-UP,23
15138,VEÍCULO CARROCERIA FECHADA,23
15294,CAMINHÃO REBOQUE,23
15699,CAMINHÃO TRATOR,23
16426,VEÍCULO TRANSPORTE CARGA,23
16791,VEÍCULOS TERRESTRES,23
16792,VEÍCULOS MOTORIZADOS DE PASSAGEIROS,23
16793,VEÍCULO ESPECIAL,23
16794,VEÍCULOS SOBRE RODAS,23
16795,REBOQUES,23
16796,MOTOCICLETA,23
16797,VEÍCULOS TÁTICOS SOBRE LAGARTAS,23
