"id","pdm","grupo"
03117,ATLAS GEOGRÁFICO,76
04240,CALENDÁRIO,76
04538,CARDÁPIO,76
04640,CARTA GRÁFICA,76
04641,CARTA NÁUTICA,76
04642,CARTA NAVEGAÇÃO AÉREA,76
04643,CARTA TOPOGRÁFICA,76
04645,CARTAO - POSTAL,76
04659,CARTAZ,76
06041,DECALCOMANIA,76
06170,DICIONÁRIO,76
06549,ENCICLOPÉDIA,76
06998,ESPECIFICACAO DE ENTIDADE NAO OFICIAL,76
06999,ESPECIFICACAO DE ENTIDADES OFICIAIS,76
07224,ETIQUETA IMPRESSA,76
07227,ETIQUETA PERSONALIZADA,76
07700,FOLHETO DE MUSICA,76
07701,FOLHETO NAO TECNICO,76
07702,FOLHETO TECNICO,76
08016,GLOBO GEOGRAFICO,76
08306,IMPRESSO PRONTO,76
08564,JORNAL,76
08882,LISTA DE CLASSIFICAÇÃO,76
08883,LISTA DE ESTOQUE,76
08884,LISTA DE INFORMACOES SOBRE AUTORIDADES,76
08885,LIVRO E FOLHETOS,76
08887,LIVRO DE HINOS,76
08888,LIVRO DE MUSICA,76
08889,LIVRO DIDATICO ESCOLAR,76
08890,LIVRO NAO TECNICO,76
08891,LIVRO PARADIDATICO,76
08892,LIVRO RARO - NACIONAL / IMPORTADO,76
08895,LIVRO TÉCNICO,76
09127,MANUAL DE INSTRUÇÃO,76
09128,MANUAL DE ORGANIZAÇÃO,76
09129,MANUAL DE PESSOAL,76
09130,MANUAL TÉCNICO DE INSPEÇÃO,76
09131,MANUAL TÉCNICO DE MANUTENÇÃO,76
09132,MANUAL TÉCNICO DE OPERAÇÃO,76
09133,MANUAL TÉCNICO DE SUPRIMENTO,76
09134,MAPA,76
09135,MAPA DE INSTRUCAO,76
09136,MAPA GEOGRÁFICO,76
09729,MICROFICHA,76
09731,MICROFILME REVELADO,76
10124,NORMA TÉCNICA,76
10125,NORMA TECNICA OFICIAL,76
10222,ORDEM TECNICA,76
10881,PLANTA DE ENGENHARIA,76
11253,PROGRAMA DE EVENTO,76
11254,PROGRAMA IMPRESSO,76
11332,PUBLICAÇÃO PERIÓDICA,76
11333,PUBLICAÇÃO TÉCNICA,76
11604,REGULAMENTO,76
11742,REVISTA,76
11846,RÓTULO IMPRESSO,76
11993,SELO POSTAL,76
12698,TESTES PSICOLÓGICOS,76
13926,FITA RECUPERAÇÃO OBRA ARTE,76
14073,BULA,76
14163,FITA GRAVADA,76
14166,FITA VÍDEO GRAVADA,76
14180,LIVRO DE PSICOLOGIA,76
14182,LIVRO DE RELIGIÃO,76
14183,LIVRO DE MATEMÁTICA,76
14187,LIVRO DE TEOLOGIA,76
14189,LIVRO DE CIÊNCIAS SOCIAIS,76
14190,LIVRO DE ESTATÍSTICA,76
14191,LIVRO DE POLÍTICA,76
14192,LIVRO DE ECONOMIA,76
14193,LIVRO DE COMÉRCIO,76
14194,LIVRO DE DIREITO,76
14195,LIVRO DE ADMINISTRAÇÃO E GOVERNO,76
14196,LIVRO DE ASSUNTOS MILITARES,76
14197,LIVRO DE ASSISTÊNCIA SOCIAL,76
14198,LIVRO DE SEGURO,76
14199,LIVRO DE EDUCAÇÃO,76
14200,LIVRO DE FOLCLORE,76
14201,LIVRO DE CIÊNCIAS NATURAIS,76
14202,LIVRO DE CIÊNCIAS APLICADAS,76
14203,LIVRO DE MEDICINA,76
14204,LIVRO DE TECNOLOGIA,76
14205,LIVRO DE ARTES,76
14206,LIVRO DE RECREAÇÃO,76
14207,LIVRO DE DIVERSÕES,76
14209,LIVRO DE ESPORTES,76
14212,LIVRO DE LÍNGUA,76
14213,LIVRO DE LINGUÍSTICA,76
14214,LIVRO DE LITERATURA,76
14215,LIVRO DE GEOGRAFIA,76
14217,LIVRO DE BIOGRAFIA,76
14218,LIVRO DE HISTÓRIA,76
14364,LIVRO DE ADMINISTRAÇÃO,76
14373,LIVRO DE INFORMÁTICA,76
14507,LIVRO FILOSOFIA E PSICOLOGIA,76
14508,LIVRO RELIGIÃO E TEOLOGIA,76
14509,LIVRO C. SOC/ESTAT/POLÍT/ECON/COMÉRCIO E DIREITO,76
14510,LIVRO ADM/GOV/ASS MIL/ASSIST SOC/SEG/EDUC/FOLCLORE,76
14511,LIVRO MATEMÁTICA E CIÊNCIAS NATURAIS,76
14512,LIVRO CIÊNCIAS APLICADAS/MEDICINA E TECNOLOGIA,76
14513,LIVRO ARTES/RECREAÇÃO/DIVERSÕES E ESPORTES,76
14514,LIVRO LÍNGUA/LINGUÍSTICA E LITERATURA,76
14515,LIVRO GEOGRAFIA/BIOGRAFIA/HISTÓRIA,76
14516,LIVRO INFORMÁTICA,76
15399,AEROGRAMA,76
15691,FAIXA DIVULGAÇÃO DE EVENTOS,76
17228,LIVRO,76
17229,JORNAIS E PERIÓDICOS,76
17230,"MAPAS, CARTAS E GLOBOS GEOGRÁFICOS",76
17231,"MAPAS AERONÁUTICOS, CARTAS E PRODUTOS GEODÉSICOS",76
17232,"MAPAS HIDROGRÁFICOS, CARTAS E PRODUTOS GEODÉSICOS",76
17233,"MAPAS TOPOGRÁFICOS, CARTAS E PRODUTOS GEODÉSICOS",76
17234,"MAPAS DIGITAIS, CARTAS E PRODUTOS GEODÉSICOS",76
17235,DESENHOS E ESPECIFICAÇÕES,76
17236,FOLHAS E LIVROS DE MÚSICA,76
17237,MICROFILMES REVELADOS,76
17238,IMPRESSOS DIVERSOS,76
