id,pdm,grupo
00054,TELHA AMIANTO,56
00072,POSTE CONCRETO DUPLO T,56
00698,ISOLAMENTO TÉRMICO FLEXÍVEL,56
00810,LAJOTA,56
00811,TIJOLO,56
00812,CALHA CONCRETO,56
00813,TELHA,56
00814,TUBO CONCRETO,56
00815,DIVISÓRIA,56
00816,BETUME,56
00854,ADESIVO ARGAMASSA,56
00855,MOURÃO CONCRETO,56
00856,POSTE CONCRETO,56
00857,POSTE METÁLICO,56
00861,ASFALTO,56
00862,AREIA,56
00863,BRITA,56
00864,CAL VIVA,56
00865,CAL EXTINTA,56
00866,CIMENTO BRANCO,56
00867,CIMENTO PORTLAND,56
00868,PEDRISCO,56
00869,PÓ DE PEDRA,56
00871,PORTA SANFONADA,56
00901,ARAME FARPADO,56
00972,CUMEEIRA,56
00992,ESTACA CERCA,56
01230,ACABAMENTO TERRACOTA,56
01242,AZULEJO,56
02123,ADUELA,56
02338,ALIZAR DE MATERIAL METALICO PARA JANELA,56
03065,ARTEFATO DE VERMICULA,56
03201,BAGUETE,56
03202,BAGUETE PASSAGEM DE FIO,56
03269,BANCADA,56
03405,BARRO,56
03406,BARRO VIDRADO,56
03408,BASCULANTE,56
03461,BATENTE PORTA,56
03517,BETONITA ATIVADA,56
03601,BLOCO DE CONCRETO,56
03604,BLOCO,56
03623,BLOCO ISOLAMENTO TÉRMICO E ACÚSTICO,56
03649,BOCA DE LOBO MATERIAL METÁLICO,56
03850,BOX DE BANHEIRO EM ACRILICO,56
03947,TAMPA BUEIRO,56
04108,CAIBRO,56
04112,CAIXA COLETORA DE CONCRETO,56
04116,CAIXA D ' AGUA,56
04117,CAIXA D'ÁGUA,56
04118,CAIXA D'AGUA DE ACO COM COLUNAS,56
04119,CAIXA D'AGUA DE AMIANTO,56
04120,CÁPSULA CONSTRUÇÃO,56
04131,CAIXA FERRO FUNDIDO COLETADORA DE ESGOTO,56
04180,CAIXILHO FERRO JANELA / PORTA,56
04182,CAIXILHO METÁLICO PORTA,56
04184,CAL HIDRATADA,56
04211,CALCARIO,56
04242,CALHA DE ALUMÍNIO,56
04243,CALHA FIBRA DE VIDRO,56
04244,CALHA DE ISOLAMENTO TERMICO DE TUBULACAO,56
04245,CALHA TELHADO,56
04246,CALHA DE ZINCO,56
04247,CALHA METÁLICA,56
04248,PROTETOR CALHA,56
04426,CANO METALÍCO ANCORAGEM POSTE,56
04430,CANTARIA - MATERIAL CONSTRUÇÃO,56
04504,SUPORTE CALHA,56
04689,CASCALHO,56
04788,CERCA DE MADEIRA,56
04810,CHAMINÉ METÁLICA,56
04836,CHAPA DE PLASTICO ONDULADO,56
04839,CHAPA DE VIDRO,56
04846,CHAPA TELHADO EM ROLO,56
05033,CINZA CONCRETO,56
05291,COBOGO,56
05529,CONCRETO USINADO,56
05548,CONDUTO DE BARRO COZIDO,56
05549,CONDUTO DE BARRO VIDRADO,56
05550,CONDUTO DE CERAMICA DE USO SUBTERRANEO,56
05551,CONDUTO DE CIMENTO - AMIANTO,56
05552,CONDUTO DE CONCRETO,56
05555,CONDUTO NAO METALICO PARA USO EM SUBSOLO,56
05595,CONEXÃO BALAUSTRE,56
05600,CONEXÃO CORRIMÃO,56
05615,CONEXAO HIDRAULICA - MATERIAL METALICO NAO FERROSO,56
05617,CONEXAO HIDRAULICA DE TUBO DE CONCRETO,56
05619,CONEXAO NAO METALICA PARA TUBULACAO DE SUBSOLO,56
05620,CONEXAO PARA CONDUTO DE CONCRETO,56
05627,CONEXAO PARA TUBULACAO,56
05988,CRUZETA LINHA DE COMUNICAÇÃO,56
05991,CRUZETA,56
06007,CUMEEIRA DE CONCRETO,56
06008,CUMEEIRA DE MATERIAL METALICO FERROSO,56
06009,CUMEEIRA DE MATERIAL NAO METALICO,56
06010,CUMEEIRA TERMOPLASTICA - LONGITUDINAL / ONDULAR,56
06405,DRENO DE CERAMICA DE USO SUBTERRANEO,56
06417,DUTO METALÍCO VENTILAÇÃO,56
06454,ELEMENTO VASADO,56
06835,EQUIPAMENTO PARA PROTENSAO,56
06887,ESCADA METALICA FIXA,56
06888,ESCADA METALICA FIXA - SAIDA INCENDIO / EMERGENCIA,56
06928,ESCORIA DE ORIGEM MINERAL,56
07110,ESTEIRA DE POUSO DE AERONAVE,56
07112,ESTEIRA DE TRACAO,56
07132,ESTICADOR DE ARAME PARA ESTAIAMENTO,56
07200,AGREGADO MINERAL,56
07206,ESTRUTURA METALICA PARA PORTA / JANELA,56
07339,FELTRO DE AMIANTO,56
07409,FIBRA DE VIDRO,56
07490,FILTRO PARA TETO,56
