"id","pdm","grupo"
00594,MANGOTE,47
00595,MANGUEIRA AR,47
00615,MANGUEIRA HIDRÁULICA,47
00616,MANGUEIRA JARDIM,47
00617,MANGUEIRA SUCÇÃO - SERVIÇOS LEVES,47
00618,MANGUEIRA SUCÇÃO - SERVIÇOS PESADOS,47
00619,MANGUEIRA SUCÇÃO - SERVIÇOS SUPER PESADOS,47
00620,TUBO FLEXÍVEL,47
00621,ANEL BORRACHA,47
00622,NIPLE PARA TUBOS CANOS - ROSCÁVEL,47
00623,TÊ - CONEXÃO PARA TUBOS CANOS - ROSCÁVEL,47
00624,TÊ - CONEXÃO PARA TUBOS E CANOS - SOLDÁVEL,47
00625,UNIÃO SOLDÁVEL,47
00626,UNIÃO ROSCÁVEL,47
00656,TUBO AÇO CARBONO COM COSTURA,47
00657,TUBO AÇO CARBONO SEM COSTURA,47
00658,TUBO FLEXÍVEL POLIETILENO,47
00659,TUBO PVC SOLDÁVEL,47
00660,TUBO PVC ROSCÁVEL,47
00661,MANGUEIRA HIDRANTE,47
00662,TUBO METÁLICO FLEXÍVEL,47
00663,TUBO POLIETILENO FLEXÍVEL,47
00664,ADAPTADOR TUBO PRECISÃO,47
00665,BUCHA INSTALAÇÃO PREDIAL ÁGUA FRIA,47
00666,COTOVELO TUBO CONDUÇÃO METÁLICO,47
00667,NIPLE TUBO CONDUÇÃO METÁLICA,47
00668,UNIÃO TUBO CONDUÇÃO METÁLICA,47
00669,UNIÃO TUBO PRECISÃO,47
00689,TERMINAL TUBO FLEXÍVEL,47
00808,TUBO COBRE,47
01063,TUBO NÁILON FLEXÍVEL,47
01064,TUBO NÁILON SEMI-RÍGIDO,47
02432,AMORTECEDOR DE VIBRACAO DE TUBO E CANO,47
02433,AMORTECEDOR TIPO STOCKBRIDGE PARA LTS,47
03007,ARMÁRIO DISTRIBUIÇÃO TELEFONIA,47
03531,BICO MANGUEIRA,47
03657,BOIA DE OLEODUTO,47
04147,CAIXA SIFONADA,47
04425,CANO DE METAL,47
04427,CANO RIGIDO DE PLASTICO,47
05019,CINTA TÉRMICA / ACESSÓRIOS,47
05588,CONEXAO - METALICA,47
05589,CONEXAO ACO CARBONO ZINCADO,47
05591,CONEXAO DE ACO CARBONO,47
05592,CONEXAO DE ACO INOXIDAVEL,47
05593,CONEXAO DE ACO LIGA,47
05594,CONEXAO DE ALUMINIO,47
05596,CONEXAO DE CERAMICA,47
05597,CONEXAO DE CIMENTO AMIANTO,47
05598,CONEXÃO METÁLICA,47
05599,CONEXAO DE CONCRETO PARA TUBO,47
05603,CONEXÃO FERRO FUNDIDO,47
05604,CONEXAO DE FERRO GALVANIZADO,47
05605,CONEXAO DE LIGA DE COBRE,47
05606,CONEXAO DE PLASTICO,47
05607,CONEXAO DE PVC ARTICULADA DE MANGUEIRA TIPO JARDIM,47
05608,CONEXAO DE RESINA DE EPOXI,47
05609,CONEXAO DE RESINA DE POLIESTER,47
05610,CONEXAO DE TUBO,47
05611,CONEXAO DE TUBO FLEXIVEL DE PRODUCAO DE PETROLEO / INJECAO DE AGUA,47
05613,CONEXAO FLEXIVEL NAO METALICA,47
05614,CONEXAO HIDRAULICA - CIMENTO,47
05616,JUNTA FLANGEADA,47
05622,CONEXAO PARA LUBRIFICACAO,47
05624,CONEXAO PARA MANGUEIRA DE JARDIM,47
05625,CONEXAO PARA TUBO,47
05626,LUVA CONEXÃO,47
05628,CONEXAO PARA TUBULACAO HIDRAULICA - SANITARIA,47
06416,DUTO DE PVC,47
06424,EDUTOR BOMBA DE SUCÇÃO / ENGATE RÁPIDO,47
06966,ESGUICHO,47
06967,ESGUICHO NEBULIZADOR / ASPERSOR,47
08569,JUNTA EXPANSÃO,47
08570,JUNTA DE EXPANSAO DE MATERIAL METALICO,47
08571,JUNTA ESPIRALADA,47
09090,MANGUEIRA VAPOR,47
09092,MANGUEIRA COMBUSTIVEL - ALCOOL,47
09093,MANGUEIRA COMBUSTIVEL - GASOLINA,47
09095,MANGUEIRA COMPLETA PARA CONDUTO DE OLEO,47
09097,MANGUEIRA DIRECAO HIDRAULICA,47
09099,MANGUEIRA FLUIDO DE PERFURACAO,47
09100,MANGUEIRA PARA PRODUTO QUIMICO,47
09101,MANGUEIRA PARA USO DOMESTICO,47
09102,MANGUEIRA PRODUTO QUIMICO,47
09105,MANGUEIRA SISTEMA REFRIGERACAO,47
09106,MANGUEIRA SUCÇÃO,47
09107,MANGUEIRA SUCCAO - SERVICOS SUPER PESADOS,47
09109,MANILHA - GALVANIZADA,47
09889,MONOBOIA,47
10015,MULTITUBO DE INSTRUMENTACAO DE LIGA COBRE,47
10016,MULTITUBO DE LIGA COBRE PARA TELEFONIA,47
10017,MULTITUBO DE MATERIAL PLASTICO PARA TELEFONIA,47
10090,NIPLE TUBO CONDUCAO METALICA,47
10413,PAR DE UNIAO ENGATE RAPIDO PARA MANGOTE,47
