"id","pdm","grupo"
00544,CACHIMBO COLETOR SOLOS,37
00596,ANCINHO JARDINAGEM,37
00614,SERROTE PODA,37
00997,CANHÃO HIDRÁULICO,37
01074,FITA ENXERTIA,37
01123,ATOMIZADOR COSTAL,37
01124,BICO PULVERIZAÇÃO,37
01164,CLASSIFICADOR SEMENTES,37
01200,AQUÁRIO,37
01229,AÇAIMO,37
01351,RATOEIRA,37
01352,PULVERIZADOR COSTAL MOTORIZADO,37
01354,APARADOR GRAMA,37
01357,CACHIMBO VETERINÁRIO,37
01358,CANETA IDENTIFICAÇÃO ANIMAL,37
01360,GARFO JARDINAGEM,37
01361,SACHO,37
01365,ESPALHADOR ESTERCO,37
01366,PLANTADEIRA,37
01367,SERRA PODA,37
01368,SEMEADORA,37
01369,ALFANGE,37
01374,TESOURA PODA,37
01375,TRATOR JARDIM,37
01376,CEIFADEIRA,37
01378,COLHEITADEIRA,37
01379,ENFARDADORA,37
01403,CHOCADEIRA,37
01404,CULTIVADOR SOLO,37
01407,ARADO,37
01409,PERFURADOR SOLO,37
01411,GRADE ARADORA,37
01434,BARRIGUEIRA ANIMAL,37
01435,BRIDÃO,37
01436,FOCINHEIRA,37
01437,CABRESTO ANIMAL,37
01438,ARREIO ANIMAL,37
01439,COLEIRA,37
01440,ESTRIBO SELA MONTARIA,37
01441,FERRO MARCAÇÃO ANIMAL,37
01442,ESCOVA ANIMAL,37
01443,BEBEDOURO BOVINO,37
01444,BATEDEIRA MANTEIGA INDUSTRIAL,37
01445,CRIADEIRA AVE,37
01447,BIGORNA,37
01448,BALDE ORDENHA,37
01449,BEBEDOURO AVE,37
01450,BAIXEIRO ANIMAL,37
01460,ORDENHADEIRA MECÂNICA,37
01461,ROÇADEIRA MANUAL,37
01463,LÂMINA CORTE ROÇADEIRA MANUAL,37
01466,EQUIPAMENTO PREPARAÇÃO RAÇÃO ANIMAL,37
02121,ADUBADEIRA USO MANUAL,37
02483,ANCINHO,37
02633,APARADOR MOTORIZADO DE GRAMA,37
02902,APLICADOR INSETICIDA,37
03002,ARMADILHA ANIMAL,37
03042,HASTE FIXAÇÃO REDE,37
03252,BALDE DE LONA PARA RACAO ANIMAL,37
03326,BARBELA MONTARIA,37
03442,TESOURA,37
03491,BEBEDOURO ANIMAL LABORATÓRIO,37
03493,BEBEDOURO SUÍNO,37
03762,BOMBA DE INSETICIDA,37
03764,PULVERIZADOR COSTAL MANUAL,37
03765,BOMBA DE PULVERIZAR INSETICIDA TIPO DOMESTICA,37
03866,BRINCO FIXAÇÃO IDENTIFICACAO DE ANIMAL,37
