"id","pdm","grupo"
01216,ABELHA RAINHA,88
02522,ANIMAL PARA ALIMENTAÇÃO HUMANA,88
02523,ANIMAL PARA CARGA,88
02524,ANIMAL LABORATÓRIO,88
02525,ANIMAL PARA EXTRACAO DE COURO,88
02526,ANIMAL PARA EXTRACAO DE LA,88
02527,ANIMAL PARA PRODUCAO DE LEITE,88
02528,ANIMAL PARA PRODUCAO DE MEL,88
02529,ANIMAL VIVO,88
03149,AVE - PESQUISA,88
03150,AVE - POSTURA,88
06597,ENXAME ABELHA,88
10991,POMBO CORREIO,88
12006,SEMOVENTE,88
13984,PINTO CORTE,88
14319,ALEVINO,88
16411,CARCAÇA ANIMAL,88
17292,"ANIMAIS VIVOS, CRIADOS PARA ALIMENTAÇÃO",88
17293,"ANIMAIS VIVOS, NÃO CRIADOS PARA ALIMENTAÇÃO",88
