"id","pdm","grupo"
01670,ACESSORIO DE APARELHO DE MANOBRA FERROVIARIO,22
01682,ACESSORIO DE LUBRIFICADOR DE VIA FERREA,22
01704,ACESSORIO DE TRILHO DE VIA FERREA,22
01705,ACESSORIO E COMPONENTE DE LOCOMOTIVA,22
01706,ACESSORIO E COMPONENTE DE LOCOMOTIVA E VAGAO FERROVIARIO,22
01707,ACESSORIO E COMPONENTE DE VAGAO FERROVIARIO,22
01715,ACESSORIO PARA DORMENTE,22
01724,ACESSORIO PARA TRUQUE FERROVIARIO,22
02195,AGULHA LEITO FERROVIA,22
02204,AGULHA TRILHO FERROVIA,22
02231,ALAVANCA DE USO FERROVIARIO,22
02334,ALINHADOR DE TRILHO FERROVIARIO,22
02680,APARELHO DE CHOQUE PARA LOCOMOTIVA E VAGAO FERROVIARIO,22
02719,APARELHO DE MANOBRA FERROVIARIO,22
02724,APARELHO DE MUDANCA DE VIA - CRUZAMENTO FERROVIA-RIO,22
02745,APARELHO DE TRACAO PARA LOCOMOTIVA E VAGAO FERROVIARIO,22
03023,ARO DE RODA FERROVIARIA,22
03049,ARRUELA DE DORMENTE,22
03588,BITOLA DE FERRO PARA LINHA FERROVIARIA,22
03936,BUCHA DE MANCAL DE FRICCAO FERROVIARIA,22
03944,BUCHA PARA DORMENTE,22
04590,CARRO - GUINDASTE FERROVIARIO,22
04604,CARRO DE MANUTENCAO DE LEITO DE FERROVIA,22
04608,CARRO DE TESTE DE LEITO DE FERROVIA,22
04611,CARRO FERROVIARIO AUTOMOTRIZ,22
04612,CARRO FERROVIARIO REBOCAVEL,22
04763,CENTRO DE RODA FERROVIARIA,22
04841,CHAPA ESPECIAL PARA CARRO E VAGAO FERROVIARIO,22
05411,COMPONENTE DE APARELHO DE MANOBRA FERROVIARIO,22
05412,COMPONENTE DE ENGATE FERROVIARIO,22
05413,COMPONENTE DE MANCAL DE VAGAO FERROVIARIO,22
05414,COMPONENTE DE MANCAL DE VEICULO FERROVIARIO,22
05415,COMPONENTE DE MANCAL PARA LOCOMOTIVA,22
05418,COMPONENTE DE RODEIRO DE VEICULO FERROVIARIO,22
05419,COMPONENTE DE RODEIRO PARA LOCOMOTIVA,22
05420,COMPONENTE DE RODEIRO PARA VAGAO FERROVIARIO,22
05806,CONTRATRILHO E CREMALHEIRA,22
05955,CRAVO DE DORMENTE FERROVIA,22
06385,DORMENTE DE CONCRETO,22
06386,DORMENTE DE FERRO FUNDIDO / ACO,22
06387,DORMENTE DE MADEIRA,22
06388,DORMENTE PARA FERROVIAS,22
06407,DRESINA,22
06438,EIXO FERROVIARIO,22
06444,ELEMENTO DE FRENAGEM PARA LOCOMOTIVA E VAGAO FERROVIARIO,22
06564,ENGATE E ACESSORIO FERROVIARIO,22
06565,ENGATE FERROVIARIO,22
06705,EQUIPAMENTO DE JUNCAO DE TRILHO FERROVIARIO,22
06749,EQUIPAMENTO DE SEPARACAO DE TRILHO FERROVIARIO,22
06802,EQUIPAMENTO MONTADO OU NAO EM VAGAO FERROVIARIO,22
06809,EQUIPAMENTO PARA ASSENTAMENTO NA VIA FERREA,22
06814,EQUIPAMENTO PARA CONSTRUCAO DE LINHA FERREA,22
07389,FERRAMENTA NAO MOTORIZADA PARA VIA PERMANENTE,22
08154,GUINDASTE MONTADO EM AUTOMOTRIZ,22
08156,GUINDASTE MONTADO EM LOCOMOTIVA,22
08157,GUINDASTE MONTADO EM VAGAO FERROVIARIO,22
