id,pdm,grupo
00286,CALCULADORA ELETRÔNICA,74
00287,MÁQUINA AUTENTICADORA,74
00288,COPIADORA,74
00289,COPIADORA HELIOGRÁFICA,74
00290,CONTADORA TIQUETES,74
00291,MÁQUINA DE CONTAR DINHEIRO,74
00292,FRAGMENTADORA PAPEL,74
00294,IMPRESSORA CHEQUE,74
00296,LEITORA MICROFICHAS,74
00298,MÁQUINA AUTENTICADORA PERFURADORA,74
00299,MÁQUINA CONTABILIDADE,74
00300,MÁQUINA CORTAR PAPEL,74
00301,MÁQUINA ESCREVER,74
00302,MÁQUINA PROTOCOLADORA,74
00303,MÁQUINA FRANQUEADORA,74
00304,MÁQUINA ESCREVER ELETRÔNICA,74
00305,MÁQUINA ESCREVER ELETRÔNICA PROFISSIONAL,74
00306,CARIMBO DATADOR,74
03038,ARQUIVO VISUAL GIRATÓRIO,74
03608,BLOCO DE MAQUINA NUMERADORA,74
03620,BLOCO IMPRESSOR MÁQUINA CALCULADORA,74
04448,CAPA MÁQUINA CALCULAR,74
05379,COMBINACAO DE MAQUINAS DE GRAVACAO E REPRODUCAO DESOM PARA USO EM ESCRITORIO,74
06307,DISPOSITIVO ARMAZENAR CÓPIA,74
06314,DISPOSITIVO DE RECUPERAR COPIA,74
06412,DUPLICADORA DIGITAL GRÁFICA,74
06413,DUPLICADOR DE COPIA A ESTENCIL,74
06414,DUPLICADOR CÓPIA,74
06741,EQUIPAMENTO DE REGISTRO VISIVEL A MOTOR,74
06742,EQUIPAMENTO DE REGISTRO VISIVEL MANUAL,74
07421,FICHARIO DE INDICE VISIVEL,74
07422,FICHARIO DE INDICE VISIVEL ROTATIVO,74
08094,GRAVADOR DE TRANSPARENCIA,74
08317,IMPRESSORA FISCAL,74
09154,MÁQUINA CALCULAR,74
09157,MAQUINA CORTAR PAPEL,74
09167,MAQUINA DE COMPOSICAO DE TEXTO PARA ESCRITORIO,74
09173,MAQUINA DE COPIA FOTOSTATICA,74
09180,MAQUINA DE DITAR,74
09183,MAQUINA DE ENDERECAR,74
09186,MAQUINA DE ESCREVER - IMPRESSAO ACOPLADA VIDEO,74
09187,MÁQUINA ESCREVER MECÂNICA,74
09188,MAQUINA DE ESCREVER - REPETICAO AUTOMATICA,74
09189,MAQUINA DE ESCREVER - VARIOS TIPOS IMPRESSAO,74
09190,MÁQUINA ESCREVER BRAILLE,74
09201,MAQUINA DE GRAVACAO DE SOM PARA USO EM ESCRITORIO,74
09221,SELADORA FILME,74
09253,MAQUINA ESCREVER ELETRICA MARGARIDA,74
09254,MAQUINA ESCREVER ELETRONICA PROFISSIONAL,74
09258,MÁQUINA GRAVADORA,74
09341,MAQUINA PARA SEPARAR MOEDA,74
09353,REGISTRADORA / CALCULADORA / PEÇAS E ACESSÓRIOS,74
11522,REFILADORA - GRÁFICO,74
12110,SISTEMA DE ARQUIVAMENTO DE PASTA CAIXA FICHA TIPO DESLIZANTE,74
12146,SISTEMA FORMA COMPOSER,74
12156,SISTEMA PARA ARMAZENAR COPIA,74
12160,SISTEMA PARA RECUPERAR COPIA,74
12608,TELETIPO,74
12610,TELEX,74
13422,VÍDEO DE EDITOR DE TEXTO,74
14325,LEITOR / COPIADOR MIROFICHA,74
14385,CHANCELADOR MARCA D'ÁGUA,74
14634,MÁQUINA ASSINAR,74
15371,PLACA PRINCIPAL MÁQUINA ESCREVER,74
15380,PLACA PRINT BOARD,74
15875,FOTOCOPIADORA IMPRESSORA,74
16563,CALCULADORA,74
17215,MÁQUINAS DE CONTABILIDADE E DE CALCULAR,74
17217,MÁQUINAS DE ESCREVER E DE COMPOSIÇÃO PARA ESCRITÓRIO,74
17218,MAQUINAS DE REPROGRAFIA,74
17220,EQUIPAMENTOS DE SISTEMAS DE INFORMAÇÕES PARA ESCRITÓRIOS,74
17221,MÁQUINAS DE GRAVAÇÃO E REPRODUÇÃO DE SOM PARA USO EM ESCRI-TÓRIO,74
17222,ARQUIVOS VISUAIS,74
17223,MÁQUINAS DIVERSAS PARA ESCRITÓRIO,74
