id,pdm
01666,ACESSORIO DE AFIADOR DE LAMINA DE MAQUINA DE TRABALHO EM MADEIRA
01677,ACESSÓRIO DE FURADEIRA
01684,ACESSÓRIO MÁQUINA RETIFICADORA
01689,ACESSORIO DE MOTO-ESMERIL
01693,ACESSORIO DE POLITRIZ
01703,ACESSORIO DE TORNO REPUXADOR
02142,CONJUNTO AFIADOR FERRAMENTA
02144,AFIADORA FERRAMENTA GRAVACAO
02215,ALARGADOR INDUSTRIAL DE TUBO
02218,ALARGADOR PARA MAQUINA - FERRAMENTA
02532,ANODO
02533,ANODO INERTE / MAGNÉSIO - ACABAMENTO EM METAL
02813,APARELHO OXIGÊNIO SOLDAGEM
03273,BANCADA INDUSTRIAL DE ESTIRAR METAL
03533,BICO SOLDAGEM
03535,BICO INJETOR JATEAMENTO DE AREIA
03617,BLOCO EM [ V ] MÁQUINA FERRAMENTA
03646,BOBINADORA INDUSTRIAL DE ARAME
03647,BOBINADORA INDUSTRIAL DE FITA METÁLICA
04035,CABO SOLDA
04096,CADINHO SOLDAGEM
04188,CALANDRA MANUAL
04706,CATODO - EQUIPAMENTO ACABAMENTO EM METAIS
04905,CHAVE ELETROLITICA DE PROTECAO CATODICA
05306,COIFA DE FORJA
05832,CONVERSOR DE ARCO
05843,CONVERSOR SOLDA
05918,CORTADOR AUTOMÁTICO CHAMA
06044,DECAPANTE SOLDA
06118,DESSOLDADOR
06255,DISCO DE LAPIDACAO
06348,DISTRIBUIDOR DE ACIDO PARA SOLDA
06463,ELETRODUTO DE CARVAO E GRAFITE
06667,EQUIPAMENTO DE CARBONETACAO
06668,EQUIPAMENTO DE CIANETACAO
06683,EQUIPAMENTO DE DECAPAGEM POR ACIDO
06694,EQUIPAMENTO DE ESTANHAGEM
06697,EQUIPAMENTO DE FONTE DE SOLDA
06699,EQUIPAMENTO DE GALVANIZACAO
06710,EQUIPAMENTO DE NITRETACAO
06711,EQUIPAMENTO DE NORMALIZACAO
06712,EQUIPAMENTO DE OFICINA DE SOLDA MONTADO EM VEICULO
06713,EQUIPAMENTO DE OFICINA MECÂNICA
06717,EQUIPAMENTO DE OXIDACAO A OLEO
06739,EQUIPAMENTO DE RECOZIMENTO
06745,EQUIPAMENTO DE REVENIDO
06746,EQUIPAMENTO DE REVESTIMENTO ELETROLITICO
06747,EQUIPAMENTO REVESTIMENTO ELETROSTÁTICO
06753,VÁLVULA CORTA-CHAMA
06761,EQUIPAMENTO DE TEMPERA
06808,EQUIPAMENTO PARA ANODIZACAO
06821,EQUIPAMENTO PARA ENDURECIMENTO DE METAL
06826,EQUIPAMENTO PARA GALVANOPLASTIA
06828,EQUIPAMENTO PARA IMPREGNACAO DE OLEO
06972,ESMERILHADEIRA INDUSTRIAL COM EIXO FLEXIVEL
06973,ESMERILHADEIRA INDUSTRIAL MANUAL DE BAIXA ROTACAO
06974,ESMERILHADEIRA INDUSTRIAL MOTORIZADA DE BAIXA ROTACAO
07384,FERRAMENTA DE BROCAR PARA MAQUINA - FERRAMENTA
07401,FERRO DE SOLDAR
07402,FERRO NAO ELETRICO DE SOLDA
07403,FERRO PARA SOLDA A GAS
07424,FIEIRA DE ESTIRAGEM OU DE EXTRUSAO PARA METAIS
07724,FORJA DE FERREIRO
07761,FORNO DE ENDURECIMENTO DE MATERIAL METALICO
07762,FORNO DE UNIAO CONICA ( TOOLL JOINTS )
07840,FRESA
07841,FRESADORA COPIADORA INDUSTRIAL
07869,FURADEIRA - FRESADORA DE BANCADA INDUSTRIAL
07870,FURADEIRA DE BANCADA INDUSTRIAL
07871,FURADEIRA DE MULTICABECOTE INDUSTRIAL
07872,FURADEIRA DE MULTIFUSO INDUSTRIAL
07874,FURADEIRA RADIAL INDUSTRIAL
08060,GRAMPO - TERRA DE SOLDAGEM
08181,PLACA MAGNÉTICA
08838,LIMA DE MAQUINA - FERRAMENTA
08842,LIMADOR PORTATIL
08854,LIMPADOR MACARICO
08997,MACARICO ENXOFRE
09083,MANDRILADEIRA HORIZONTAL UNIVERSAL
09084,MANDRILADEIRA VERTICAL
09140,MAQUINA - FERRAMENTA PORTATIL OPERADA POR SUSPENSAO DESLOCAVEL EM VIGA [ I ]
09145,MAQUINA AFIAR SERRA - TRABALHO MATERIAL METALICO
09149,MAQUINA AUTOMATICA DE SOLDA A ARCO
09156,MAQUINA COM LAMINA DE SERRA MECANICA
09158,MAQUINA DE APLAINAR ENGRENAGEM
09176,PEÇAS / COMPONENTES MÁQUINA CORTE
09178,MAQUINA DE DENTAR ( RETIFICAR E FAZER DENTES )
09179,MAQUINA DE DESBASTAR DESCARGA ELETRICA ( ELETROEROSAO )
09184,MAQUINA DE ENDIREITAR E EMPACOTAR FIO
09191,MAQUINA DE ESMERILHAMENTO ELETROLITICO
09196,MAQUINA DE FABRICAR FITA DE METAL
09199,MAQUINA DE FORJAR
09215,MAQUINA DE RECUPERAR ACIDO
09216,MAQUINA DE RECUPERAR FUNDENTE
09218,MAQUINA DE RESISTENCIA ELETRICA PARA SOLDA COM ACUMULADOR DE ENERGIA
09219,MAQUINA DE RESISTENCIA ELETRICA PARA SOLDA FORTE
09223,MAQUINA DE SOBREPOLIMENTO
09224,MAQUINA DE SOLDAR A ARCO SUBMERSO
09225,MAQUINA DE SOLDAR A PONTO
09243,LÂMINA SERRA
09250,MAQUINA ELETRICA DE REBITAR
09260,MAQUINA INDUSTRIAL COM LAMINA DE SERRA ALTERNATIVA
09261,MAQUINA INDUSTRIAL COM LAMINA DE SERRA MOTORIZADA
09262,MAQUINA INDUSTRIAL COMBINADA DE APLAINAR E TALHAR
09263,MAQUINA INDUSTRIAL DE ACABAMENTO DE ENGRENAGEM
09265,MAQUINA INDUSTRIAL DE CORTAR ENGRENAGEM
09266,MAQUINA INDUSTRIAL DE CORTAR ROSCA EM TUBO E PARA FUSO
09268,MAQUINA INDUSTRIAL DE DESBASTAR
09271,MAQUINA INDUSTRIAL DE DOBRAR FIO DE METAL
09272,MAQUINA INDUSTRIAL DE DOBRAR FITA DE METAL
09273,MAQUINA INDUSTRIAL DE DOBRAR METAL
09274,MAQUINA INDUSTRIAL DE ELETROEROSAO
09276,MAQUINA INDUSTRIAL DE ESMERILHAR
09277,MAQUINA INDUSTRIAL DE ESMERILHAR - BANCADA MOTORIZADA
09278,MAQUINA INDUSTRIAL DE ESMERILHAR - BANCADA MANUAL
09279,MAQUINA INDUSTRIAL DE ESMERILHAR - PEDESTAL MOTORIIZADO
09280,MAQUINA INDUSTRIAL DE ESMERILHAR DE PEDESTAL MANUAAL
09284,FRESADORA
09285,MAQUINA INDUSTRIAL DE GRAMPEAR METAL
09286,MAQUINA INDUSTRIAL DE LAMINA DE SERRA CIRCULAR
09287,MAQUINA INDUSTRIAL DE LAMINAR ROSCA EM TUBO E PARAFUSO
09288,MAQUINA INDUSTRIAL DE LIMAR ENGRENAGEM
09289,MAQUINA INDUSTRIAL DE MANDRILAR INTERIOR
09290,MAQUINA INDUSTRIAL DE MANDRILAR SUPERFICIE
09291,MAQUINA INDUSTRIAL DE MODELAR FIO DE METAL
09292,MAQUINA INDUSTRIAL DE MODELAR FITA DE METAL
09294,MAQUINA INDUSTRIAL DE PLAINAR METAL
09295,MAQUINA INDUSTRIAL DE POLIR E BRUNIR
09296,MAQUINA INDUSTRIAL DE POLIR ENGRENAGEM
09297,MAQUINA INDUSTRIAL DE RAIAR TUBO
09298,MAQUINA INDUSTRIAL DE REFAZER DENTE - SERRA MANUAL
09299,MAQUINA INDUSTRIAL DE RETIFICAR DENTE - ENGRENAGEM
09303,MAQUINA INDUSTRIAL DE SERRAR METAL - SERRA DE FITA
09304,MAQUINA INDUSTRIAL DE TORNEAR
09305,MAQUINA INDUSTRIAL DE TRAVAR DENTE DE SERRA
09306,MAQUINA INDUSTRIAL EIXO MULTIPLO - FURAR E ABRIR ROSCA
09313,MAQUINA MANUAL DE CORTE OXIACETILENICA
09322,MAQUINA PARA DESINTEGRACAO
09338,MAQUINA PARA RETIFICA DE MOTOR
09346,MAQUINA PNEUMATICA DE REBITAR
09349,MAQUINA PORTATIL DE ABRASIVO
09350,MAQUINA PORTATIL DE BROCAR
09351,MAQUINA PORTATIL PARA LAMINAR ROSCA
09352,MAQUINA PORTATIL PARA RANHURAR
09355,MAQUINA SEMI - AUTOMATICA DE SOLDA A ARCO
09394,MARTELO - PILAO DE DUPLO EFEITO
09396,MARTELO - PILAO PNEUMATICO
09508,MATRIZ PARA ESTAMPAR
09509,MATRIZ PARA MARCAR METAL
09633,MESA DE SOLDAGEM
09687,METALIZADOR A VACUO
09688,METALIZADOR POR CENTELHA
09908,MORSA DE BANCADA
09920,MOTO-ESMERIL
10303,PAINEL DE SOLDA
10304,PAINEL DE SOLDAGEM
10503,PASTILHA METÁLICA
10532,PECA DE ALIMENTADOR PARA MAQUINA AUXILIAR PARA TRABALHO EM METAL
10798,PISTOLA VAPORIZADORA PARA METALIZACAO
10971,POLIMOTRIZ ANGULAR
11012,PONTEIRA DE FERRO DE SOLDA
11039,PORTA-ELETRODO
11040,PORTA-ELETRODO SOLDAGEM ELÉTRICA
11103,PICADEIRA PARA SOLDA
11130,PRANCHA DE CURVA
11173,PRENSA AXIAL MANUAL
11175,PRENSA DE COMPACTAR MATERIAL METALICO EM PO
11176,PRENSA DE FRICCAO
11180,PRENSA FORJADORA
11181,PRENSA HIDRAULICA ELETRICA
11182,PRENSA HIDRAULICA ELETRICA DIGITAL
11183,PRENSA HIDRAULICA MANUAL DIGITAL
11184,PRENSA HIDRAULICA MOTORIZADA TRANSVERSAL
11187,PRENSA PARA ALINHAMENTO
11188,PRENSA PARA COMPRESSAO
11189,PRENSA PARA EIXO
11190,PRENSA PARA ENSAIO ELETRICA
11191,PRENSA PARA MONTAGEM
11194,PRENSA PORTATIL DE BROCAR
11196,PRENSA VIRADEIRA
11310,PROTETOR DE DISCO - MAQUINA ESMERILHAR. INDUSTRIAL
11342,PUNCIONADEIRA DE CABECOTE DE BANCADA
11660,REPUXADORA INDUSTRIAL DE METAL
11714,RETIFICADOR CILINDRICO INDUSTRIAL
11715,RETIFICADOR CORRENTE
11719,RETIFICADOR SEM CENTRO ( CENTERLESS ) INDUSTRIAL
11720,RETIFICADOR UNIVERSAL INDUSTRIAL
11721,RETIFICADORA HIDRAULICA INDUSTRIAL
11722,RETIFICADORA MECANICA INDUSTRIAL
11837,ROSQUEADEIRA
12037,SERRA DE MAQUINA - FERRAMENTA
12040,SERRA DE FITA
12042,SERRA PORTATIL
12108,SISTEMA DE ALIVIAMENTO DE PRESSAO NAO TERMICO
12173,SOBRESSALENTE EQUIPAMENTO ELETRICO CORTE E SOLDAGEM
12183,SOLDA
12185,SOLDA ACETILENO
12187,SOLDA PRATA
12188,SOLDA TERMITE
12189,SOLDADOR SERRA FITA
12434,PEÇAS E ACESSÓRIOS SOLDA
12823,TORNO COPIADOR
12824,TORNO DE REPUXAR MATERIAL METALICO INDUSTRIAL
12825,TORNO DE TRAVAR MADEIRA
12826,TORNO FERRAMENTEIRO FRONTAL ( PLATO )
12827,TORNO FERRAMENTEIRO PARALELO UNIVERSAL DE BANCADA
12828,TORNO FERRAMENTEIRO PARALELO UNIVERSAL DE OURIVES
12954,TREM INDUSTRIAL LAMINADOR DE TREFILAR
13306,VARETA SOLDA
13511,ACESSORIO DE EQUIPAMENTO DE JATO DE AREIA
13512,PEÇAS / ACESSÓRIOS FRESADORA
13513,ACESSORIO DE FURADEIRA ELETRICA
13514,ACESSORIO DE MANDRILADORA
13515,ACESSORIO DE OFICINA DE TRATAMENTO SUPERFICIAL DE METAL
13517,ACESSÓRIO DE TORNO MECÂNICO
13585,MANDRIL
13587,MAQUINA INDUSTRIAL DE BROCAR
13588,MÁQUINA DE CORTAR METAL
13619,POLITRIZ INDUSTRIAL
13622,PRENSA HIDRÁULICA / COMPONENTE
13623,PRENSA PNEUMATICA
13693,MACHO
13694,FRESA TOPO
13789,INTERMEDIÁRIO DOBRADEIRA
13791,VOLANTE DOBRADEIRA
13936,CONJUNTO FLANGEADOR
14133,PLACA INDEPENDENTE PARA TORNO
15047,PRENSA SELO
15163,BICO AR COMPRIMIDO
15301,MÁQUINA ELÉTRICA ARQUEAMENTO PERFIS METAL
15957,CONJUNTO SOLDA
16112,SERRA-FITA
16146,LAMINADOR ELÉTRICO
16272,TORNO HORIZONTAL
16547,EQUIPAMENTO SOLDA POR ULTRASOM
16842,RETIFICADORA PNEUMÁTICA
16843,MÁQUINAS DE FUNÇÕES MÚLTIPLAS
16844,MÁQUINAS DE DESBASTAR. ELÉTRICAS E ULTRA-SÔNICAS
16845,MÁQUINAS DE BROCAR
16846,MÁQUINAS DE MANDRILAR
16847,MÁQUINAS DE FURAR E ABRIR ROSCAS
16848,MÁQUINAS PARA CORTE E ACABAMENTO DE ENGRENAGENS
16849,MÁQUINAS RETIFICADORAS
16850,PEÇAS / ACESSÓRIOS TORNO
16851,MÁQUINAS DE FRESAR
16852,MÁQUINAS DE APLAINAR E TALHAR
16853,MÁQUINAS-FERRAMENTA DIVERSAS
16854,MÁQUINAS DE LAMINAR E TREFILAR
16855,EQUIPAMENTO DE TRATAMENTO TÉRMICO E NÃO TÉRMICO DE METAIS
16856,EQUIPAMENTOS PARA ACABAMENTO EM METAL
16857,DEBASTADORAS E PLAINAS-LIMADORAS
16858,EQUIPAMENTO PARA SOLDA A ARCO VOLTAICO
16859,EQUIPAMENTO PARA SOLDA A RESISTÊNCIA ELÉTRICA
16860,EQUIPAMENTO PARA SOLDA A GÁS, CORTE POR AQUECIMENTO E DEME- TALIZAÇÃO
16861,POSICIONADORES E MANIPULADORES DE SOLDA
16862,PISTOLA DESSOLDADORA
16863,MALHA DESSOLDADORA
16865,PEÇA / COMPONENTE CALANDRA
16866,PRENSAS HIDRÁULICAS E PNEUMÁTICAS ACIONADAS POR ENERGIA
16867,PRENSAS MECÂNICAS ACIONADAS POR ENERGIA
16868,PRENSAS MANUAIS
16869,MÁQUINAS DE PUNCIONAR E CORTAR
16870,FORJAS MECÂNICAS E MARTELOS PARA FORJAS
16871,MÁQUINAS DE MODELAR FIOS E FITAS METÁLICAS
16872,MÁQUINAS DE REBITAR
16873,MÁQUINAS AUXILIARES PARA MODELAGEM E CORTE DE METAL
16874,MÁQUINAS-FERRAMENTA PORTÁTEIS
16875,FERRAMENTAS DE CORTE PARA MÁQUINAS-FERRAMENTA
16876,FERRAMENTAS DE CORTE E MODELAGEM DE PEÇAS DE MÁQUINAS.
16877,ACESSÓRIOS PARA MÁQUINAS-FERRAMENTAS
16878,ACESSÓRIOS PARA MÁQUINAS AUXILIARES PARA TRABALHO EM METAIS
16879,GABARITOS E MOLDES DE PRODUÇÃO
16880,PENTE ROSCA
17424,SERRA MÁRMORE
17538,DIFUSOR GÁS
17930,CORTADOR HIDRÁULICO
17945,LÂMINA
18775,PRATO POLIMENTO
