"id","pdm","grupo"
01690,ACESSORIO DE MOTOR PRIMARIO DE MISSIL GUIADO,28
02081,ADAPTADOR DE COLETOR DE ADMISSAO DE MOTOR A GASOLINA,28
02090,ADAPTADOR DE TUBO RESPIRADOR DE MOTOR A GASOLINA,28
02492,ANEL DE DEFLATOR DE TURBINA A VAPOR,28
02493,ANEL DE FREAMENTO DE TURBINA A VAPOR,28
02500,ANEL DE SEGMENTO,28
03459,BATENTE COXIM DIANTEIRO - MOTOR VEÍCULO AUTOMOTIVO,28
03536,BICO INJETOR MOTOR DE EMBARCAÇÃO,28
03542,BIELA DE MOTOR A ALCOOL,28
03543,BIELA MOTOR A DIESEL,28
03544,BIELA DE MOTOR A GAS,28
03545,BIELA DE MOTOR A GASOLINA,28
03546,BIELA MOTOR A VAPOR,28
03547,BIELA MOTOR DE EMBARCACAO,28
03600,BLOCO DE CILINDRO DE MOTOR DE EMBARCACAO,28
03609,BLOCO DE MOTOR A ALCOOL,28
03610,BLOCO DE MOTOR A DIESEL,28
03611,BLOCO DE MOTOR A GASOLINA,28
03951,BUJAO DE ESCOAMENTO DE OLEO DE MOTOR A GASOLINA,28
03954,BUJÃO ÓLEO ABASTECIMENTO,28
03986,CABEÇOTE MOTO-COMPRESSOR,28
03987,CABEÇOTE MOTOR,28
03988,CABEÇOTE DE MOTOR A GÁS,28
03989,CABEÇOTE DE MOTOR A GASOLINA,28
03990,COMPRESSOR CONDICIONADOR AR,28
04139,CAIXA DIREÇÃO,28
04372,CAMISA CILINDRO MOTOR DE EMBARCAÇÃO,28
04374,CAMISA DE MOTOR A COMBUSTAO,28
04528,CARBURADOR MOTOR EMBARCAÇÃO,28
04534,CARCAÇA BOMBA ÓLEO DE MOTOR,28
04535,CARCAÇA MOTOR DE EMBARCAÇÃO,28
04537,CARCAÇA VENTOINHA SISTEMA RESFRIAMENTO,28
04664,CARTER DE MOTOR A COMBUSTAO,28
04665,CARTER DE MOTOR DE EMBARCACAO,28
04691,CASQUILHO BIELA MOTOR,28
04692,CASQUILHO ÁRVORE MANIVELA,28
04696,CATA - VENTO,28
04837,CHAPA DE PROTECAO DE CILINDRO DE MOTOR A EXPLOSAO,28
04840,CHAPA DEFLETORA AR CABECOTE,28
04995,CILINDRO DE MOTOR A COMBUSTAO,28
05014,CINTA DE ANEL DE SEGMENTO DE MOTOR,28
05630,CONEXAO T DO TUBO DE ABASTECIMENTO DE MOTOR A GASOLINA,28
05699,CONJUNTO DE BOMBA DE OLEO DE MOTOR A GASOLINA,28
05808,CONTROLADOR DE PARADA AUTOMATICA - TURBINA A VAPOR,28
05893,CORREIA DENTADA TRANSMISSÃO,28
05951,COXIM DE FIXACAO DE MOTOR A GASOLINA,28
05990,CRUZETA MÁQUINA À VAPOR,28
06429,EIXO DE COMANDO,28
06430,EIXO COMANDO VÁLVULA,28
