"id","pdm","grupo"
02051,ACOPLAMENTO ELASTICO DE TRANSMISSAO DE FORCA,30
02052,ACOPLAMENTO FLEXIVEL,30
02053,ACOPLAMENTO HIDRODINAMICO,30
02054,ACOPLAMENTO MECANICO RIGIDO,30
02066,ACUMULADOR DE PRESSAO,30
02452,AMPLIFICADOR DE TORQUE,30
04997,CILINDRO DUPLA AÇÃO,30
04998,CILINDRO HIDRÁULICO,30
05000,CILINDRO HIDRAULICO DE TREM DE POUSO,30
05004,CILINDRO PNEUMÁTICO,30
05377,COMANDO HIDRAULICO,30
05711,COROA BICICLETA,30
05712,CONJUNTO ENGRENAGEM REDUÇÃO,30
05713,CONJUNTO ENGRENAGEM TRANSMISSÃO HORIZONTAL,30
05836,CONVERSOR DE TORQUE,30
05837,CONVERSOR DE TORQUE DE FERRAMENTA HIDRAULICA,30
05883,COROA ENGRENAGEM,30
05887,CORREAME,30
05889,CORREIA - AMIANTO,30
05890,CORREIA - ARAMIDA,30
05892,CORREIA TRANSMISSÃO,30
05894,CORREIA LISA - VEICULO AUTOMOTIVO,30
05906,CORRENTE TRANSMISSÃO,30
06427,EIXO CARDA,30
06428,EIXO COLAR DE TRANSMISSÃO FORÇA,30
06489,ELO DE CORRENTE DE TRANSMISSAO,30
06520,EMBREAGEM REDUTORA DE VELOCIDADE,30
06523,EMENDA DE CORREIA DE TRANSMISSAO,30
06576,ENGRENAGEM REDUÇÃO,30
07388,FERRAMENTA HIDRAULICA PARA TORQUE,30
08066,GRAMPO DE EMENDA DE CORREIA,30
10743,PINO DE EMENDA DE CORREIA,30
10948,POLIA ACO,30
10950,POLIA DE ALUMINIO,30
10953,POLIA BORRACHA,30
10954,POLIA,30
12902,TRANSMISSAO HIDROSTATICA,30
16832,CONVERSORES DE TORQUE E CÂMBIOS DE VELOCIDADE,30
16833,"ENGRENAGENS, POLIAS, COROAS DENTADAS E CORRENTES DE TRANS-MISSÃO",30
16834,"CORREAME, CORREIAS DE TRANSMISSÃO, CORREIAS DOS VENTILADORESE ACESSÓRIOS",30
16835,EQUIPAMENTOS DIVERSOS DE TRANSMISSÃO DE FORÇA,30
