"id","pdm","grupo"
01725,PEÇA / ACESSÓRIO - FIBRA ÓPTICA,60
04028,CABO FIBRA ÓTICA,60
04029,CABO DE FIBRA OPTICA DE TRANSMISSAO DE DADOS,60
04030,CORDÃO ÓPTICO,60
05556,CONDUTOR FIBRA ÓTICA,60
05763,CONJUNTO MONTADO CABO DE FIBRA OPTICA PARA TRANSMISSAO DE DADOS,60
05764,CONJUNTO MONTADO CABO DE FIBRA ÓPTICA,60
05861,CORDAO DE FIBRA OPTICA,60
05864,CORDAO OTICO / BIFIBRA,60
05865,CORDAO OTICO / MONOFIBRA,60
09453,MATERIAL DE REFORCO DE CABO DE FIBRA OTICA,60
12011,SENSOR FIBRA ÓTICA,60
14655,TRANSCEPTOR CONVERSOR CABO FIBRA ÓTICA,60
16117,EXTENSÃO ÓPTICA,60
17073,JUNTAS ROTATIVAS,60
17074,"ACOPLADORES , ISOLADORES E MISTURADORES",60
17075,ATENUADORES,60
17076,FILTROS,60
17077,MULTIPLEXADORES E DEMULTIPLEXADORES,60
17078,CONDUTORES DE FIBRA ÓTICA,60
17081,INTERRUPTORES DE FIBRA ÓTICA,60
17082,TRANSMISSORES DE FIBRA OTICA,60
17083,RECEPTORES DE FIBRA OTICA,60
17084,REPETIDORES OTICOS,60
17085,DISPOSITIVOS DE FIBRA ÓTICA,60
17086,CIRCUITOS OTICOS INTEGRADOS,60
17087,FONTES DE LUZ DE FIBRA ÓTICA E FOTODETETORES,60
17088,FOTO DETETORES DE FIBRA OTICA,60
17090,DISPOSITIVOS DE TRANSFERÊNCIA DE LUZ E DE IMAGEM DE FIBRA Ó-TICA,60
17091,MÁQUINA FUSÃO FIBRA ÓTICA,60
17092,DISPOSITIVOS PASSIVOS DE FIBRA OTICA,60
17093,INTERCONECTORES E SUPRIMENTOS DE FIBRA ÓTICA,60
17094,ACESSÓRIOS E MATERIAIS DE FIBRAS ÓTICAS,60
17095,JOGOS E CONJUNTOS DE FIBRAS ÓTICAS,60
17096,COMPONENTES DIVERSOS DE FIBRA ÓTICA,60
