"id","pdm","grupo"
10905,PLATAFORMAS DE MANUTENCAO E ESCADAS DE AERONAVES,17
11150,PRE-AQUECEDORES DE MOTOR DE AERONAVES,17
11410,RAMPAS DE EMBARQUE E DESEMBARQUE DE PASSAGEIROS DE AERONAVES,17
11455,REBOQUE CARRINHOS DE AEROPORTOS,17
12941,TRATORES PARA AEROPORTOS,17
16753,EQUIPAMENTOS PARA SERVICOS DE AERODROMOS,17
16754,EQUIPAMENTOS PARA POUSO DE AERONAVES,17
16755,EQUIPAMENTOS PARA LANCAMENTO DE AERONAVES,17
16756,EQUIPAMENTOS DE SERVICOS EM TERRA DE AERONAVES,17
16757,REBOQUES E TRATORES ESPECIALIZADOS PARA AEROPORTOS,17
16758,"EQUIPAMENTOS PARA LANCAMENTO, POUSO E MANOBRA DE AERONAVESDIVERSOS",17
