"id","pdm","grupo"
01202,ARMAÇÃO TOLDO,83
01222,ABRIDOR CASA BOTÃO,83
01481,CRETONE,83
01482,TECIDO EM ALGODÃO CRÚ,83
01483,FELTRO,83
01484,RENDA,83
01485,TESOURA COSTURA,83
01488,MOLDE CALÇADO,83
01489,SOLADO PRÉ-FABRICADO,83
01490,MASTRO BANDEIRA,83
01510,CAMBRAIA ALGODÃO,83
01511,FLANELA TECIDO,83
01512,LINHA BORDADO,83
01513,LINHA COSTURA,83
01514,LINHA NÁILON,83
01515,LINHA TRICÔ,83
01516,LINHO,83
01517,VELUDO,83
01523,AGULHA CROCHÊ,83
01524,ENTRETELA,83
01525,ELÁSTICO VESTUÁRIO,83
01526,FITA,83
01527,LINHA CROCHÊ,83
01529,BARRACA ACAMPAMENTO,83
01533,COBERTURA BARRACA,83
01534,ENCERADO COBERTURA,83
01536,AGULHA COSTURA,83
01537,ZÍPER,83
01538,ALFINETE COSTURA,83
01539,AGULHA MÁQUINA COSTURA,83
01540,COLCHETE,83
01541,FITA MÉTRICA COSTURA,83
01543,ESTACA BARRACA ACAMPAMENTO,83
01544,GUARDA-SOL,83
01575,AGULHA TRICÔ,83
01576,BOTÃO VESTUÁRIO,83
01577,FIVELA,83
01578,OMBREIRA,83
01579,VIDRILHO,83
01580,VIÉS,83
01581,BANDEIRA,83
01599,RETALHO TECIDO,83
02168,AGULHA DE COSTURA,83
02177,AGULHA COURO VAZADOR,83
02181,AGULHA DE BORDAR,83
02184,AGULHA DE ESTOFAR,83
02187,AGULHA DE MAQUINA DE COSTURA INDUSTRIAL OVERLOQUE,83
02188,AGULHA DE NAILON ( NYLON ) - PESCA,83
02190,AGULHA DE TAPECARIA,83
02197,AGULHA PARA BORDAR,83
02198,AGULHA PARA ESTOFAR,83
02280,ALFINETE DE SEGURANCA,83
02296,ALGODAO EM PASTA PARA FORRO,83
02349,ALMOFADA DE OMBRO ( OMBREIRA ),83
03160,AVIAMENTO PARA COSTURA,83
03272,BANCADA DE REPARO EM CALCADO,83
03289,BANDEIRA CÓDIGO INTERNACIONAL DE SINAIS,83
03290,BANDEIRA SINALIZAÇÃO,83
03292,BANDEIRA SINALIZAÇÃO DE TRÁFEGO,83
03294,BANDEIRA INSTITUCIONAL,83
03295,BANDEIRA SEMAFÓRICA,83
03296,BANDEIROLA,83
03297,BANDEIROLA DE USO CIVICO,83
03298,BANDEIROLA DE USO ESPORTIVO,83
03390,BARRACA COMPLETA,83
03391,BARRACA COMPLETA PARA 4 PESSOAS,83
03392,BARRACA COMPLETA PARA 6 PESSOAS,83
03393,BARRACA DE FEIRA,83
03394,BARRACA DE LONA,83
03399,BARRETINA,83
03568,BIQUEIRA DE CALCADO,83
03805,BORDADO PARA COSTURA,83
03830,BOTAO DE ESTOFAMENTO,83
03831,BOTÃO DE PRESSÃO,83
03832,BOTAO DE VESTUARIO,83
03837,BOTAO PARA ESTOFAMENTO,83
04072,CADARCO DE CALCADO,83
04581,CARRETILHA DE USO EM COSTURA,83
05339,COLCHETE PARA VESTUARIO,83
05866,CORDAO PARA CALCADO,83
05943,COURINO,83
05944,COURO ACHARCADO ( ENVERNIZADO ),83
05945,COURO CRU,83
05946,CAMURÇA,83
05947,COURO PARA CALCADO,83
05948,COURO ESTOFAMENTO,83
05949,COURO PARA VESTUARIO,83
05952,COXIM DE PELE,83
06046,DEDAL,83
06441,ELASTICO PARA CALCADO,83
06586,ENTREFORRO,83
07050,ESPUMA - FLOCOS,83
07089,ESTANDARTE,83
07615,FIVELA DE CALCADO,83
07626,FAIXA PROPAGANDA,83
07627,FLAMULA COMEMORATIVA,83
07628,FLAMULA DE PROPAGANDA,83
07629,FLAMULA DISTINTIVA,83
07726,FORMA CALÇADO,83
07769,FORRO / LAMINADO - CALCADO,83
07845,FRISA ( TECIDO ),83
07904,GALHARDETE DE CODIGO INTERNACIONAL DE SINAL,83
07999,GIZ DE ALFAIATE,83
08120,PEÇA / COMPONENTE GUARDA-SOL,83
08282,ILHOS DE USO EM TECIDO,83
08542,JOGO DE COSTURA DE EMERGENCIA,83
08594,LACO PARA CALCADO,83
08865,LINHA DE COSER,83
08867,LINHA PARA TAPECARIA,83
08914,LONA,83
08961,LUVA DE COURO,83
09049,MALHA TUBULAR CONFECÇÃO PUNHO,83
09120,MANTA DE LÃ,83
09448,MATERIAL DE COUDELARIA,83
10028,MUSGO DE ESTOFAMENTO BENEFICIADO,83
10039,NAPA,83
10162,OLEADO,83
10284,PAINA,83
10324,PALMILHA,83
10511,PAU DE BANDEIRA,83
10512,PAU DE BARRACA,83
