"id","pdm","grupo"
00185,TINTA NANQUIM,80
01205,ARGAMASSA,80
01299,SOLVENTE,80
01469,AGUARRÁS,80
01475,SOLVENTE INDUSTRIAL,80
01480,CORANTE TINTA,80
01501,TINTA ACRÍLICA,80
01502,ZARCÃO,80
01508,MASSA CORRIDA,80
01509,SELADOR TINTA PREDIAL,80
01522,FIXADOR TINTA,80
01565,MASSA PONÇAR MADEIRA,80
01566,ÓLEO LINHAÇA,80
01567,BROXA PINTURA,80
01568,ESCOVA PINTURA,80
01570,PINCEL ARTE PLÁSTICA,80
01571,PISTOLA PINTURA ARTÍSTICA,80
01572,ROLO PINTURA PREDIAL,80
01573,TRINCHA,80
01574,GOMA ARÁBICA,80
01592,MASSA AUTOMOTIVA,80
01593,MASSA POLIR,80
01594,REMOVEDOR TINTA,80
01595,TINTA LACA,80
01596,TINTA MARÍTIMA,80
01597,TINTA ÓLEO,80
01598,TINTA SERIGRÁFICA,80
02104,ADESIVO COLAGEM,80
02105,ADESIVO DE GAXETA,80
02106,ADESIVO JUNTA MOTOR,80
02107,ADESIVO USO GERAL,80
02292,ALGODAO DE ENVERNIZAMENTO,80
02552,ANTI - GRIMPAGEM,80
02576,ANTICORROSIVO,80
03262,BÁLSAMO DO CANADÁ,80
03306,BANDEJA PINTURA,80
04034,CABO ROLO DE PINTURA,80
04776,CERA DE CORREAME ( PRESERVATIVO ),80
04777,CERA DE CORREIA,80
05307,COLA COURO,80
05308,ADESIVO MONOCOMPONENTE,80
05310,COLA PLÁSTICA DE GLOGEM,80
05311,COLA DE CASEINA,80
05312,COLA ISOPOR,80
05313,COLA JUNTA MOTOR,80
05314,COLA MADEIRA,80
05315,COLA GRANULADA,80
05316,COLA INSTANTÂNEA,80
05317,COLA LÍQUIDA,80
05318,COLA NATURAL,80
05319,COLA FÓRMICA,80
05320,COLA PARA PINTURA,80
05322,COLA PLÁSTICA,80
05325,COLA SELADORA CADARCO - EQUIPAMENTO GRAFICO,80
05326,COLA SILICONE,80
05327,COLA SINTÉTICA,80
05328,COLA EPÓXI,80
05475,COMPOSTO ANTI - ADERENTE,80
05477,COMPOSTO ANTICORROSÃO,80
05479,COMPOSTO REVESTIMENTO MADEIRA,80
05480,COMPOSTO REVESTIMENTO TECIDO,80
05481,PAPELÃO GUARNITAL VELUMÓIDE,80
05482,COMPOSTO VEDAÇÃO TANQUE,80
05483,COMPOSTO VEDAÇÃO TUBULAÇÃO,80
05484,COMPOSTO DE VITRIFICAR,80
05486,COMPOSTO REVESTIMENTO METAIS,80
05487,COMPOSTO PRESERVATIVO,80
05488,COMPOSTO PRESERVATIVO CONTRA FOGO,80
05493,COMPOSTO RESISTENTE A AGUA,80
05494,COMPOSTO RESISTENTE A INTEMPÉRIES,80
05495,COMPOSTO RESISTENTE AO FOGO,80
05496,COMPOSTO SELANTE,80
06210,DILUENTE TINTA,80
06249,DISCO ADESIVO,80
06536,EMULSÃO ADESIVA,80
06537,EMULSÃO ASFÁLTICA,80
07338,FELTRO ASFALTICO,80
07549,FITA ADESIVA,80
07550,FITA ADESIVA - SILICONE,80
07552,FITA ADESIVA ANTICORROSIVA,80
08030,GOMA GRÁFICA,80
08031,GOMA LACA,80
08032,GOMA PLÁSTICA,80
08295,IMPERMEABILIZANTE,80
08364,INDUTOR,80
09119,MANTA ASFÁLTICA,80
