"id","pdm","grupo"
00715,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,79
02166,ÁGUA SANITÁRIA,79
02378,ALVEJANTE TECIDO,79
02387,AMACIANTE DE ROUPA,79
03093,ASPIRADOR PO - LIVRO,79
03094,ASPIRADOR PÓ - MICROCOMPUTADOR,79
03095,ASPIRADOR PÓ/LÍQUIDO,79
03096,ASPIRADOR PÓ / ÁGUA - INDUSTRIAL,79
04583,CARRINHO LIMPEZA MULTIFUNÇÃO,79
04779,CERA PINTURA AUTOMOTIVA,79
04780,CERA POLIMENTO PISO,79
04782,CERA ASSOALHO INSETICIDA,79
04783,CERA MÓVEIS,79
05670,CONJUNTO PARA LIMPEZA,79
06087,DESENGRAXANTE,79
06135,DETERGENTE - INDUSTRIAL,79
06136,DETERGENTE,79
06138,DETERGENTE LIMPEZA VEÍCULO,79
06139,DETERGENTE COM CERA - USO DOMESTICO,79
06254,DISCO DE FELTRO DE ENCERADEIRA,79
06547,PEÇA/COMPONENTE ENCERADEIRA,79
06548,ENCERADEIRA,79
06609,ENXUGADOR,79
06630,EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO,79
06799,EQUIPAMENTO JATEAMENTO POR TURBINA,79
06939,CABO RODO / VASSOURA,79
06943,ESCOVA ENCERADEIRA,79
06945,ESCOVA DE POLIR CALCADO,79
06948,ESCOVA DE VASSOURA MAGICA,79
06950,ESCOVA LIMPEZA GERAL,79
06952,ESCOVÃO,79
06963,ESFREGÃO,79
06964,ESFREGAO DE CERDAS PARA LIMPEZA,79
06986,ESPANADOR,79
07039,ESPONJA DE ACO,79
07040,BOINA POLIMENTO,79
07042,ESPONJA LIMPEZA,79
07174,ESTOPA,79
07176,ESTOPA PARA LIMPEZA,79
07393,FERRAMENTA REMOVEDORA DE CERA DE ASSOALHO,79
07630,FLANELA,79
08029,GOMA DE ROUPA,79
08100,GRAXA PARA CALCADO,79
08258,DESCARBONIZANTE,79
08845,LIMPA CARPETE,79
08847,LIMPA-VIDRO,79
08848,LIMPADOR - VIDRO,79
08853,LIMPADOR BASE ÁCIDA,79
08951,LUSTRADOR DE MADEIRA,79
08952,POLIDOR,79
09206,MAQUINA DE LIMPAR / ESTERILIZAR A VAPOR,79
09208,MAQUINA DE LIMPAR CARPETE / TAPETE,79
09209,MAQUINA DE LIMPAR TAPETE / CARPETE,79
09472,MATERIAL LIMPEZA EM GERAL,79
10319,PALHA AÇO,79
10340,PANO DE CHAO,79
10344,PANO LIMPEZA,79
10483,PASTA DE CALCADO,79
10928,PO DESENGORDURADOR,79
10957,POLIDOR DOMESTICO DE LOUCA,79
10958,POLIDOR DOMESTICO DE MOVEL,79
10959,POLIDOR PARA CALCADO,79
10960,POLIDOR PARA PINTURA AUTOMOTIVA,79
11200,SOLUÇÃO LIMPEZA MULTIUSO,79
11226,PRODUTO CONCENTRADO - LIMPEZA VEICULO AUTOMOTIVO,79
11233,PRODUTO PARA POLIMENTO,79
11633,REMOVEDOR DE CERA DE ASSOALHO,79
11634,REMOVEDOR,79
11637,REMOVEDOR DE PICHACAO,79
11709,RETENTOR DE PÓ,79
11781,RODO,79
11782,RODO ASPIRADOR - PISCINA,79
11863,SABÃO BARRA,79
11864,SABÃO PASTA,79
11865,SABÃO PÓ,79
11866,SABAO EXCETO TOUCADOR,79
11867,SABAO LIQUIDO,79
11868,SABÃO RALADO,79
11945,SAPONACEO EM PO,79
11946,SAPONACEO EM TABLETE,79
12382,SUPORTE DE DISCO PARA ENCERADEIRA,79
12928,TRAPO DE TECIDO,79
13327,VASSOURA,79
13772,LUSTRADOR MÓVEIS,79
13773,LUSTRADOR MADEIRA,79
13814,ASPIRADOR DE PÓ E ÁGUA,79
13935,ALVEJANTE LOUÇA,79
13989,MOP ÚMIDO,79
14017,PÁ COLETORA LIXO,79
14027,SUPORTE MOP,79
14028,CABO MOP,79
14031,MOP PÓ,79
14032,LIMPADOR VIDRO,79
14033,APLICADOR CERA,79
14034,REFIL LIMPADOR VIDRO,79
14037,REFIL APLICADOR CERA,79
14039,BALDE APLICADOR CERA,79
14042,CLORO ALVEJANTE,79
14441,VASSOURINHA,79
14464,RODO SERIGRAFIA,79
14576,AROMATIZANTE AMBIENTAL,79
14713,CONJUNTO ESCOVA,79
14720,LIMPA BICO INJETOR (KIT LIMPEZA),79
14877,SUPORTE PARA FIBRA DE LIMPEZA,79
14947,MICROESFERA JATEAMENTO,79
15022,SAPONÁCEO,79
15221,DETERGENTE ÁCIDO,79
15556,PASTA LIMPEZA,79
16133,SILICONE,79
16401,SUPORTE FIBRA / PANO,79
16496,LIMPA PNEU,79
16500,LIMPADOR IMPUREZAS,79
16501,LIMPADOR EQUIPAMENTO,79
17246,BOCAL ASPIRAÇÃO,79
17247,PEÇA / ACESSÓRIO / COMPONENTE PARA MOP ÁGUA / PÓ,79
17248,COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,79
17562,SOLUÇÃO LIMPADORA,79
19054,RASPADOR - PEÇAS E ACESSÓRIOS,79
