id,pdm,grupo
02401,AMIANTO,96
02402,AMIANTO EM ESTADO BRUTO,96
02404,AMIANTO EM PO,96
02981,AREIA - FILTRACAO DE AGUA,96
02986,ARGILA,96
03082,ASBESTO,96
03365,BARRA FERRO E ACO,96
03366,BARRA DE FERRO E ACO EM BRUTO,96
03367,BARRA DE FERRO E ACO PARA LAMINA,96
03368,BARRA DE FERRO E ACO REDONDA PARA TUBO SEM COSTURA,96
03382,BARRA DE METAL PRECIOSO NA FORMA PRIMARIA,96
03486,BAUXITA,96
03605,BLOCO DE FERRO E ACO,96
03606,BLOCO DE FERRO E ACO EM ESTADO BRUTO,96
03633,BOBINA - ACO INOXIDAVEL,96
04210,CALCÁRIO,96
04708,CAULIM (VER SILICATO DE ALUMÍNIO),96
04971,CHUMBO,96
06379,DOLOMITA,96
07396,FERRO CONSTRUÇÃO CIVIL,96
07397,FERRO - NIQUEL,96
07398,FERRO - SILÍCIO,96
08053,GRAFITE,96
08858,LINGOTE DE ACO,96
08859,LINGOTE DE FERRO,96
08860,LINGOTE DE MATERIAL METALICO NAO FERROSO,96
08861,LINGOTE DE METAL PRECIOSO NA FORMA PRIMARIA,96
09683,METAL PRECIOSO,96
09715,MICA NAO BENEFICIADA,96
09769,MINERIO DE FERRO,96
09770,MINERIO NAO FERROSO,96
10695,PETRÓLEO CRU,96
10926,PÓ METÁLICO,96
12289,SUCATA - CHUMBO,96
12290,SUCATA DE ACO COMUM,96
12291,SUCATA DE ACO ESPECIAL,96
12292,SUCATA DE ALUMINIO,96
12293,SUCATA DE BRONZE,96
12294,SUCATA DE COBRE,96
12295,SUCATA DE FERRO,96
12296,SUCATA DE LATAO,96
12297,SUCATA DE ZINCO,96
12556,TARUGO DE AÇO,96
12557,TARUGO DE FERRO,96
12559,TARUGO METÁLICO,96
12775,TIRA DE FERRO E ACO PARA TUBO,96
13063,TUBO DE LATAO,96
13199,URANIO,96
13491,XISTO BETUMINOSO,96
14486,TARUGO,96
15160,CALCÁRIO DOLOMITICO,96
15176,TERRA DIATOMÁCEA,96
17336,MINERAIS NATURAIS E SINTÉTICOS,96
17337,ADITIVOS METÁLICOS E LIGAS BÁSICAS,96
17338,PRODUTOS SEMI-ACABADOS E PRODUTOS PRIMÁRIOS DE FERRO E DEAÇO,96
17339,REFINADOS E PRODUTOS SEMI-ACABADOS DE METAIS BÁSICOS NÃOFERROSOS,96
17341,SUCATA DE FERRO E DE AÇO,96
17342,SUCATA DE METAIS NÃO FERROSOS,96
17839,CINTA ISOLANTE,96
17840,SELO SEGURANÇA,96
19378,LIGA METÁLICA,96
