id,pdm
09372,MARCADOR CARACTERES MAGNÉTICOS
09592,MEMORIA ADICIONAL
09593,MEMORIA AUXILIAR
09594,MEMÓRIA EM CARTÃO MAGNÉTICO
09595,MEMORIA EM DISCO
09596,MEMORIA EM DISCO CARTUCHO
09597,MEMÓRIA RAM
09636,MESA DIGITALIZADORA / COMPONENTES
09725,MICROCOMPUTADOR PESSOAL TIPO LAPTOP
09726,MICROCOMPUTADOR PESSOAL NOTEBOOK
09773,MINI COMPUTADOR
09838,DEMODULADOR
09839,MODULO ADICIONAL
10001,MOUSE
10014,MULTIPLICADOR DE LINHA
10293,PAINEL DE CONTROLE PARA PROCESSAMENTO DE DADOS
10295,PAINEL DE ESTRUTURACAO DE DADOS
10297,PAINEL DE INFORMACAO DE DADOS
10305,PAINEL DIGITAL DE VOTACAO
10307,PAINEL ELETRONICO - SISTEMA AUTO-ATENDIMENTO
10311,PAINEL PERIFERICO
10404,MASTER PARA DUPLICADOR DIGITAL
10530,ADAPTADOR TECLADO
10543,PECA PARA UNIDADE DE ALIMENTACAO DE CPU
10570,PEÇAS E COMPONENTES COPIADORA / IMPRESSORA
10669,PERFURADOR
10670,PERFURADOR FITA DE PAPEL
10818,CAPTADOR DE VÍDEO E ÁUDIO
10824,PLACA DE CIRCUITO LOGICO
10830,PLACA PCI
10844,PLACA DE TV/RADIO
11133,PRANCHA VOCALIZADORA (VOXTABLE)
11243,PROGRAMA ( SOFTWARE ) - SEGURANCA
11244,SOFTWARE ANALISADOR PROTOCOLO / REDE
11245,PROGRAMA ( SOFTWARE ) DE SISTEMA COMPILADOR
11246,PROGRAMA ( SOFTWARE ) DE SISTEMA INTERPRETADOR
11247,PROGRAMA ( SOFTWARE ) DE SISTEMA MONTADOR
11248,SOFTWARE
11249,PROGRAMA ( SOFTWARE ) GERENCIAMENTO REDE / CENTRAL ATENDIMENTO
11250,PROGRAMA ( SOFTWARE ) SEGURANCA / ANTIVIRUS
11251,PROGRAMA ( SOFTWARE ) BANCO DE DADOS SQL SERVER
11284,PROTECAO MEMORIA PARA UNIDADE DE PROCESSAMENTO DE DADOS
11508,REDE INFORMÁTICA - PEÇA / ACESSÓRIO
11622,RELÓGIO DE EQUIPAMENTO DE PROCESSAMENTO DE DADOS
11765,EQUIPAMENTO / ACESSÓRIO ROBÓTICO
12050,SERVIDOR DE REDE
12100,SISTEMA ( EQUIPAMENTO / SOFTWARE ) GERENCIAMENTO
12129,SISTEMA DE RECUPERACAO DE FORCA
12130,SISTEMA DE RECUPERACAO DE QUEDA DE TENSAO
12147,SISTEMA GLOBAL DE POSICIONAMENTO - GLOBAL
12547,CARTUCHO LIMPEZA
12582,TECLADO
12646,TERMINAIS DE VIDEO A/N
12647,TERMINAIS-IMPRESSORAS
12652,TERMINAL DE LEITURA - CARTAO INTELIGENTE ( SMART CARD )
12653,TERMINAL DE VIDEO
12656,TERMINAL GRAFICO DE PROCESSAMENTO DE DADOS
12657,ACIONADOR SENHA
12754,CARTUCHO TINTA IMPRESSORA
12854,FOTOPLOTER DIGITAL
13153,UNIDADE ARITIMETICA
13154,PEÇA/ACESSÓRIO/SUPRIMENTO ETIQUETADORA
13156,UNIDADE CENTRAL DE PROCESSAMENTO ( CPU )
13164,UNIDADE CD-ROM
13165,UNIDADE DE COMANDO
13167,MICROCOMPUTADOR PESSOAL NETBOOK
13168,UNIDADE DE CONTROLE DE FITA MAGNETICA
13169,UNIDADE LASER
13171,UNIDADE FITA MAGNETICA
13172,MÁQUINA ETIQUETADORA
13173,UNIDADE DE FITA MAGNETICA EM CARTUCHO
13174,UNIDADE DE GRAVAÇÃO EXTERNA / INTERNA
13175,UNIDADE DE LIMPEZA FITA MAGNETICA
13182,UNIDADE GRAVADORA CD / DVD
13240,VALIDADOR ELETRONICO DE BILHETE
13509,APAGADOR MEMÓRIA
13510,ACESSORIO DE CONTROLE DE CPU
13560,EQUIPAMENTO ELETRONICO DE DISTRIBUICAO DE DADOS ( REDE DE MICRO - HUB )
13576,IMPRESSORA - MATRICIAL ( IMPACTO ) / COMPONENTES
13577,ACESSÓRIO IMPRESSORA JATO DE TINTA
13578,IMPRESSORA / COMPONENTE - LASER
13598,ACESSÓRIO / COMPONENTE PARA MICROCOMPUTADOR
13649,UNIDADE RESPOSTA AUDÍVEL - URA
13687,COLETOR DADOS
13811,COMPUTADOR - ESTAÇÃO TRABALHO
13816,CARTUCHO TINTA IMPRESSORA EPSON
13818,CARTUCHO TINTA IMPRESSORA HP
13819,CARTUCHO TINTA IMPRESSORA LEXMARK
13820,CARTUCHO TINTA IMPRESSORA CANON
13822,CARTUCHO TINTA IMPRESSORA XEROX
13825,CARTUCHO TONER IMPRESSORA EPSON
13826,CARTUCHO TONER IMPRESSORA / COPIADORA XEROX
13828,CARTUCHO TONER IMPRESSORA LEXMARK
13832,DRIVE FITA
13833,ROLO FUSOR
13836,EQUIPAMENTO VIDEOCONFERÊNCIA
13837,CARTUCHO TONER IMPRESSORA OKIDATA
13853,CARTUCHO TONER IMPRESSORA HP
13854,CABEÇA IMPRESSÃO FAX
13855,CARTUCHO TONER IMPRESSORA IBM
13857,VENTILADOR
13862,CARTUCHO TONER IMPRESSORA/COPIADORA KYOCERA
13863,CONJUNTO IMAGEM
13875,CARTUCHO TINTA IMPRESSORA TEKTRONIX
13876,BASTÃO CERA IMPRESSORA
13891,CARTUCHO TINTA IMPRESSORA OLIVETTI
13921,CONJUNTO CAPAS PROTETORAS
13925,CARTUCHO TONER IMPRESSORA UNISYS
13941,CARTUCHO TONER IMPRESSORA MINOLTA
13943,ÓLEO FUSOR - CILINDRO
13952,CARTUCHO TONER COPIADORA MINOLTA
13991,CARTÃO REDE
13992,FITA ENCADERNAÇÃO
13993,COMPARTILHADOR CPU
14007,CARTUCHO TONER IMPRESSORA / COPIADORA SHARP
14009,GAVETA DISCO RÍGIDO
14018,PLACA SOM MICROCOMPUTADOR
14019,CARTUCHO TONER IMPRESSORA TEKTRONIX PHASER
14050,CARTUCHO TONER COPIADORA CANON
14051,CARTUCHO TONER IMPRESSORA APPLE
14058,FITA GRAVAÇÃO DADOS (DLT)
14077,CARTUCHO TONER COPIADORA / IMPRESSORA TOSHIBA
14081,MODEM ROTEADOR
14148,PLACA MÃE
14149,DRIVE DISQUETE
14153,ZIP DRIVE
14176,MICROCOMPUTADOR
14177,COMUTADOR REDE
14232,DISCO COMPACTO GRAVADO
14249,CAIXA SOM
14251,FONTE ALIMENTAÇÃO PARA HUB
14256,PENTE DE MEMÓRIA
14257,CABO PARA MODEM
14258,CARTUCHO TONER IMPRESSORA / COPIADORA RICOH
14259,FONTE ALIMENTAÇÃO PARA MODEM
14268,MICROCHIP
14300,GABINETE PARA COMPUTADOR
14310,DRIVE CD ROM
14311,UNIDADE DE TRANSFERÊNCIA
14360,CÂMARA DE VÍDEO
14366,LOMBADA ENCADERNADORA
14381,DISPOSITIVO ARMAZENAMENTO FITA
14388,MONITOR CRISTAL LÍQUIDO
14420,DIGITALIZADOR DE IMAGEM
14426,CARTUCHO TONER IMPRESSORA BROTHER
14431,PROCESSADOR
14432,FOTO REVELADOR
14434,ROLO LIMPADOR FUSOR
14465,COLAR FOTOCOPIADORA
14466,PLACA PARA COPIADORA
14503,DISSIPADOR CALOR PROCESSADOR (COOLER)
14524,CARTUCHO TONER / REVELADOR COPIADORA GESTETNER
14531,CARTUCHO TONER IMPRESSORA / COPIADORA OLIVETTI
14540,CARTUCHO TINTA DUPLICADOR DIGITAL GESTETNER
14555,SOLUÇÃO FONTE
14557,CARTUCHO TONER / REVELADOR COPIADORA MITA
14610,ANALISADOR CABEAMENTO REDE
14624,GUIA BANDEJA MANUTENÇÃO
14641,FUSOR
14676,ALETA SAÍDA PAPEL IMPRESSORA
14697,CÂMERA WEB
14755,ORGANIZADOR CABOS
14786,MICROCOMPUTADOR PRODUÇÃO
14791,FLAT CABLE
14796,MICROCOMPUTADOR PESSOAL - HANDHELD
14805,PLACA CAPTURA VÍDEO
14811,SERVIDOR ARQUIVO
14820,CAIXA MODULAR MONTAGEM SUPERFICIE
14826,UNIDADE CD RW
14829,MEMÓRIA PORTÁTIL MICROCOMPUTADOR
14834,TOMADA HD
14891,CONJUNTO FUSOR COPIADORA
14905,CARTUCHO TONER FOTOCOPIADORA KONICA
14927,UNIDADE IMAGEM
15024,FITA DETECÇÃO MAGNÉTICA
15035,CABO PARALELO
15036,CABO USB
15042,PLACA CAPTURA IMAGEM TV
15080,PROTETOR TELA MICROCOMPUTADOR
15089,CONJUNTO COMPUTACIONAL INTEGRADO
15111,CONJUNTO CONTROLE ACESSO PESSOAL
15129,ROLO REVESTIMENTO PARA IMPRESSORA
15145,PLACA CONTROLADORA
15148,TOMADA DUPLICADORA PONTO
15149,TOMADA EMENDA
15152,CARTUCHO TONER IMPRESSORA DIGITAL XEIKON
15154,TRAVA SEGURANÇA
15185,GRAVADOR CD-ROM / DVD
15186,IMPRESSORA ESTAMPADORA CD
15218,APLLIANCE FIREWALL
15256,MECANISMO TRAÇÃO PAPEL IMPRESSORA
15258,PLACA LÓGICA IMPRESSORA
15260,CARTUCHO TONER COPIADORA ALOS
15287,IMPRESSORA MONOCROMÁTICA
15302,CONJUNTO ENTINTADOR
15313,PROGRAMA (SOFTWARE) - SISTEMA MODELAGEM MOLECULAR
15332,FOTORRECEPTOR IMPRESSORA / COPIADORA
15347,CONJUNTO DIDÁTICO MICROPROCESSADOR
15358,GUIA DESPRENDEDOR PAPEL
15359,DESPRENDEDOR PAPEL IMPRESSORA
15378,COLETOR TONER
15390,COLARES DE CILINDRO PARA MÁQUINA COPIADORA
15410,ADAPTADOR CONECTOR
15412,PLACA CONTROLADORA IMPRESSORA
15417,TELA ANTI-REFLEXIVA
15444,CONJUNTO CARTUCHO TONER IMPRESSORA / COPIADORA
15478,CARTUCHO DE TINTA PARA PLOTTER
15573,CARTUCHO TONER COPIADORA TRIUNFO
15597,CARTUCHO TONER
15615,CONJUNTO TRANSPARÊNCIA IMPRESSORA
15629,PLACA DIGITALIZADORA
15689,CARTUCHO TINTA IMPRESSORA PRIMERA TECHNOLOGY
15701,CONJUNTO SUPRIMENTO IMPRESSORA LASER
15712,PASSA CABOS PARA RACK
15714,SOFTWARE ANÁLISE VOZ
15730,FELTRO DE IMPRESSÃO
15741,FITA LIMPEZA IMPRESSORA MICROCOMPUTADOR
15758,PLACA SEPARADORA PAPEL
15759,ESTEIRA PARA MAQUINA FOTOCOPIADORA
15760,SUPORTE PARA MAQUINA FOTOCOPIADORA
15766,EQUIPAMENTO WIRELESS
15771,SENSOR PARA MÁQUINA FOTOCOPIADORA
15778,CORREIA IMPRESSORA
15784,ESTEIRA PARA IMPRESSORA
15821,BASE DE SUSTENTAÇÃO DO ROLO DE PRESSÃO
15822,PLACA ROTEADOR
15825,EQUIPAMENTO DISTRIBUIÇÃO CABOS
15831,CARTUCHO TONER IMPRESSORA TALLY
15836,CARTUCHO TINTA IMPRESSORA ENCAD
15844,CARTUCHO TINTA IMPRESSORA RIMA
15845,ROLO PRESSÃO PARA COPIADORA / IMPRESSORA
15879,MEMÓRIA FLASH
15895,PLACA SWITCH
15899,MÓDULO MEMÓRIA
15913,LÂMINA LIMPEZA COPIADORA
15940,DRIVE DVD ROM
15941,CARTUCHO TINTA COPIADORA RISOGRAPH
15949,CABO SCSI
15951,SOUND BLASTER
16011,PLACA PABX
16033,UNHA SEPARAÇÃO FUSOR COPIADORA
16035,ROLO REVELAÇÃO COPIADORA
16037,TERMISTOR COPIADORA
16038,ROLO LIMPADOR COPIADORA
16074,CABO KVM
16094,TRANSFORMADOR SAÍDA HORIZONTAL
16102,MÓDULO IMPRESSÃO
16125,CILINDRO LEITOR COPIADOR
16140,DISCO COMPACTO CARD
16158,PATCH PANEL
16244,TAMPA NOTEBOOK
16253,SELETOR / DISTRIBUIDOR VÍDEO
16271,TESTADOR ELETRÔNICO CARTUCHO
16298,BANDEJA FOTOCOPIADORA
16316,REPARO FOTOCOPIADORA
16366,CD GRAVADO
16371,PAD BOLSO
16374,PLACA PERIFÉRICA
16382,PLACA ADAPTADORA
16383,CARTÃO ADAPTADOR
16386,SOFTWARE RECONHECIMENTO VOZ
16415,FONTE ESTAÇÃO TRABALHO
16431,SOFTWARE APLICATIVO
16452,CARTUCHO TINTA IMPRESSORA CITIZEN
16518,CARTUCHO TONER IMPRESSORA NASHUA
16521,CONJUNTO TAMBOR IMPRESSORA
16523,CONJUNTO TRANSFERÊNCIA IMPRESSORA
16524,CONJUNTO FUSOR IMPRESSORA
16530,"APARELHO MULTIFUNÇÃO(FAC-SÍMILE,COPIADOR"
16534,IMPRESSORA ETIQUETA
16564,CARTUCHO TINTA IMPRESSORA BROTHER
16602,CABEÇA MAGNÉTICA
16603,PLACA DRIVE
16619,BLOCO FRONTAL COPIADORA
16620,BLOCO DE CORONA COPIADORA
16621,TERMOFUSE COPIADORA
16622,CABO EXTENSOR MOUSE
16628,ENGRENAGEM ROLO FUSOR COPIADORA / IMPRESSORA
16629,BUCHA ROLO FUSOR
16641,UNIDADE DE VENTILAÇÃO
17185,EQUIPAMENTOS DE ENTRADA E SAIDA DE DADOS
17186,GRUPO DE DISPOSITIVOS FUNCIONANDO COMO UM SISTEMA
17187,EQUIPAMENTOS DE APOIO
17188,UNIDADES CENTRAIS DE PROCESSAMENTO DE DADOS ANALÓGICOS
17189,UNIDADES CENTRAIS DE PROCESSAMENTO DIGITAIS
17190,UNIDADES CENTRAIS DE PROCESSAMENTO HÍBRIDAS
17191,UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS
17192,SOFTWARE DE PROCESSAMENTO AUTOMÁTICO DE DADOS
17194,EQUIPAMENTOS PARA PERFURAÇÃO DE CARTÕES
17195,DISPOSITIVOS PARA CONTROLE DE MINI E MICROCOMPUTADORES
17196,ARTIGOS DIVERSOS PARA UM PROCESSAMENTO AUTOMÁTICO DE DADOS(PAD)
17197,COMPONENTES PARA PROCESSAMENTO AUTOMÁTICO DE DADOS
17369,BASE LEITORA CÓDIGO BARRA
17458,CINTA DE TRANSFERÊNCIA
17502,CONJUNTO IMPRESSÃO
17541,CARTUCHO TONER IMPRESSORA/COPIADORA 3M
17613,CONJUNTO EMBREAGEM
17620,CARTUCHO TINTA IMPRESSORA APOLLO
17629,ROLO GUIA IMPRESSORA
17630,MOLA IMPRESSORA
17633,GRADE DE POLARIZAÇÃO
17644,CABO BLINDADO
17652,SERVIDOR APLICATIVO
17653,DISCO RÍGIDO REMOVÍVEL
17662,PLACA AQUISIÇÃO DE SINAIS
17697,MÓDULO DE ENTRADA DE SINAL
17703,ROLO ALIMENTADOR MÁQUINA COPIADORA
17762,CONJUNTO ATUALIZAÇÃO MICROCOMPUTADOR
17789,CANETA MEMÓRIA
17877,RETENTOR UNIDADE REVELADORA
17881,UNIDADE DUPLEXADORA
17890,DIVISOR RF
18048,CARTUCHO DE TINTA
18053,MONITOR PARA AUTOMÓVEL
18222,RECARGA COPIADORA / IMPRESSORA
18312,CARTUCHO TINTA IMPRESSORA BEMATECH
18339,CARTUCHO TONER IMPRESSORA GENICOM
18358,CARTUCHO TONER IMPRESSORA SAMSUNG
18374,FIREWALL
18378,FIO MÚSCULO
18382,CILINDRO FOTOCONDUTOR
18416,DISPENSADOR DE SENHAS
18439,CARTUCHO TONER IMPRESSORA CANON
18473,CONJUNTO AQUECIMENTO COPIADORA
18510,GABINETE PROTEÇÃO CÂMERA
18511,SUPORTE DE PAREDE PARA CÂMERA
18551,CALIBRADOR
18691,CARTUCHO TINTA IMPRESSORA MITSUBISHI
18753,CARTUCHO TONER FAC-SÍMILE
19049,COMPARTIMENTO TONER REFUGADO
19071,CARTUCHO TONER IMPRESSORA OCÉ
19085,CARTUCHO TONER IMPRESSORA XANTÉ
19246,TABLET
19474,LEITOR DE LIVRO DIGITAL
