"id","pdm","grupo"
15146,BOLA - MEDICINE BAL,78
15153,BASTÃO,78
15172,FITA GINÁSTICA RÍTMICA,78
15216,BARREIRA ATLETISMO,78
15243,ESTILETE GRD,78
15285,MAÇA,78
15625,FITA MARCAÇÃO ESPORTIVA,78
15677,RAIA ANTIMAROLA,78
15679,CATRACA RAIA ANTIMAROLA,78
15681,GANCHO RAIA ANTIMAROLA,78
16189,CORDA ELÁSTICA,78
16190,ANILHA,78
16229,BANCO SUECO,78
16416,REDE PUÇÁ,78
16525,PROTETOR PARA EMPUNHADURA,78
17243,FAIXA GRADUAÇÃO ESPORTIVA,78
17244,"JOGOS, BRINQUEDOS E ARTIGOS CORRELATOS COM RODAS",78
17245,APOIO NATAÇÃO,78
17443,ANTENA REDE VOLEIBOL,78
17468,ESTANTE ANILHAS,78
17469,ESTANTE HALTERES,78
17470,SUPORTE BARRAS,78
17496,LUVA PARA GOLEIRO,78
17574,APARELHO GINÁSTICA,78
17610,PROTETOR GENITAL,78
17733,ROLO ESPUMA,78
18452,TATAME,78
18453,SACO PANCADA,78
