"id","pdm","grupo"
00652,PINÇA FREIO - VEÍCULO AUTOMOTIVO,25
00655,PALHETA LIMPADOR PÁRA-BRISA,25
00684,BRAÇADEIRA,25
00806,AMORTECEDOR SUSPENSÃO,25
00807,MOLA SUSPENSÃO,25
01641,ACENDEDOR CIGARRO - VEICULO AUTOMOTIVO,25
01654,PEÇAS / ACESSÓRIOS CAMINHÃO,25
01655,PEÇAS / ACESSÓRIOS ÔNIBUS,25
01656,ARMAÇÃO SEGURANÇA VEÍCULO AUTOMOTIVO,25
01665,ACESSÓRIO CARRO BLINDADO,25
02099,ADAPTADOR TAMBOR DE FREIO - VEICULO AUTOMOTIVO,25
02233,ALAVANCA VEÍCULO AUTOMOTIVO,25
02286,ALGEMA DE VEICULO,25
02341,ALMOFADA ASSENTO - VEÍCULO AUTOMOTIVO,25
02342,ALMOFADA BORRACHA PARA LAGARTA - VEICULO AUTOMOTI,25
02434,AMORTECEDORES DE SUSPENSAO,25
02508,RETENTOR VEÍCULO AUTOMOTIVO,25
02510,ANEL SINCRONIZADOR CAIXA DE MARCHA - VEICULO A UTOMOTIVO,25
02535,ANTENA VEÍCULO AUTOMOTIVO,25
02541,ANTENA ELÉTRICA - VEÍCULO AUTOMOTIVO,25
02709,APARELHO DE FORCA DE VEICULO,25
02915,AQUECEDOR AR - VEICULO AUTOMOTIVO,25
02929,AQUECEDOR DE VEÍCULO,25
02992,ARMA AUTO - PROPULSIONADA SOBRE LAGARTA,25
03025,ARO FAROL - VEÍCULO AUTOMOTIVO,25
03026,ARO BICICLETA,25
03100,ASSOALHO - VEÍCULO AUTOMOTIVO,25
03127,ATUADOR PNEUMATICO - ACIONAMENTO DE VALVULA,25
03200,BAGAGEIRO VEÍCULO,25
03275,BANCO - VEICULO AUTOMOTIVO,25
03363,BARRA DIREÇÃO,25
03385,BARRA DE SUSPENSAO,25
03387,PONTEIRA PÁRA-CHOQUE,25
03460,BATENTE DE VEÍCULO,25
03737,BOMBA D'AGUA VEÍCULO AUTOMOTIVO,25
03835,BOTAO PAINEL DE INSTRUMENTO - VEICULO AUTOMOTIVO,25
03838,PEÇAS / ACESSÓRIOS BICICLETA,25
03996,CABINE COMPLETA DE TRATOR DE ESTEIRA,25
03997,CABINE COMPLETA DE TRATOR DE RODA,25
04033,CABO MARCADOR VELOCIDADE,25
04140,CAIXA MARCHA VEÍCULO AUTOMOTIVO,25
04152,CAIXA DIRECAO - VEICULO AUTOMOTIVO,25
04178,CAIXA TRANSMISSAO HIDRAULICA - VEICULO AUTOMOTIVO,25
04217,CALCO CAIXA DE MARCHA - VEICULO AUTOMOTIVO,25
04249,CALHA PLASTICA - VEICULO AUTOMOTIVO,25
04305,CALOTA - VEICULO AUTOMOTIVO,25
04440,CAPA VEÍCULO AUTOMOTIVO,25
04441,CAPA BANCO - VEICULO AUTOMOTIVO,25
04490,CAPOTA AUTOMOTIVA,25
04502,CAPTADOR DE AR DO SISTEMA DE PRE - AQUECIMENTO DE MOTOR,25
04631,CARROCERIA BASCULANTE,25
04632,CARROCERIA FIBRA DE VIDRO,25
04633,CARROCERIA MADEIRA CAMINHÃO,25
04634,CARROCERIA,25
04635,CARROCERIA PARA TRATOR DE ESTEIRA COMPLETA,25
04636,CARROCERIA PARA TRATOR DE RODA,25
04637,CARROCERIA TIPO FRIGORIFICO,25
04999,CILINDRO HIDRAULICO DE FREIO - VEICULO AUTOMOTIVO,25
05399,COMPLEMENTO ALAVANCA MUDANCA - VEICULO AUTOMOTIVO,25
05468,COMPONENTE TRANSMISSÃO E CÂMBIO - VEÍCULO AUTO,25
05469,COMPONENTE TRATOR ESTEIRA,25
05470,COMPONENTE TRATOR RODA,25
05520,COMPRESSOR SISTEMA DE FREIO A AR - VEICULO AUTO MOTIVO,25
05736,CONJUNTO DE PARA-BRISA,25
05744,CONJUNTO EMBREAGEM VEÍCULO AUTOMOTIVO,25
