"id","pdm","grupo"
00994,ADUBO ANIMAL,87
00995,FERTILIZANTE NATURAL,87
00996,VERMICULITA,87
01009,ALFAFA,87
01010,FARELO TRIGO,87
01011,GRAMA,87
01012,RAÇÃO ANIMAL,87
01013,RAÇÃO BALANCEADA BOVINA,87
01015,TERRA VEGETAL,87
01554,FERTILIZANTE UREIA,87
02122,ADUBO QUÍMICO,87
02330,ALIMENTO MANUFATURADO PARA ANIMAL,87
02361,PLANTA IN - NATURA,87
03039,ARRANJO DE FOLHAGEM,87
03956,BULBO EM FLOR,87
03957,BULBO EM REPOUSO VEGETATIVO,87
03958,BULBO EM VEGETACAO,87
04688,CASCA ARROZ,87
05882,COROA DE FLORES,87
07077,ESTACA NAO ENRAIZADA,87
07293,FARINHA PARA RACAO ANIMAL,87
07324,FAVA FORRAGEIRA,87
07354,FENO,87
07641,FLOR NATURAL,87
07784,FOSFATO BICÁLCICO,87
07908,GALHO FLORAL DE DECORACAO,87
08373,INIBIDOR DE GERMINACAO DE PLANTA,87
10006,MUDA DE PLANTA,87
10213,ÓLEO VEGETAL,87
10285,PAINCO IN - NATURA,87
10318,PALHA,87
10884,PLANTA ORNAMENTAL,87
11379,QUIRELA,87
11385,RACAO BALANCEADA BOVINA,87
11386,RACAO BALANCEADA FRANGO,87
11387,RACAO BALANCEADA GALINHA,87
11388,RACAO BALANCEADA PINTO,87
11389,RACAO BALANCEADA SUINA,87
11438,REBENTO EM FLOR,87
11439,REBENTO EM VEGETACAO,87
11586,REGULADOR CRESCIMENTO PLANTA,87
11762,RIZOMA EM FLOR,87
11763,RIZOMA EM REPOUSO VEGETATIVO,87
11764,RIZOMA EM VEGETACAO,87
11999,SEMENTE DE GIRASSOL IN - NATURA,87
12000,"SEMENTE, MUDA E PLANTA VIVA",87
12276,SORGO / MILHETO,87
13140,TURFEIRA,87
13521,ADUBO VEGETAL,87
13526,ALIMENTO IN-NATURA PARA ANIMAL,87
13566,FARELO,87
13569,FERTILIZANTE SINTETICO,87
13626,RACAO ANIMAL,87
13686,RAÇÃO CANINA,87
13689,RAÇÃO COELHO,87
13696,RAÇÃO INICIAL FRANGO,87
13839,RAÇÃO OVINO,87
13840,RAÇÃO CAMUNDONGO,87
14159,RAÇÃO CONCENTRADA AVE,87
14164,SAL MINERAL,87
14172,RAÇÃO CONCENTRADA SUÍNO,87
14410,RAÇÃO BOVINA,87
14412,RAÇÃO PEIXE,87
14497,SUPLEMENTO ALIMENTAR ANIMAL,87
14631,RAÇÃO SUPLEMENTO SUINO,87
14632,RAÇÃO SUPLEMENTAR AVE,87
14649,RAÇÃO ANIMAL PELETIZADA,87
14687,MANDIOCA INTEGRAL - RASPA,87
14698,COCCIDIOSTÁTICO,87
14734,CEMENTE CAPIM,87
14737,SEMENTE CAPIM,87
14753,SEMENTE,87
14969,SUBSTRATO AGRÍCOLA,87
15659,SULFATO DE MANGANÊS,87
15915,COLMÉIA,87
15934,CAIXA PARA MELGUEIRA,87
15935,CAIXA PARA NINHO DE COLMÉIA,87
16449,ESPONJA FLORAL,87
17289,NÚCLEO RAÇÃO,87
17290,FERTILIZANTES,87
17291,SEMENTES E MUDAS DE PLANTAS,87
17491,RAÇÃO PÓS-LARVA,87
19400,CASCA PLANTA,87
